@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.5226,2.3884,1.5454,5.0542,-0.5938,0.2105,13.4112,3.6621,11.9716,-0.5684,-0.0638,2.5565,1.5989,6.074,-0.5934,4.0197,2.52,1.5874,6.5852,0.1589,2.4826,-8.185,0.13,-3.297,0.0524,-0.0159,0.422,0.9666,0.9735,2.2904,2.3069,1.0072,0.1781,0.9342,0.9478,5.2459,5.322,1.0145,0.434,0.8324,-1.5141,1.9181,-3.4887,-1.8189,0.4155,0.8319,0.4051,2.0023,0.975,0.4869,0.4222,0.8321,0.7675,1.971,1.818,0.9224,0.0116,5.5673,0.0272,0.5972,-0.0449,0.0084,0.4999,0.1819,0.0115,0.7611,0.8724,3.5376,-0.6842,-0.2234,0.5117,0.7153,2.6553,-0.7982,0.0509,0.0863,0.2937,1.0307,-1.5897,-0.0514,0.2257,-4.3928,1.2196,2.9704,2.4356,1.4873,8.8233,5.9323,1.2193,2.2713,1.8629,1.4225,5.2775,3.7101,1.3323,3.4321,2.5762,0.0047,1.4897,0.4776,-0.5956,-0.4233,TASCA_GIACCA_ALTA
0.0629,11.8888,3.448,14.975,-0.7764,1.0888,11.226,3.3505,12.4611,-0.4449,-2.6089,24.8755,4.9875,23.8883,-2.6577,6.9811,7.2501,2.6926,16.0144,0.0988,0.0578,-0.0241,0.009,-0.4173,0.156,-0.3737,1.0291,0.6913,1.2806,0.6718,1.2443,1.8523,1.059,0.4779,1.6398,0.4513,1.5484,3.4311,1.706,0.3771,-3.7279,0.221,-2.1852,-9.8861,0.9774,1.2908,0.4744,1.3205,0.4853,0.3675,1.2017,0.6269,0.9351,0.5216,0.7781,1.4917,0.0566,9.9621,0.5305,0.4236,-0.0532,0.551,0.191,-0.2443,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7637,8.6729,2.945,13.4729,-1.0742,1.6534,8.2622,2.8744,9.035,-0.3628,-1.3227,5.7056,2.3886,12.0953,-0.8714,5.067,2.0329,1.4258,5.756,0.3125,-0.4619,0.5773,-0.1507,-1.25,0.3263,-0.2611,1.0246,1.2329,2.0655,1.2034,2.016,1.6753,1.0497,1.5201,4.2662,1.4481,4.0642,2.8066,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0459,7.2694,0.2382,0.4841,0.1286,0.1263,0.4989,-0.0613,0.7394,1.3399,1.1576,3.8783,-1.0155,0.2478,1.0303,1.015,4.4978,-1.026,-0.1331,1.113,1.055,3.5258,-1.4368,2.9841,-5.5548,-1.8615,1.1404,1.0972,0.9621,1.3005,1.2039,0.9257,0.8579,0.9399,1.0956,0.8668,1.3299,1.5344,0.8623,1.1,1.2757,0.0161,2.9626,0.6771,0.7837,0.7398,TASCA_GIACCA_ALTA
0.5226,2.3884,1.5454,5.0542,-0.5938,0.2105,13.4112,3.6621,11.9716,-0.5684,-0.0638,2.5565,1.5989,6.074,-0.5934,4.0197,2.52,1.5874,6.5852,0.1589,2.4826,-8.185,0.13,-3.297,0.0524,-0.0159,0.422,0.9666,0.9735,2.2904,2.3069,1.0072,0.1781,0.9342,0.9478,5.2459,5.322,1.0145,0.434,0.8324,-1.5141,1.9181,-3.4887,-1.8189,0.4155,0.8319,0.4051,2.0023,0.975,0.4869,0.4222,0.8321,0.7675,1.971,1.818,0.9224,0.0116,5.5673,0.0272,0.5972,-0.0449,0.0084,0.4999,0.1819,0.0115,0.7611,0.8724,3.5376,-0.6842,-0.2234,0.5117,0.7153,2.6553,-0.7982,0.0509,0.0863,0.2937,1.0307,-1.5897,-0.0514,0.2257,-4.3928,1.2196,2.9704,2.4356,1.4873,8.8233,5.9323,1.2193,2.2713,1.8629,1.4225,5.2775,3.7101,1.3323,3.4321,2.5762,0.0047,1.4897,0.4776,-0.5956,-0.4233,TASCA_GIACCA_ALTA
0.0629,11.8888,3.448,14.975,-0.7764,1.0888,11.226,3.3505,12.4611,-0.4449,-2.6089,24.8755,4.9875,23.8883,-2.6577,6.9811,7.2501,2.6926,16.0144,0.0988,0.0578,-0.0241,0.009,-0.4173,0.156,-0.3737,1.0291,0.6913,1.2806,0.6718,1.2443,1.8523,1.059,0.4779,1.6398,0.4513,1.5484,3.4311,1.706,0.3771,-3.7279,0.221,-2.1852,-9.8861,0.9774,1.2908,0.4744,1.3205,0.4853,0.3675,1.2017,0.6269,0.9351,0.5216,0.7781,1.4917,0.0566,9.9621,0.5305,0.4236,-0.0532,0.551,0.191,-0.2443,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7637,8.6729,2.945,13.4729,-1.0742,1.6534,8.2622,2.8744,9.035,-0.3628,-1.3227,5.7056,2.3886,12.0953,-0.8714,5.067,2.0329,1.4258,5.756,0.3125,-0.4619,0.5773,-0.1507,-1.25,0.3263,-0.2611,1.0246,1.2329,2.0655,1.2034,2.016,1.6753,1.0497,1.5201,4.2662,1.4481,4.0642,2.8066,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0459,7.2694,0.2382,0.4841,0.1286,0.1263,0.4989,-0.0613,0.7394,1.3399,1.1576,3.8783,-1.0155,0.2478,1.0303,1.015,4.4978,-1.026,-0.1331,1.113,1.055,3.5258,-1.4368,2.9841,-5.5548,-1.8615,1.1404,1.0972,0.9621,1.3005,1.2039,0.9257,0.8579,0.9399,1.0956,0.8668,1.3299,1.5344,0.8623,1.1,1.2757,0.0161,2.9626,0.6771,0.7837,0.7398,TASCA_GIACCA_ALTA
-2.9122,6.9475,2.6358,11.8642,-2.0529,1.5881,3.9891,1.9973,8.4763,-0.5583,-3.3637,7.7042,2.7756,12.0203,-11.1217,5.9146,5.9762,2.4446,11.5331,0.0381,-1.8338,0.8658,-0.4924,-0.4721,0.2685,-0.5687,1.3197,0.9496,1.0782,0.7196,0.817,1.1354,1.7416,0.9018,1.1625,0.5178,0.6675,1.2892,2.6271,0.7234,-17.474,0.2754,-6.6515,-24.1558,0.7145,3.919,0.3241,5.4853,0.4537,0.0827,1.3997,0.987,1.0287,0.7052,0.735,1.0422,0.0984,9.0719,0.1087,0.5807,-0.6009,-0.2157,0.4429,-0.8423,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7487,1.538,1.2402,5.0025,-2.171,-3.3753,4.3619,2.0885,7.3358,?,-2.2504,5.8972,2.4284,8.8317,-1.7603,5.1129,2.6721,1.6347,5.8471,0.2611,0.2218,0.3327,-0.1464,1.4999,-0.6601,-0.4401,0.5938,0.5107,0.7587,0.86,1.2776,1.4856,0.3526,0.2608,0.5756,0.7397,1.6324,2.207,0.4669,0.6081,-1.6573,1.3025,-3.5497,-2.7254,0,0.4931,0.1993,0,0,0.4043,0.6819,0.5664,0.8555,0.8306,1.2546,1.5104,0.0878,7.5891,0.2663,0.5184,-0.5969,-0.1454,-0.8654,-0.27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7315,0.3826,0.6185,2.2554,-7.0484,0.2023,0.614,0.7836,2.74,-0.5287,0.686,0.2013,0.4487,1.695,-0.1215,1.2838,0.5963,0.7722,2.6824,0.0286,-3.6159,-1.0662,-0.5697,0.2949,0.1576,0.5344,0.7894,1.3785,0.801,1.7463,1.0148,0.5811,0.6231,1.9003,0.6416,3.0496,1.0297,0.3377,2.0844,10.7545,-25.0142,5.1595,-12.0006,-2.3259,0.1563,0.1854,0.1015,1.186,0.6491,0.5473,0.8231,1.3306,0.8408,1.6166,1.0215,0.6319,0.0233,2.0708,-0.717,-0.5427,-0.9317,-0.1138,0.5654,0.6984,-0.6784,0.0421,0.2052,1.1045,?,-0.4709,0.0075,0.0863,0.655,?,-0.1027,0.0687,0.2621,0.9731,-3.1447,1.4406,6.6053,4.5851,2.376,0.7829,0.3295,5.6452,0.6129,0.1086,1.6862,1.496,0.8872,1,0,0,1.6862,1.1351,0.6732,0.0189,1.3431,0.2664,0.8296,0.6208,TASCA_GIACCA_ALTA
-0.4563,0.7897,0.8887,4.9392,-0.5665,0.3057,0.4609,0.6789,2.5995,-0.4166,0.7656,0.1105,0.3324,1.4807,-0.0742,1.3928,0.3089,0.5558,2.9251,0.139,-1.4924,-0.596,-0.3276,0.3993,0.2195,0.5497,1.3091,2.6732,1.5988,2.0421,1.2214,0.5981,1.7136,7.1459,2.5563,4.17,1.4917,0.3577,2.3365,17.4592,-3.7832,7.4724,-1.6192,-0.2167,1.7183,2.2874,0.9281,1.3312,0.5401,0.4058,1.9001,3.3356,1.6885,1.7555,0.8887,0.5062,0.02,2.1578,0.2772,-0.292,0.1769,-0.4591,0.5082,0.1493,-0.7479,0.0538,0.2319,1.1248,?,-0.4884,0.0168,0.1295,0.7298,?,0.0225,0.0376,0.194,0.7114,-1.0194,1.5313,-33.1885,-21.6735,1.7901,1.1956,0.6679,3.2045,1.4293,0.446,1.5413,3.1322,2.0323,1,0,0,1.5413,1.5812,1.0259,0.019,1.3915,0.4223,0.8284,0.1571,TASCA_GIACCA_ALTA
3.6857,5.9836,2.4461,10.3309,-0.2391,-4.2749,23.8382,4.8824,15.3245,-4.379,0.0741,8.5093,2.9171,11.3885,-1.2768,7.6746,11.2961,3.361,11.7544,0.1117,-0.8622,49.7208,0.4803,-57.6683,-0.557,0.0097,0.501,0.8386,0.7278,1.6737,1.4527,0.8679,0.251,0.7032,0.5297,2.8014,2.1103,0.7533,0.1598,0.3121,-1.3489,1.9534,-8.4418,-4.3216,2.9265,1.6668,0.6301,0.5696,0.2153,0.378,0.6741,0.9071,0.8789,1.3456,1.3037,0.9689,0.1176,11.3726,-0.0616,0.0735,0.4549,0.366,-0.8512,-0.1739,1.0892,2.6955,1.6418,7.2856,-0.4611,-1.8673,4.2886,2.0709,6.9897,-4.2583,3.3526,9.1071,3.0178,9.0192,-0.0283,-0.5833,0.3249,-0.557,0.7928,0.544,0.6862,0.6285,0.296,0.4709,0.4062,9.263,22.8062,3.7513,0.5685,0.1516,1.0423,0.8078,0.775,0.0831,7.2049,0.5476,0.5435,0.5132,TASCA_GIACCA_BASSA
3.4453,9.1189,3.0197,12.6265,-0.5122,-4.5403,8.6342,2.9384,11.1458,-6.6098,-0.1332,9.905,3.1472,12.2367,-1.5146,7.3924,5.5128,2.3479,8.8119,0.2252,-0.7588,-25.8561,0.4661,34.0738,-0.6142,-0.018,1.0277,0.9595,1.2861,0.9336,1.2515,1.3404,1.0561,0.9206,1.6541,0.8717,1.5662,1.7967,0.4418,0.5803,-1.6697,1.3135,-3.7794,-2.8773,5.7007,1.7158,0.7341,0.301,0.1288,0.4279,1.1328,1.0319,1.4329,0.9109,1.2649,1.3886,0.1188,11.286,0.2586,-0.2926,0.4801,-0.7202,-0.4799,0.1707,0.1345,2.3373,1.5288,5.3117,-1.0855,-0.8391,2.3783,1.5422,5.2957,-3.1964,3.6061,2.9468,1.7166,5.5766,0.0539,-0.1602,0.0373,-0.2327,0.9913,0.8906,0.8984,0.9828,0.7931,0.8071,0.6854,-8.6969,-12.6886,2.0182,0.4321,0.2141,1.003,0.9525,0.9496,0.0772,6.2909,0.2758,0.4867,0.8026,TASCA_GIACCA_BASSA
3.6857,5.9836,2.4461,10.3309,-0.2391,-4.2749,23.8382,4.8824,15.3245,-4.379,0.0741,8.5093,2.9171,11.3885,-1.2768,7.6746,11.2961,3.361,11.7544,0.1117,-0.8622,49.7208,0.4803,-57.6683,-0.557,0.0097,0.501,0.8386,0.7278,1.6737,1.4527,0.8679,0.251,0.7032,0.5297,2.8014,2.1103,0.7533,0.1598,0.3121,-1.3489,1.9534,-8.4418,-4.3216,2.9265,1.6668,0.6301,0.5696,0.2153,0.378,0.6741,0.9071,0.8789,1.3456,1.3037,0.9689,0.1176,11.3726,-0.0616,0.0735,0.4549,0.366,-0.8512,-0.1739,1.0892,2.6955,1.6418,7.2856,-0.4611,-1.8673,4.2886,2.0709,6.9897,-4.2583,3.3526,9.1071,3.0178,9.0192,-0.0283,-0.5833,0.3249,-0.557,0.7928,0.544,0.6862,0.6285,0.296,0.4709,0.4062,9.263,22.8062,3.7513,0.5685,0.1516,1.0423,0.8078,0.775,0.0831,7.2049,0.5476,0.5435,0.5132,TASCA_GIACCA_BASSA
3.4453,9.1189,3.0197,12.6265,-0.5122,-4.5403,8.6342,2.9384,11.1458,-6.6098,-0.1332,9.905,3.1472,12.2367,-1.5146,7.3924,5.5128,2.3479,8.8119,0.2252,-0.7588,-25.8561,0.4661,34.0738,-0.6142,-0.018,1.0277,0.9595,1.2861,0.9336,1.2515,1.3404,1.0561,0.9206,1.6541,0.8717,1.5662,1.7967,0.4418,0.5803,-1.6697,1.3135,-3.7794,-2.8773,5.7007,1.7158,0.7341,0.301,0.1288,0.4279,1.1328,1.0319,1.4329,0.9109,1.2649,1.3886,0.1188,11.286,0.2586,-0.2926,0.4801,-0.7202,-0.4799,0.1707,0.1345,2.3373,1.5288,5.3117,-1.0855,-0.8391,2.3783,1.5422,5.2957,-3.1964,3.6061,2.9468,1.7166,5.5766,0.0539,-0.1602,0.0373,-0.2327,0.9913,0.8906,0.8984,0.9828,0.7931,0.8071,0.6854,-8.6969,-12.6886,2.0182,0.4321,0.2141,1.003,0.9525,0.9496,0.0772,6.2909,0.2758,0.4867,0.8026,TASCA_GIACCA_BASSA
-4.674,23.983,4.8972,19.6426,-2.6128,0.3887,17.8502,4.225,14.3907,-0.5756,-2.5184,27.7675,5.2695,30.1737,-3.1266,8.493,25.8101,5.0804,22.6398,0.0486,-12.0246,1.856,-0.5503,-0.1543,0.0458,-0.2965,1.1591,0.9294,0.964,0.8018,0.8316,1.0372,1.3436,0.8637,0.9292,0.6428,0.6916,1.0758,2.7021,0.6214,-12.2704,0.23,-4.541,-19.7474,0.5953,0.7436,0.2285,1.2491,0.3838,0.3073,1.3649,0.651,0.8676,0.4769,0.6356,1.3328,0.1109,13.3073,-0.6358,0.1671,-0.7637,0.0978,0.5814,-0.5402,1.0035,2.5846,1.6077,8.1145,-1.045,1.9561,3.8558,1.9636,6.711,-0.2635,-2.1595,5.9953,2.4485,7.5858,-5.1447,0.513,-0.4647,-0.9058,0.8187,0.6566,0.802,0.6703,0.4311,0.6431,2.9629,0.6529,0.2203,0.7471,3.2142,4.3024,1.2091,1.0697,0.8847,0.0642,6.3748,0.1124,-0.0185,0.6278,TASCA_GIACCA_BASSA
