@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0725,9.9366,3.1522,25.3489,-1.8769,0.8315,28.7133,5.3585,42.6173,-0.2858,-0.8109,11.6643,3.4153,15.1184,-1.7137,5.7416,18.7022,4.3246,36.1352,0.0284,0.0871,-0.0893,0.0126,-1.0254,0.1448,-0.1412,0.5883,0.923,0.7289,1.569,1.2391,0.7897,0.3461,0.8519,0.5313,2.4616,1.5353,0.6237,1.7458,1.7322,-15.6407,0.9922,-8.959,-9.0294,0.2658,1.5816,0.2369,5.9493,0.8912,0.1498,0.5948,1.6767,0.7015,2.8189,1.1794,0.4184,0.006,8.5037,-0.1455,0.6336,-0.323,-0.0355,0.6977,-0.2553,2.8918,1.8847,1.3728,3.9972,0.2076,8.2812,2.7301,1.6523,5.0114,0.486,2.895,6.2254,2.4951,8.3982,-0.0189,0.3492,0.9989,2.8605,0.8309,0.5502,0.6622,0.6903,0.3027,0.4385,0.221,-6.7311,-30.4522,0.5174,0.612,1.1829,0.7976,0.476,0.5967,0.0476,14.0756,-0.7538,0.7724,-0.9816,TASCA_GIACCA_ALTA
0.3873,6.4709,2.5438,14.975,-0.7764,0.5517,6.5746,2.5641,14.1831,-0.6445,-0.4089,18.6353,4.3169,27.7086,-1.6768,5.0481,6.819,2.6113,16.9106,0.0484,0.7021,-0.9471,0.0767,-1.349,0.1093,-0.081,0.9921,0.5893,0.9741,0.594,0.9819,1.6531,0.9842,0.3472,0.949,0.3528,0.9642,2.7329,1.1775,0.3771,-7.6149,0.3202,-6.4672,-20.1944,0.9774,0.8144,0.4744,0.8332,0.4853,0.5825,1.0558,0.5404,0.8855,0.5119,0.8387,1.6385,0.0039,7.3592,0.5083,0.3922,0.2373,0.272,0.2167,0.1123,1.5928,2.9524,1.7182,4.6566,0.0008,5.392,1.7654,1.3287,4.3908,0.4695,7.5484,2.8495,1.688,5.0866,0.4345,0.2954,0.211,0.7143,1.2932,1.0179,0.7871,1.6724,1.0361,0.6195,0.001,0.001,0.9944,0.563,0.5181,0.9202,1.0605,0.9155,0.8632,0.0471,14.5331,0.9332,-0.9466,-0.9901,TASCA_GIACCA_ALTA
0.5528,4.9002,2.2136,13.4729,-1.0742,0.6194,6.7012,2.5887,10.815,-0.6313,-0.326,10.855,3.2947,14.6107,-0.9879,4.4468,3.4776,1.8648,8.5656,0.0595,0.8925,-1.6956,0.1243,-1.8999,0.1393,-0.0733,0.8551,0.6719,1.187,0.7857,1.3882,1.7668,0.7312,0.4514,1.4091,0.6173,1.927,3.1214,1.6671,0.961,-12.8686,0.5764,-7.719,-13.3912,0.9798,0.8838,0.7132,0.902,0.7279,0.807,1.2458,0.9221,1.5729,0.7402,1.2626,1.7057,0.0046,6.5932,0.2137,0.1861,0.2273,-0.0369,0.2755,0.2427,2.2165,3.4561,1.8591,4.9092,0.0469,5.2909,1.4338,1.1974,4.1743,0.4925,7.4751,2.4955,1.5797,5.5503,0.3782,0.4189,0.2965,0.7078,1.5526,1.1768,0.758,2.4105,1.3849,0.5745,0.0596,0.0715,1.1999,0.6262,0.577,0.9214,1.176,0.8845,0.7521,0.0481,14.9824,0.791,-0.8711,-0.977,TASCA_GIACCA_ALTA
0.0725,9.9366,3.1522,25.3489,-1.8769,0.8315,28.7133,5.3585,42.6173,-0.2858,-0.8109,11.6643,3.4153,15.1184,-1.7137,5.7416,18.7022,4.3246,36.1352,0.0284,0.0871,-0.0893,0.0126,-1.0254,0.1448,-0.1412,0.5883,0.923,0.7289,1.569,1.2391,0.7897,0.3461,0.8519,0.5313,2.4616,1.5353,0.6237,1.7458,1.7322,-15.6407,0.9922,-8.959,-9.0294,0.2658,1.5816,0.2369,5.9493,0.8912,0.1498,0.5948,1.6767,0.7015,2.8189,1.1794,0.4184,0.006,8.5037,-0.1455,0.6336,-0.323,-0.0355,0.6977,-0.2553,2.8918,1.8847,1.3728,3.9972,0.2076,8.2812,2.7301,1.6523,5.0114,0.486,2.895,6.2254,2.4951,8.3982,-0.0189,0.3492,0.9989,2.8605,0.8309,0.5502,0.6622,0.6903,0.3027,0.4385,0.221,-6.7311,-30.4522,0.5174,0.612,1.1829,0.7976,0.476,0.5967,0.0476,14.0756,-0.7538,0.7724,-0.9816,TASCA_GIACCA_ALTA
0.3873,6.4709,2.5438,14.975,-0.7764,0.5517,6.5746,2.5641,14.1831,-0.6445,-0.4089,18.6353,4.3169,27.7086,-1.6768,5.0481,6.819,2.6113,16.9106,0.0484,0.7021,-0.9471,0.0767,-1.349,0.1093,-0.081,0.9921,0.5893,0.9741,0.594,0.9819,1.6531,0.9842,0.3472,0.949,0.3528,0.9642,2.7329,1.1775,0.3771,-7.6149,0.3202,-6.4672,-20.1944,0.9774,0.8144,0.4744,0.8332,0.4853,0.5825,1.0558,0.5404,0.8855,0.5119,0.8387,1.6385,0.0039,7.3592,0.5083,0.3922,0.2373,0.272,0.2167,0.1123,1.5928,2.9524,1.7182,4.6566,0.0008,5.392,1.7654,1.3287,4.3908,0.4695,7.5484,2.8495,1.688,5.0866,0.4345,0.2954,0.211,0.7143,1.2932,1.0179,0.7871,1.6724,1.0361,0.6195,0.001,0.001,0.9944,0.563,0.5181,0.9202,1.0605,0.9155,0.8632,0.0471,14.5331,0.9332,-0.9466,-0.9901,TASCA_GIACCA_ALTA
0.5528,4.9002,2.2136,13.4729,-1.0742,0.6194,6.7012,2.5887,10.815,-0.6313,-0.326,10.855,3.2947,14.6107,-0.9879,4.4468,3.4776,1.8648,8.5656,0.0595,0.8925,-1.6956,0.1243,-1.8999,0.1393,-0.0733,0.8551,0.6719,1.187,0.7857,1.3882,1.7668,0.7312,0.4514,1.4091,0.6173,1.927,3.1214,1.6671,0.961,-12.8686,0.5764,-7.719,-13.3912,0.9798,0.8838,0.7132,0.902,0.7279,0.807,1.2458,0.9221,1.5729,0.7402,1.2626,1.7057,0.0046,6.5932,0.2137,0.1861,0.2273,-0.0369,0.2755,0.2427,2.2165,3.4561,1.8591,4.9092,0.0469,5.2909,1.4338,1.1974,4.1743,0.4925,7.4751,2.4955,1.5797,5.5503,0.3782,0.4189,0.2965,0.7078,1.5526,1.1768,0.758,2.4105,1.3849,0.5745,0.0596,0.0715,1.1999,0.6262,0.577,0.9214,1.176,0.8845,0.7521,0.0481,14.9824,0.791,-0.8711,-0.977,TASCA_GIACCA_ALTA
-0.7372,4.2329,2.0574,11.8642,-2.0529,0.5587,3.2682,1.8078,9.8512,-0.8111,-0.851,5.814,2.4112,14.4983,-3.1787,3.1418,5.024,2.2414,11.5331,0.0381,-1.3194,0.8663,-0.2346,-0.6566,0.1778,-0.2709,1.1381,0.8533,0.9179,0.7498,0.8066,1.0758,1.2952,0.7281,0.8425,0.5621,0.6505,1.1572,1.8083,0.7234,-17.474,0.4,-9.663,-24.1558,0.7145,1.1201,0.3241,1.5677,0.4537,0.2894,1.2043,0.8183,1.0287,0.6795,0.8542,1.2571,0.0067,4.6868,0.0879,0.6349,-0.6055,-0.2296,0.3743,-0.751,-1.739,4.0844,2.021,6.7201,?,4.3743,2.0634,1.4364,4.5221,0.4073,7.5853,10.3286,3.2138,10.8564,-0.1683,-0.3975,-0.2293,0.5767,1.4069,0.6288,0.447,1.9795,0.3954,0.1998,-2.1623,4.296,-1.9867,0,0,0.8211,1.4861,0.619,0.4165,0.0472,13.8896,-0.9724,0.9698,-0.9199,TASCA_GIACCA_ALTA
-0.9689,5.4663,2.338,13.9225,-2.2836,-0.5011,6.3775,2.5254,13.0107,-1.2927,-1.6142,5.25,2.2913,12.4489,-2.8909,4.0022,4.8717,2.2072,12.0141,0.0138,1.9336,0.6002,-0.2421,0.3104,-0.1252,-0.4033,0.9258,1.0204,1.0593,1.1022,1.1442,1.0381,0.8571,1.0412,1.1221,1.2148,1.3091,1.0776,1.3199,1.0468,-57.7515,0.7931,-43.7547,-55.1683,0.7472,1.3252,0.3481,1.7737,0.4658,0.2626,1.0701,1.1184,1.1589,1.0451,1.083,1.0362,0.0104,5.9711,0.0666,0.4207,-0.5565,0.0009,-0.101,-0.587,-4.55,12.4951,3.5348,9.2995,?,3.8381,3.3176,1.8214,8.5524,-0.2388,4.4589,25.0484,5.0048,12.8606,-0.3905,-1.1855,-1.0204,0.8608,1.9407,0.7063,0.3639,3.7663,0.4988,0.1324,5.6405,2.5751,0.4565,0,0,0.7464,1.0874,0.7231,0.665,0.0396,14.1568,0.0186,0.9859,0.1648,TASCA_GIACCA_ALTA
-0.0945,1.3678,1.1695,6.5027,-0.5907,-0.0387,0.4782,0.6915,3.075,-0.6522,0.0533,0.5138,0.7168,3.8142,-0.9124,1.3385,0.5816,0.7626,3.9986,0.0255,2.4411,-1.7729,-0.0706,-0.7263,-0.0289,0.0398,1.6913,1.6316,1.5336,0.9647,0.9068,0.94,2.8606,2.6621,2.352,0.9306,0.8222,0.8835,1.9893,1.3269,-23.1221,0.667,-11.6232,-17.4256,2.1965,2.0498,0.9963,0.9332,0.4536,0.4861,2.1147,1.7049,1.6262,0.8062,0.769,0.9539,0.0007,2.0152,-0.2398,-0.4091,0.0769,0.1497,0.2499,0.1001,7.9209,0.1107,0.3327,1.0297,0.8777,5.7128,0.193,0.4393,1.3812,0.7833,0.674,0.0339,0.1842,0.625,0.3848,1.3865,11.7517,8.4757,0.7573,1.8065,2.3853,0.5736,3.2635,5.6898,1.4794,18.896,12.7724,1.3204,8.2847,6.2744,0.7455,1.6474,2.2098,0.0563,14.3077,-0.9973,-0.7275,0.6848,TASCA_GIACCA_ALTA
-0.0992,1.2269,1.1077,6.1188,-0.7116,0.0196,0.4901,0.7001,3.236,-0.8591,0.0916,0.6642,0.815,4.0882,-1.436,1.3455,0.5894,0.7677,3.6019,0.0315,-5.0523,-1.0835,-0.0738,0.2145,0.0146,0.0681,1.5822,1.3591,1.4428,0.859,0.9119,1.0616,2.5032,1.8473,2.0817,0.7379,0.8316,1.1269,1.7012,1.0556,-21.6957,0.6205,-12.7533,-20.5536,2.0538,2.1302,0.9612,1.0372,0.468,0.4512,1.8909,1.4967,1.6988,0.7915,0.8984,1.135,0.0007,2.0376,0.2326,-0.183,0.0812,0.1886,0.2824,-0.2734,8.1701,0.022,0.1484,0.5158,0.9386,5.3826,0.0599,0.2448,0.8166,0.8599,-0.5046,0.1109,0.333,0.9582,-16.0835,1.5179,-16.1909,-10.6669,0.606,0.4455,0.7352,0.3672,0.1985,0.5406,1.5726,-8.7404,-5.5578,1.4408,149.7711,103.9485,0.6316,0.5383,0.8522,0.053,14.061,-0.9981,-0.8599,0.8829,TASCA_GIACCA_ALTA
0.9105,5.0417,2.2454,11.2381,-0.3479,-1.047,11.9601,3.4583,17.2148,-2.6324,-0.4606,13.5421,3.68,18.0882,-0.5737,4.9661,8.0189,2.8318,11.8955,0.101,-0.8696,-1.9765,0.1833,2.2728,-0.2108,-0.0928,0.6493,0.6102,0.7929,0.9398,1.2213,1.2995,0.4215,0.3723,0.6287,0.8832,1.4915,1.6888,0.2325,0.4399,-2.17,1.8919,-9.3332,-4.9332,1.7592,0.7254,0.6301,0.4123,0.3582,0.8686,0.6528,0.6213,0.9447,0.9517,1.4472,1.5206,0.0077,7.1278,-0.3097,0.0943,0.5224,0.1758,-0.6676,0.2017,1.5,6.9925,2.6443,9.8522,-0.0457,3.4805,4.322,2.0789,11.3854,-1.3016,8.2123,3.0263,1.7396,6.7463,0.2739,0.431,0.1827,0.4238,1.272,1.52,1.195,1.6179,2.3105,1.4281,0.0668,-0.1691,-2.5301,1.9047,1.0141,0.5324,0.8653,1.4604,1.6876,0.0474,13.783,-0.5917,-0.9775,0.6778,TASCA_GIACCA_BASSA
1.0163,5.9387,2.4369,13.5425,-0.4965,-1.2991,8.6589,2.9426,15.3884,-1.6417,-0.2447,6.5754,2.5643,14.0741,-1.1646,4.1335,6.8678,2.6207,10.179,0.0948,-0.7823,-4.1528,0.2459,5.3081,-0.3143,-0.0592,0.8282,0.9504,0.9299,1.1475,1.1229,0.9785,0.6859,0.9032,0.8647,1.3169,1.2608,0.9574,0.4698,0.5934,-4.2148,1.2629,-8.9709,-7.1031,1.5535,1.3918,0.8047,0.8959,0.518,0.5782,0.88,0.9622,1.3304,1.0934,1.5118,1.3827,0.0088,6.1641,-0.1828,-0.0461,0.6345,-0.119,-0.6047,0.2097,1.6455,8.4831,2.9126,9.1522,-0.0714,4.2317,7.8202,2.7965,12.5182,-0.8599,7.5889,1.6473,1.2835,3.9972,0.5312,0.3889,0.2168,0.5576,1.0415,2.2693,2.1788,1.0848,5.1498,4.7473,0.1053,-0.1346,-1.2778,1.2692,1.0019,0.7894,0.7311,2.2897,3.1317,0.0465,14.4323,-0.5869,-0.9796,0.4786,TASCA_GIACCA_BASSA
0.9105,5.0417,2.2454,11.2381,-0.3479,-1.047,11.9601,3.4583,17.2148,-2.6324,-0.4606,13.5421,3.68,18.0882,-0.5737,4.9661,8.0189,2.8318,11.8955,0.101,-0.8696,-1.9765,0.1833,2.2728,-0.2108,-0.0928,0.6493,0.6102,0.7929,0.9398,1.2213,1.2995,0.4215,0.3723,0.6287,0.8832,1.4915,1.6888,0.2325,0.4399,-2.17,1.8919,-9.3332,-4.9332,1.7592,0.7254,0.6301,0.4123,0.3582,0.8686,0.6528,0.6213,0.9447,0.9517,1.4472,1.5206,0.0077,7.1278,-0.3097,0.0943,0.5224,0.1758,-0.6676,0.2017,1.5,6.9925,2.6443,9.8522,-0.0457,3.4805,4.322,2.0789,11.3854,-1.3016,8.2123,3.0263,1.7396,6.7463,0.2739,0.431,0.1827,0.4238,1.272,1.52,1.195,1.6179,2.3105,1.4281,0.0668,-0.1691,-2.5301,1.9047,1.0141,0.5324,0.8653,1.4604,1.6876,0.0474,13.783,-0.5917,-0.9775,0.6778,TASCA_GIACCA_BASSA
1.0163,5.9387,2.4369,13.5425,-0.4965,-1.2991,8.6589,2.9426,15.3884,-1.6417,-0.2447,6.5754,2.5643,14.0741,-1.1646,4.1335,6.8678,2.6207,10.179,0.0948,-0.7823,-4.1528,0.2459,5.3081,-0.3143,-0.0592,0.8282,0.9504,0.9299,1.1475,1.1229,0.9785,0.6859,0.9032,0.8647,1.3169,1.2608,0.9574,0.4698,0.5934,-4.2148,1.2629,-8.9709,-7.1031,1.5535,1.3918,0.8047,0.8959,0.518,0.5782,0.88,0.9622,1.3304,1.0934,1.5118,1.3827,0.0088,6.1641,-0.1828,-0.0461,0.6345,-0.119,-0.6047,0.2097,1.6455,8.4831,2.9126,9.1522,-0.0714,4.2317,7.8202,2.7965,12.5182,-0.8599,7.5889,1.6473,1.2835,3.9972,0.5312,0.3889,0.2168,0.5576,1.0415,2.2693,2.1788,1.0848,5.1498,4.7473,0.1053,-0.1346,-1.2778,1.2692,1.0019,0.7894,0.7311,2.2897,3.1317,0.0465,14.4323,-0.5869,-0.9796,0.4786,TASCA_GIACCA_BASSA
-1.2533,13.1563,3.6272,27.7059,-5.0577,0.1556,5.2111,2.2828,14.0629,-0.5526,-0.6986,12.5468,3.5421,44.8722,-5.2255,3.1617,23.0011,4.7959,44.1432,0.0017,-8.0524,1.794,-0.3964,-0.2228,0.0492,-0.221,1.5889,1.024,0.7563,0.6445,0.476,0.7386,2.5247,1.0486,0.572,0.4153,0.2266,0.5455,4.6216,0.6142,-304.6111,0.1329,-65.9103,-495.975,0.505,0.6345,0.1034,1.2567,0.2048,0.163,1.9701,0.6174,0.6276,0.3134,0.3186,1.0165,0.0076,4.9542,-0.3365,0.5637,-0.8848,0.087,0.2838,-0.7145,-2.2576,7.176,2.6788,9.5357,?,3.7623,1.8502,1.3602,8.3395,-0.2711,7.9704,4.3649,2.0892,7.7223,0.1573,-0.6,-0.2832,0.472,1.9694,1.2822,0.6511,3.8785,1.644,0.4239,5.3607,-6.6161,-1.2342,0,0,0.716,1.1434,1.2348,1.0799,0.0481,14.0786,0.3795,0.9886,0.3045,TASCA_GIACCA_BASSA
