@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.3256,3.2197,1.7943,13.1207,-1.8932,0.5445,3.3611,1.8333,10.166,-0.4884,-0.795,6.1449,2.4789,18.0274,-2.2031,2.679,6.583,2.5657,12.8876,0.0046,0.5981,-0.4096,0.1216,-0.6849,0.2032,-0.2968,0.9787,0.7239,0.6993,0.7396,0.7145,0.9661,0.9579,0.524,0.4891,0.547,0.5106,0.9334,2.5737,0.6924,-143.8345,0.269,-55.8854,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.2906,0.7278,1.0181,0.5639,0.7888,1.3988,0.0052,3.8808,0.1943,0.1085,0.0088,-0.0934,0.4861,-0.4859,5.5465,98.6655,9.9331,28.7994,-1.2967,-29.73,75.2079,8.6722,51.4786,?,-109.7331,12.5542,3.5432,111.7798,?,-0.1866,-0.0505,0.2709,1.1454,2.8034,2.4476,1.3119,7.8592,5.9907,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.5807,150.3799,0.9645,-0.9096,-0.9307,?,?,?,?,?,TASCA_GIACCA
0.2721,3.4093,1.8464,14.8936,-0.6518,0.5322,3.3987,1.8435,11.5235,-0.4378,-0.7581,4.6881,2.1652,13.9959,-1.0376,2.702,5.1274,2.2644,9.7149,0.0082,0.5113,-0.359,0.1007,-0.7021,0.197,-0.2806,1.0016,0.8528,0.8154,0.8514,0.8142,0.9562,1.0031,0.7272,0.6649,0.725,0.6629,0.9143,1.6751,0.8246,-73.4693,0.4923,-43.8608,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.5331,0.8233,1.1862,1.4407,0.005,4.0515,0.0227,0.1709,-0.0494,-0.1003,0.4147,-0.4373,3.3499,134.4242,11.5941,31.6772,-1.5757,-25.4942,63.609,7.9755,47.1588,?,-110.848,8.1611,2.8568,114.8987,?,-0.1314,-0.0302,0.23,1.4537,4.0585,2.7918,2.1133,16.4713,7.7941,0.4109,0.1687,0.4104,0,0,1,0.6717,0.2757,0.4104,0.5866,147.7426,0.9413,-0.6892,-0.86,?,?,?,?,?,TASCA_GIACCA
0.2316,3.0123,1.7356,11.5185,-0.9449,0.2077,3.2414,1.8004,9.4216,-0.6392,-0.5359,4.6866,2.1649,14.1499,-2.4106,2.2706,6.1687,2.4837,11.3303,0.0031,1.115,-0.4321,0.102,-0.3875,0.0915,-0.236,0.964,0.8017,0.6988,0.8316,0.7249,0.8716,0.9293,0.6427,0.4883,0.6916,0.5255,0.7597,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0032,3.3622,0.158,0.4411,-0.0766,-0.3592,0.3387,-0.6805,7.6801,61.0139,7.8111,27.5986,-1.2886,-24.3971,19.9097,4.462,45.2393,?,-111.7193,2.3335,1.5276,114.119,?,-0.3148,-0.0687,0.2184,1.7506,5.1134,2.921,3.0645,26.1466,8.532,0.3435,0.1362,0.3964,0,0,1,0.6101,0.2418,0.3964,0.5938,146.6177,0.9581,-0.4073,-0.6018,?,?,?,?,?,TASCA_GIACCA
0.3256,3.2197,1.7943,13.1207,-1.8932,0.5445,3.3611,1.8333,10.166,-0.4884,-0.795,6.1449,2.4789,18.0274,-2.2031,2.679,6.583,2.5657,12.8876,0.0046,0.5981,-0.4096,0.1216,-0.6849,0.2032,-0.2968,0.9787,0.7239,0.6993,0.7396,0.7145,0.9661,0.9579,0.524,0.4891,0.547,0.5106,0.9334,2.5737,0.6924,-143.8345,0.269,-55.8854,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.2906,0.7278,1.0181,0.5639,0.7888,1.3988,0.0052,3.8808,0.1943,0.1085,0.0088,-0.0934,0.4861,-0.4859,5.5465,98.6655,9.9331,28.7994,-1.2967,-29.73,75.2079,8.6722,51.4786,?,-109.7331,12.5542,3.5432,111.7798,?,-0.1866,-0.0505,0.2709,1.1454,2.8034,2.4476,1.3119,7.8592,5.9907,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.5807,150.3799,0.9645,-0.9096,-0.9307,?,?,?,?,?,TASCA_GIACCA
-0.5982,2.434,1.5601,8.2702,-0.816,0.2133,4.9132,2.2166,17.077,-0.3242,-0.4198,2.7155,1.6479,12.8428,-1.0964,2.746,3.1014,1.7611,13.4835,0.0309,-2.8047,1.4249,-0.2178,-0.508,0.0777,-0.1529,0.7038,0.9468,0.8859,1.3451,1.2586,0.9357,0.4954,0.8963,0.7848,1.8093,1.5842,0.8756,0.8889,0.5533,-8.6318,0.6224,-9.7107,-15.6019,0.3531,0.7434,0.3273,2.1051,0.9269,0.4403,0.4843,0.644,0.6134,1.3297,1.2665,0.9525,0.0039,4.0703,0.7066,0.0247,0.067,-0.0785,0.45,-0.0958,16.4362,56.7558,7.5336,21.0602,0.2836,-11.0197,20.173,4.4914,22.8592,?,-27.214,25.1734,5.0173,30.719,?,-1.4915,-0.604,0.4049,1.6773,1.5015,0.8952,2.8135,2.2546,0.8014,-0.3648,-0.2715,0.7441,0,0,1,0.9213,0.6856,0.7441,0.1734,54.6699,0.2066,0.8555,-0.3017,?,?,?,?,?,TASCA_GIACCA
-0.6585,5.1494,2.2692,12.3115,-1.4127,-0.0059,2.5444,1.5951,8.0109,-0.8854,-0.2355,1.2244,1.1065,9.1035,-1.6553,2.3711,3.7852,1.9456,7.427,0.0101,112.035,2.7958,-0.2777,0.025,-0.0025,-0.0993,1.4226,2.0508,1.1664,1.4416,0.8199,0.5687,2.0238,4.2058,1.3604,2.0781,0.6722,0.3235,1.9162,1.2703,-95.1523,0.6629,-49.6575,-74.9078,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5368,1.3524,1.6577,0.88,1.0786,1.2257,0.0037,3.4026,0.3842,0.1189,-0.4654,0.0521,-0.008,-0.1548,9.1955,43.4366,6.5906,28.5004,0.1104,-15.71,3.0545,1.7477,18.1198,?,-28.3218,9.3069,3.0507,30.4199,?,-0.5853,-0.3247,0.5547,3.771,2.1604,0.5729,14.2203,4.6672,0.3282,-0.1953,-0.1163,0.5957,0,0,1,1.5729,0.9369,0.5957,0.1791,53.2273,0.8117,0.9431,0.7294,?,?,?,?,?,TASCA_GIACCA
0.0316,0.0222,0.1492,0.8844,-1.0856,-0.052,0.0077,0.0878,0.5031,-1.9475,0.0093,0.0272,0.1648,1.084,-0.4179,0.2063,0.0183,0.1354,0.8607,0.0287,-0.6075,3.3979,0.1532,-5.5934,-0.2522,0.0451,1.6979,0.9051,1.1013,0.533,0.6486,1.2168,2.883,0.8191,1.2128,0.2841,0.4207,1.4806,1.3847,1.441,-18.0949,1.0406,-13.0676,-12.5575,2.4841,0.5547,0.4785,0.2233,0.1926,0.8628,1.7577,0.8159,1.0275,0.4642,0.5846,1.2594,0.0003,0.3134,-0.0794,-0.5342,-0.0454,-0.4874,-0.4718,0.4387,-35.9404,0.0909,0.3016,36.5387,?,-11.3966,0.2094,0.4576,12.4191,?,-12.7789,0.0535,0.2314,13.3194,?,3.1536,2.8125,0.8918,0.659,1.3033,1.9778,0.4342,1.6987,3.9119,2.9421,2.7433,0.9324,1,1,1,2.9421,2.7433,0.9324,0.2164,60.1159,-0.4116,-0.1059,-0.078,?,?,?,?,?,TASCA_GIACCA
0.0524,0.0154,0.1241,0.6997,-0.7594,-0.0683,0.0115,0.1073,0.6368,-2.3341,0.0027,0.0123,0.111,0.7736,-1.9107,0.1882,0.0112,0.106,0.588,0.0329,-0.7679,19.7301,0.2786,-25.6938,-0.3628,0.0141,1.1568,1.1181,1.1705,0.9665,1.0118,1.0469,1.3382,1.2501,1.3701,0.9342,1.0238,1.0959,0.6774,0.5947,-15.0958,0.8779,-22.285,-25.3842,2.082,1.4963,0.654,0.7187,0.3141,0.4371,1.0987,0.9045,1.1899,0.8232,1.083,1.3156,0.0005,0.2813,-0.1047,-0.3032,0.33,-0.1413,-0.4015,-0.2017,-35.1688,0.0909,0.3015,35.64,?,-12.002,0.698,0.8355,13.4399,?,-13.2898,0.1035,0.3217,13.9786,?,2.9302,2.6463,0.9031,0.3608,0.9371,2.5969,0.1302,0.8781,6.744,2.6518,2.5496,0.9615,1,1,1,2.6518,2.5496,0.9615,0.2066,60.4605,-0.4049,0.1926,-0.3574,?,?,?,?,?,TASCA_GIACCA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,5.2424,212.2835,14.57,46.4996,-2.5068,-30.0124,62.2899,7.8924,37.0789,-10.0354,-108.4026,6.3065,2.5113,112.2589,?,-0.1747,-0.0484,0.2769,1.8461,5.8018,3.1428,3.408,33.6609,9.8771,0.9858,0.2961,0.3004,3.9464,0,0,1.2541,0.4142,0.3303,0.5895,152.5723,-0.8672,-0.6749,0.9055,?,?,?,?,?,TASCA_GIACCA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,6.8048,149.7897,12.2389,53.3981,-3.4728,-28.4976,6.9395,2.6343,34.3185,?,-109.7417,14.4079,3.7958,111.4792,?,-0.2388,-0.062,0.2597,4.646,3.2243,0.694,21.5851,10.3963,0.4816,1.2081,0.3719,0.3078,0,0,1,1.556,0.479,0.3078,0.5978,150.7908,-0.296,-0.9137,0.6438,?,?,?,?,?,TASCA_GIACCA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,5.2424,212.2835,14.57,46.4996,-2.5068,-30.0124,62.2899,7.8924,37.0789,-10.0354,-108.4026,6.3065,2.5113,112.2589,?,-0.1747,-0.0484,0.2769,1.8461,5.8018,3.1428,3.408,33.6609,9.8771,0.9858,0.2961,0.3004,3.9464,0,0,1.2541,0.4142,0.3303,0.5895,152.5723,-0.8672,-0.6749,0.9055,?,?,?,?,?,TASCA_GIACCA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,6.8048,149.7897,12.2389,53.3981,-3.4728,-28.4976,6.9395,2.6343,34.3185,?,-109.7417,14.4079,3.7958,111.4792,?,-0.2388,-0.062,0.2597,4.646,3.2243,0.694,21.5851,10.3963,0.4816,1.2081,0.3719,0.3078,0,0,1,1.556,0.479,0.3078,0.5978,150.7908,-0.296,-0.9137,0.6438,?,?,?,?,?,TASCA_GIACCA
1.6599,52.425,7.2405,31.1873,-0.7274,-1.856,16.1443,4.018,17.7519,-1.5674,-0.6439,17.4224,4.174,21.8826,-1.3123,8.154,26.1191,5.1107,18.3595,0.0458,-0.8944,-2.578,0.2036,2.8825,-0.2276,-0.079,1.802,1.7347,1.4167,0.9626,0.7862,0.8167,3.2473,3.0091,2.0072,0.9266,0.6181,0.667,1.2118,1.0574,-14.9196,0.8726,-12.3123,-14.1092,2.6112,1.9079,0.9384,0.7306,0.3594,0.4919,1.7568,1.4252,1.6987,0.8112,0.9669,1.1919,0.0131,12.0425,-0.0969,0.0465,0.5795,-0.0661,-0.5253,-0.1287,-24.13,667.3835,25.8338,84.7382,-1.053,-12.8716,341.9537,18.492,62.1872,-2.8499,11.0717,139.586,11.8147,40.7333,-0.0546,1.8747,-2.1794,-1.1626,1.397,2.1866,1.5652,1.9517,4.7812,2.4498,0.9441,20.6256,21.8458,2.5553,1.0686,0.4182,1.3626,2.0803,1.5267,0.1498,64.308,-0.5148,0.1349,0.2965,?,?,?,?,?,TASCA_GIACCA
