@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,6.3803,73.711,8.5855,27.478,-1.3016,-25.0399,24.5828,4.9581,45.2393,?,-111.7193,3.0888,1.7575,114.119,?,-0.2548,-0.0571,0.2241,1.7316,4.885,2.8211,2.9985,23.8637,7.9586,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.3968,146.8603,0.9552,-0.4252,-0.6226,?,?,?,?,?,GIACCA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,3.5414,114.933,10.7207,28.7994,-1.2967,-31.5839,86.0042,9.2738,51.4786,?,-109.1768,15.3779,3.9215,111.7798,?,-0.1121,-0.0324,0.2893,1.156,2.7338,2.3649,1.3364,7.4739,5.5927,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.3881,151.4405,0.9591,-0.9011,-0.9278,?,?,?,?,?,GIACCA
-0.7879,2.1453,1.4647,8.2702,-0.816,0.3074,5.1508,2.2695,18.7943,-0.2682,-0.5587,3.5207,1.8763,12.9508,-1.114,2.8269,3.8527,1.9628,15.4938,0.016,-2.5632,1.4103,-0.2787,-0.5502,0.1087,-0.1976,0.6454,0.7806,0.7462,1.2096,1.1563,0.9559,0.4165,0.6093,0.5568,1.463,1.3369,0.9138,0.935,0.5445,-14.7153,0.5824,-15.7391,-27.0253,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.44,0.6386,0.5338,1.4512,1.213,0.8359,0.0035,4.2663,0.6764,-0.0136,0.0797,-0.0931,0.5896,-0.1244,18.9758,48.8455,6.989,20.8801,0.2898,-9.9188,21.8525,4.6747,22.8592,?,-26.3259,29.3012,5.4131,30.719,?,-1.9131,-0.7208,0.3768,1.4951,1.2911,0.8636,2.2352,1.667,0.7458,-0.3727,-0.2773,0.7441,0,0,1,0.9134,0.6797,0.7441,0.1166,55.2206,-0.0459,0.874,-0.4958,?,?,?,?,?,GIACCA
-0.8861,6.2705,2.5041,12.3115,-1.4127,-0.0775,3.1636,1.7786,8.2927,-0.9517,-0.3338,1.5933,1.2623,11.2392,-1.3527,2.9637,3.1463,1.7738,7.3597,0.0191,11.4316,2.6547,-0.299,0.2322,-0.0262,-0.1126,1.4079,1.9838,1.4117,1.4091,1.0027,0.7116,1.9821,3.9355,1.993,1.9855,1.0055,0.5064,1.7827,1.1155,-50.4057,0.6258,-28.2755,-45.1849,1.201,1.0682,0.6801,0.8894,0.5663,0.6367,1.4846,1.0954,1.6728,0.7378,1.1268,1.5271,0.0034,4.2375,0.3832,0.1379,-0.4585,0.032,-0.0156,-0.1642,9.8979,56.4455,7.513,28.5004,0.1104,-15.8609,4.0139,2.0035,18.1198,?,-27.6994,11.1293,3.3361,29.9988,?,-0.624,-0.3573,0.5726,3.75,2.2521,0.6005,14.0626,5.0718,0.3607,-0.1953,-0.118,0.604,0,0,1,1.5729,0.9501,0.604,0.1185,53.4582,0.8668,0.9559,0.8489,?,?,?,?,?,GIACCA
0.0224,0.0127,0.1129,0.5451,-0.6813,-0.0361,0.005,0.0704,0.4335,-1.5393,-0.0087,0.013,0.1139,0.5947,-0.9041,0.1639,0.0057,0.0753,0.3697,0.029,-0.621,-2.582,0.1367,4.1576,-0.2202,-0.053,1.6035,0.9912,1.4994,0.6181,0.9351,1.5128,2.5713,0.9824,2.2483,0.3821,0.8744,2.2885,0.8406,0.7822,-20.036,0.9305,-23.8359,-25.6162,1.8992,1.0379,0.8515,0.5465,0.4483,0.8204,1.2575,0.9165,1.4743,0.7288,1.1724,1.6086,0.0002,0.2481,-0.1148,-0.2924,0.2031,-0.4176,-0.1424,0.0409,-35.9874,0.076,0.2757,36.5387,?,-11.1946,0.1118,0.3343,11.879,?,-12.7869,0.0577,0.2401,13.3194,?,3.2147,2.8144,0.8755,0.8247,1.1481,1.3922,0.6801,1.3182,1.9382,3.0759,2.7433,0.8919,1,1,1,3.0759,2.7433,0.8919,0.1447,59.9689,-0.6038,-0.2106,-0.1148,?,?,?,?,?,GIACCA
0.043,0.0146,0.1209,0.7588,-0.878,-0.0551,0.0056,0.0748,0.3891,-1.0448,0.0202,0.0057,0.0756,0.368,-0.5716,0.16,0.0056,0.075,0.3978,0.0232,-0.7799,2.1324,0.2688,-2.7342,-0.3446,0.126,1.617,1.5992,1.6128,0.989,0.9974,1.0085,2.6148,2.5575,2.6012,0.9781,0.9948,1.0171,1.7845,2.6505,-37.5436,1.4853,-21.0383,-14.1647,2.1235,1.7257,0.9922,0.8127,0.4672,0.5749,1.9503,2.0621,1.9075,1.0573,0.9781,0.9251,0.0003,0.238,-0.3731,0.0293,0.37,-0.053,-0.2288,0.2407,-35.2122,0.0963,0.3103,35.64,?,-11.6492,0.4334,0.6583,12.8387,?,-13.3814,0.0832,0.2884,13.9786,?,3.0227,2.6314,0.8705,0.4713,1.0759,2.2827,0.2221,1.1575,5.2108,2.776,2.5496,0.9185,1,1,1,2.776,2.5496,0.9185,0.1379,60.2429,-0.3934,-0.0239,-0.05,?,?,?,?,?,GIACCA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,2.7589,257.4437,16.0451,46.3791,-2.5298,-29.1565,78.9447,8.8851,37.0789,-10.0354,-108.315,8.266,2.8751,112.2589,?,-0.0946,-0.0255,0.2692,1.8058,5.5808,3.0904,3.2611,31.1449,9.5505,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.3923,152.0822,-0.8641,-0.6876,0.9131,?,?,?,?,?,GIACCA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,5.2889,189.0349,13.749,53.3386,-3.4902,-28.66,9.0842,3.014,34.3185,?,-109.3414,18.4177,4.2916,111.4792,?,-0.1845,-0.0484,0.2621,4.5617,3.2037,0.7023,20.8091,10.2638,0.4932,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.3984,150.8971,-0.3293,-0.9104,0.681,?,?,?,?,?,GIACCA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,2.7589,257.4437,16.0451,46.3791,-2.5298,-29.1565,78.9447,8.8851,37.0789,-10.0354,-108.315,8.266,2.8751,112.2589,?,-0.0946,-0.0255,0.2692,1.8058,5.5808,3.0904,3.2611,31.1449,9.5505,0.9858,0.2961,0.3004,3.9105,0,0,1.2508,0.4131,0.3303,0.3923,152.0822,-0.8641,-0.6876,0.9131,?,?,?,?,?,GIACCA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,5.2889,189.0349,13.749,53.3386,-3.4902,-28.66,9.0842,3.014,34.3185,?,-109.3414,18.4177,4.2916,111.4792,?,-0.1845,-0.0484,0.2621,4.5617,3.2037,0.7023,20.8091,10.2638,0.4932,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,0.3984,150.8971,-0.3293,-0.9104,0.681,?,?,?,?,?,GIACCA
-0.6686,26.4095,5.139,26.2913,-0.9999,-0.7491,15.2054,3.8994,18.5441,-1.5563,-1.304,19.3791,4.4022,23.7592,-1.47,6.7842,17.677,4.2044,16.9024,0.0495,0.8926,0.5127,-0.0986,0.5745,-0.1104,-0.1922,1.3179,1.1674,1.2223,0.8858,0.9275,1.047,1.7369,1.3628,1.494,0.7846,0.8602,1.0963,1.1643,0.9296,-14.9335,0.7984,-12.8262,-16.0641,1.8123,1.3667,0.7393,0.7541,0.4079,0.5409,1.4178,1.1066,1.5555,0.7805,1.0971,1.4057,0.0056,10.2783,0.3517,-0.1842,0.0768,0.1011,-0.4601,-0.4058,-36.0452,58.3193,7.6367,43.4631,?,-5.6875,229.3176,15.1432,45.34,-1.8069,10.7463,174.7983,13.2211,40.7333,-0.0546,6.3377,-3.3542,-0.5292,0.5043,0.5776,1.1454,0.2543,0.3336,1.3119,1.4891,20.6256,13.8508,0,0,0.4182,0.9586,1.067,1.1131,0.129,61.0231,0.2341,0.9015,0.491,?,?,?,?,?,GIACCA
