@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0921,1.5771,1.2558,6.352,-0.5373,0.1783,1.2612,1.123,5.5332,-0.3124,0.1386,0.5999,0.7745,4.2943,-1.3463,1.4889,1.2808,1.1317,4.3082,0.0536,0.5166,0.6649,0.0619,1.2872,0.1198,0.0931,1.1183,1.6215,1.1097,1.45,0.9923,0.6844,1.2505,2.6292,1.2314,2.1024,0.9847,0.4684,1.6854,0.901,-9.0963,0.5346,-5.3972,-10.0961,0.9801,2.2576,0.9077,2.3035,0.9261,0.4021,1.148,1.4792,1.4744,1.2885,1.2843,0.9968,0.0013,2.2136,0.2904,0.1311,0.5157,-0.056,0.7327,0.0187,-15.2774,1.6665,1.2909,16.7999,?,-37.9151,4.3137,2.077,41.9388,?,14.5208,35.6792,5.9732,19.6793,0.0296,0.4029,-1.0521,-2.6111,0.6216,0.2161,0.3477,0.3863,0.0467,0.1209,0.4006,-28.0153,-69.9364,1,0,0,0.4006,0.8537,2.1311,0.2332,67.7133,-0.8744,-0.8874,0.9732,0,0,0,0,0,PANTALONI
-0.0321,0.7758,0.8808,3.2544,-1.2572,0.2718,1.3473,1.1607,4.693,-0.7437,-0.0169,0.1715,0.4141,1.7127,-1.3229,1.3717,0.4882,0.6987,2.8927,0.0615,-0.118,1.8944,-0.0234,-16.0592,0.1981,-0.0123,0.7588,2.1269,1.2606,2.8029,1.6613,0.5927,0.5758,4.5238,1.5892,7.8561,2.7599,0.3513,0.9055,1.8584,-9.5624,2.0522,-10.5598,-5.1456,0.5357,1.9555,0.4678,3.6503,0.8732,0.2392,0.6935,1.9002,1.125,2.7402,1.6224,0.5921,0.0014,2.0159,0.1526,0.1421,-0.1072,-0.335,0.2964,-0.0711,-39.166,0.4894,0.6996,40.6799,?,-2.7906,2.0227,1.4222,5.3391,-5.3618,22.4203,0.2215,0.4706,1.86,0.9201,14.0348,-1.7469,-0.1245,0.4919,1.4866,3.0222,0.2419,2.2098,9.1335,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.238,64.4704,-0.759,0.3066,-0.212,4.8421,0.133,0.3646,1,0.8,PANTALONI
0.9709,4.473,2.1149,15.6295,-0.1877,-0.3599,2.929,1.7114,9.4589,-1.0072,-0.2725,1.7559,1.3251,9.3895,-1.955,2.5141,3.9833,1.9958,12.9258,0.0188,-2.6979,-3.5633,0.3862,1.3208,-0.1431,-0.1084,1.2358,1.5961,1.0597,1.2916,0.8575,0.6639,1.5271,2.5474,1.1229,1.6682,0.7353,0.4408,0.5203,0.3975,-9.9503,0.7641,-19.125,-25.0302,2.7926,4.1417,0.9989,1.4831,0.3577,0.2412,1.6524,1.6646,1.2092,1.0074,0.7318,0.7264,0.0058,3.6651,0.2984,0.0471,0.6833,-0.0766,-0.0033,-0.075,-23.5263,58.3848,7.641,43.0786,?,-20.7626,102.9535,10.1466,44.3375,-1.7371,-26.9937,24.0683,4.9059,32.8186,?,1.1331,0.8715,0.7692,0.7531,1.5575,2.0682,0.5671,2.4258,4.2776,1.5309,1.3126,0.8574,0,1,0,0.9716,1.3126,1.351,0.2225,72.6044,-0.926,-0.8954,0.8374,3.4677,0.249,0.499,1,0.75,PANTALONI
0.2973,5.0259,2.2419,15.4943,-0.6064,-0.5085,5.2561,2.2926,11.9676,-1.451,-0.3983,8.8529,2.9754,22.9167,-0.9622,3.8341,4.9399,2.2226,15.0581,0.0319,-0.5847,-0.7463,0.0775,1.2765,-0.1326,-0.1039,0.9779,0.7535,1.0087,0.7705,1.0315,1.3387,0.9562,0.5677,1.0174,0.5937,1.064,1.7921,0.8256,0.5205,-11.7887,0.6305,-14.2797,-22.6492,1.9754,0.8259,0.6201,0.4181,0.3139,0.7509,1.2947,0.6761,1.029,0.5222,0.7948,1.5219,0.0038,5.6746,0.1857,0.2553,0.0236,-0.1026,-0.3259,-0.0686,15.4499,418.7031,20.4622,65.2786,-1.1847,-28.1695,30.9124,5.5599,40.6189,?,-28.8799,5.29,2.3,32.4585,?,-0.5485,-0.535,0.9754,3.6803,8.8966,2.4173,13.5448,79.1501,5.8436,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2323,81.7196,-0.0801,0.2177,-0.7183,0,0,0,0,0,PANTALONI
0.3646,15.4555,3.9314,21.4028,-0.644,0.7789,10.0434,3.1691,13.8812,-0.6245,-1.7456,13.2737,3.6433,17.3505,-1.98,5.8853,7.9232,2.8148,12.9786,0.0821,0.468,-0.2088,0.0619,-0.4462,0.1323,-0.2966,1.2405,1.0791,1.3967,0.8698,1.1259,1.2943,1.5389,1.1644,1.9507,0.7566,1.2676,1.6753,1.5711,0.7272,-7.2263,0.4629,-4.5996,-9.9365,1.5236,2.2361,0.9208,1.4676,0.6043,0.4118,1.5419,1.2336,1.6491,0.8,1.0695,1.3369,0.0105,8.783,-0.147,0.3221,0.2674,-0.3346,0.3158,-0.4004,-30.2056,103.1765,10.1576,49.379,?,7.9999,246.8427,15.7112,58.4976,-0.8932,-29.6023,210.6692,14.5144,50.3983,-4.9576,-3.7757,1.0204,-0.2702,0.6465,0.6998,1.0825,0.418,0.4898,1.1717,1.7892,1.1774,0.6581,0,0,3.6526,0.8441,0.9798,1.1607,0.2327,75.7483,0.8452,-0.8517,-0.8522,0,0,0,0,0,PANTALONI
0.0294,0.013,0.1139,0.7941,-1.7698,-0.0371,0.006,0.0774,0.3867,-2.2827,-0.0052,0.0184,0.1355,0.7049,-1.1329,0.1807,0.0069,0.0833,0.5002,0.0563,-0.791,-5.6428,0.1626,7.1334,-0.2055,-0.0288,1.4709,0.8405,1.3668,0.5714,0.9293,1.6263,2.1635,0.7064,1.8683,0.3265,0.8635,2.6447,1.8871,1.3551,-17.0129,0.7181,-9.0154,-12.5548,2.434,0.8674,0.5409,0.3564,0.2222,0.6236,2.0537,1.1265,1.5875,0.5485,0.773,1.4093,0.0003,0.2686,-0.4591,0.0503,-0.0394,0.0795,-0.187,-0.1411,-14.3302,0.0961,0.31,14.9994,?,-32.9569,0.0759,0.2755,33.7799,?,11.8112,0.0512,0.2263,1.0803,0.9117,0.4348,-1.2133,-2.7903,1.1253,1.3698,1.2173,1.2662,1.8764,1.4819,0.444,-1.3442,-3.0272,1,0,0,0.444,13.8842,31.2684,0.2023,59.0983,-0.348,-0.4577,0.4899,0,0,0,0,0,PANTALONI
0.0492,0.7447,0.863,4.2491,-0.6298,-0.0368,0.1448,0.3805,2.0954,-0.7157,0.2007,0.3534,0.5945,2.9749,-0.8437,1.011,0.2649,0.5147,2.7382,0.0205,-1.3365,0.245,0.0487,-0.1834,-0.0364,0.1985,2.2681,1.4516,1.6767,0.64,0.7393,1.1551,5.1443,2.1072,2.8115,0.4096,0.5465,1.3342,1.8786,1.2061,-28.7127,0.642,-15.2841,-23.8055,2.1347,1.6157,0.9326,0.7569,0.4369,0.5772,2.0278,1.4283,1.5518,0.7043,0.7652,1.0865,0.0011,1.456,0.4636,-0.1556,0.2624,-0.0483,0.312,0.0582,-35.6206,0.1954,0.4421,36.6592,?,-8.1952,1.7994,1.3414,11.0992,?,22.4828,0.4278,0.6541,3.0594,0.8738,4.3465,-1.5844,-0.3645,0.3295,0.6759,2.0509,0.1086,0.4568,4.2064,3.3029,-1.7309,-0.5241,1,0,0,3.3029,11.9825,3.6279,0.2295,66.2985,-0.7047,-0.1773,0.4687,0,0,0,0,0,PANTALONI
0.0138,0.0035,0.059,0.3177,-0.8596,-0.022,0.0027,0.0516,0.3016,-1.1639,0.0292,0.0046,0.0677,0.3461,-0.8101,0.1008,0.0021,0.0457,0.2358,0.045,-0.6283,0.4718,0.1369,-0.751,-0.2179,0.2901,1.142,0.8705,1.2888,0.7622,1.1285,1.4806,1.3042,0.7577,1.661,0.581,1.2735,2.1921,0.9055,0.9483,-13.2208,1.0473,-14.6013,-13.9416,1.2259,0.8936,0.692,0.729,0.5645,0.7744,1.0535,0.9181,1.3475,0.8714,1.279,1.4677,0.0002,0.1522,-0.3867,-0.0237,0.2621,-0.1483,-0.2124,0.388,-24.5904,0.1512,0.3889,25.3189,?,-28.0628,0.0563,0.2373,28.5599,?,18.8443,0.0505,0.2246,1.1398,0.9415,0.8763,-1.3049,-1.4892,1.639,1.7313,1.0563,2.6862,2.9972,1.1158,0.8865,-1.3791,-1.5556,1,0,0,0.8865,22.2129,25.0562,0.22,71.4974,-0.6681,0.261,-0.0676,0,0,0,0,0,PANTALONI
0.0757,0.9055,0.9516,5.4893,-0.4971,-0.1565,0.5911,0.7689,3.881,-0.6011,-0.126,0.0772,0.2778,1.7824,-2.3772,1.0141,0.5916,0.7691,3.7994,0.0285,-0.4835,-0.6006,0.0746,1.2422,-0.1543,-0.1242,1.2377,3.4259,1.2372,2.768,0.9996,0.3611,1.5318,11.7368,1.5307,7.6621,0.9993,0.1304,1.251,1.4528,-16.3469,1.1613,-13.0671,-11.2519,1.5126,6.9469,0.9375,4.5927,0.6198,0.135,1.4144,3.0796,1.4448,2.1774,1.0215,0.4691,0.0011,1.4658,0.5821,-0.3779,0.6679,-0.3798,0.4845,-0.3662,-15.6431,3.6686,1.9154,18.5394,?,-38.0173,1.5402,1.2411,40.2588,?,13.9907,2.899,1.7026,6.3004,0.6354,0.4115,-1.1181,-2.7173,1.5433,1.1249,0.7289,2.3819,1.2655,0.5313,0.4605,-1.6887,-3.667,1,0,0,0.4605,2.9426,6.3899,0.2238,67.6512,-0.9398,-0.7747,0.8866,0,0,0,0,0,PANTALONI
-0.0874,3.066,1.751,8.4667,-0.5617,-0.0538,1.8304,1.3529,5.5572,-0.6844,-0.1256,0.6165,0.7852,3.8549,-1.552,2.1355,0.979,0.9894,5.7701,0.0566,1.6229,0.6957,-0.0409,0.4287,-0.0252,-0.0588,1.2942,2.23,1.7697,1.723,1.3674,0.7936,1.6751,4.973,3.1318,2.9688,1.8697,0.6298,1.3486,1.299,-8.798,0.9632,-6.5236,-6.7731,1.6433,3.5892,0.8864,2.1842,0.5394,0.247,1.5236,2.1964,1.4674,1.4416,0.9631,0.6681,0.0009,3.2676,-0.0196,-0.2029,0.0161,-0.7372,0.4452,-0.3111,-38.7984,2.7121,1.6468,41.8198,?,-2.545,2.6127,1.6164,5.5786,?,24.6605,2.1965,1.4821,6.9,0.7427,15.2447,-1.5733,-0.1032,1.0188,1.1112,1.0906,1.038,1.2347,1.1895,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.2475,66.004,-0.5274,0.8095,-0.5964,3.9194,1.2677,1.1259,3,0.4,PANTALONI
0.7441,1.3642,1.168,7.348,-0.5846,-0.509,2.0666,1.4376,8.2455,-1.8288,0.039,0.908,0.9529,10.451,-2.0329,1.7641,2.0412,1.4287,7.0595,0.0085,-1.4618,19.0971,0.4218,-13.0639,-0.2885,0.0221,0.8125,1.2258,0.8175,1.5087,1.0062,0.667,0.6601,1.5025,0.6683,2.2761,1.0125,0.4448,0.5085,0.387,-44.7658,0.761,-88.0294,-115.6814,1.5909,1.3457,0.6513,0.8459,0.4094,0.484,0.8912,0.7031,1.0409,0.789,1.168,1.4804,0.0048,2.5889,0.1194,0.1464,0.3514,0.0295,-0.5434,-0.0659,-4.8948,63.5912,7.9744,30.1178,-0.6352,43.0681,1.5109,1.2292,3.7201,0.9174,-6.2354,4.9267,2.2196,9.0591,?,-0.1137,0.785,-6.907,6.4876,3.5927,0.5538,42.0885,12.9074,0.3067,-0.283,1.2914,-4.5632,0.4088,0,0,8.096,3.3246,0.4106,0.2317,57.6958,0.5962,0.5126,0.8442,0,0,0,0,0,PANTALONI
-0.9605,9.6436,3.1054,15.6417,-3.5991,-0.783,4.5064,2.1228,8.3072,-1.0459,0.0644,3.9204,1.98,9.7802,-0.8539,3.4364,7.8016,2.7931,12.8476,0.0245,1.2268,-14.9144,-0.2795,-12.1576,-0.2279,0.0187,1.4629,1.5684,1.1118,1.0721,0.76,0.7089,2.14,2.4598,1.2361,1.1495,0.5776,0.5025,2.8823,2.7174,-37.8828,0.9428,-13.1431,-13.941,0.8376,0.6447,0.2582,0.7697,0.3083,0.4006,1.8829,1.5993,1.2175,0.8494,0.6466,0.7612,0.0066,5.1672,0.5001,-0.3853,-0.8316,-0.2226,-0.4013,0.4362,23.2081,63.306,7.9565,27.24,0.3505,-12.3365,117.5189,10.8406,53.038,-0.5986,-35.4859,69.2356,8.3208,41.1591,?,-1.8812,-0.654,0.3476,0.734,0.9562,1.3028,0.5387,0.9144,1.6974,-0.7401,-0.3571,0.4825,1.264,0,0,0.5136,0.6618,1.2886,0.2336,74.5173,0.5341,0.834,0.8541,?,?,?,?,?,PANTALONI
0.989,5.091,2.2563,11.7145,-0.7668,-1.6715,7.1851,2.6805,14.8603,-3.7433,-0.755,3.908,1.9769,11.0305,-1.4565,3.4636,8.5299,2.9206,13.4768,0.003,-0.5917,-1.3099,0.2855,2.2139,-0.4826,-0.218,0.8418,1.1414,0.7726,1.3559,0.9178,0.6769,0.7086,1.3027,0.5968,1.8386,0.8423,0.4582,0.4335,0.7773,-124.746,1.7931,-287.7533,-160.4765,2.1164,1.4766,0.4905,0.6977,0.2318,0.3322,0.7883,1.062,0.8692,1.3472,1.1027,0.8185,0.011,5.2739,-0.1342,-0.3131,0.2634,0.4856,-0.8168,-0.5531,-3.9391,521.8043,22.843,67.1387,-0.504,36.6999,80.337,8.9631,40.2603,0.0957,-5.0399,18.2359,4.2703,17.9977,-59.1786,-0.1073,0.7816,-7.2819,2.5486,5.3492,2.0989,6.4952,28.6142,4.4054,-5.2831,1.2712,-0.2406,1.0027,149.2602,148.8571,1.6676,3.7304,2.237,0.1971,62.199,-0.6602,-0.9318,0.603,21.1587,1841.4314,42.9119,147,0,PANTALONI
-0.7539,4.9175,2.2175,14.6805,-1.9348,-1.0989,2.9036,1.704,8.3992,-1.4433,-0.1189,2.9292,1.7115,11.8673,-0.9837,2.8896,4.1907,2.0471,9.8019,0.0048,0.6861,6.342,-0.2609,9.2436,-0.3803,-0.0411,1.3014,1.2957,1.0832,0.9956,0.8324,0.836,1.6936,1.6788,1.1734,0.9912,0.6929,0.699,1.9507,1.6446,-203.7634,0.8431,-104.458,-123.8977,1.4551,0.8362,0.5079,0.5746,0.349,0.6074,1.7478,1.2371,1.4977,0.7078,0.8569,1.2107,0.007,4.3518,0.1438,0.305,-0.342,0.0124,-0.4983,-0.185,27.5619,84.889,9.2135,28.3203,0.3587,-7.3033,80.1941,8.9551,45.5994,-0.4259,-33.8402,103.8465,10.1905,46.6797,-8.605,-3.7739,-0.8145,0.2158,1.0289,0.9041,0.8788,1.0585,0.8174,0.7722,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.2317,72.0086,0.6099,0.7099,0.9866,?,?,?,?,?,PANTALONI
-1.5199,10.5538,3.2487,14.3972,-3.7013,-0.3437,7.3965,2.7197,12.9942,-1.1687,-0.2501,8.9062,2.9843,11.5864,-1.2965,4.7811,6.488,2.5472,11.32,0.0243,4.4223,6.0772,-0.3179,1.3742,-0.0719,-0.0523,1.1945,1.0886,1.2754,0.9113,1.0677,1.1716,1.4269,1.185,1.6267,0.8305,1.14,1.3727,1.6187,1.7329,-40.2823,1.0705,-24.886,-23.2462,0.5111,0.607,0.264,1.1876,0.5165,0.4349,1.108,1.2426,1.2718,1.1215,1.1479,1.0235,0.0084,6.9718,0.1858,-0.0403,-0.7225,0.5358,-0.239,-0.1417,-8.8449,222.2633,14.9085,52.919,-0.4899,-28.5621,10.5439,3.2471,33.4198,?,-30.7637,1.7597,1.3265,32.6996,?,0.3097,0.2875,0.9284,4.5913,11.2386,2.4478,21.0798,126.3055,5.9918,0.5206,0.5321,1.022,0,0,1,1.5835,1.6183,1.022,0.227,75.6467,0.573,0.2109,-0.1222,321.6984,8264.5537,90.9096,370,0.119,PANTALONI
-1.1769,5.8939,2.4277,14.692,-1.6756,-0.4125,5.5292,2.3514,12.3151,-1.2501,-0.1082,7.742,2.7824,12.737,-1.1973,4.0125,4.6319,2.1522,10.2695,0.0528,2.8529,10.8814,-0.2933,3.8141,-0.1028,-0.027,1.0325,0.8725,1.128,0.8451,1.0926,1.2928,1.066,0.7613,1.2724,0.7142,1.1937,1.6714,1.3447,1.3257,-16.0832,0.9858,-11.96,-12.1317,1.0033,0.9473,0.5065,0.9441,0.5048,0.5347,1.193,1.1535,1.4306,0.9669,1.1992,1.2403,0.0066,6.06,0.4032,-0.4312,-0.586,0.2877,-0.3929,0.0957,18.3918,23.5301,4.8508,20.7001,0.3989,-25.3603,25.7512,5.0746,29.8798,?,-13.0672,26.5605,5.1537,17.6987,?,-0.7252,-1.4075,1.9408,0.9559,0.9412,0.9846,0.9137,0.8859,0.9695,-0.4598,-0.7763,1.6882,0,0,1,0.6928,1.1696,1.6882,0.1786,56.8194,0.887,0.6137,0.2846,6.3211,0.218,0.4669,1,0.8571,PANTALONI
-0.8641,43.0128,6.5584,33.2274,-1.6953,-0.4919,8.8944,2.9823,16.297,-1.6829,-0.5995,12.4966,3.5351,18.4112,-1.304,6.3867,24.9621,4.9962,20.8169,0.0236,1.7566,1.4414,-0.1353,0.8206,-0.077,-0.0939,2.1991,1.8553,1.3127,0.8436,0.5969,0.7075,4.836,3.442,1.7231,0.7117,0.3563,0.5006,2.0444,2.0056,-41.4552,0.981,-20.277,-20.6693,2.0295,1.5427,0.5782,0.7602,0.2849,0.3748,2.0389,1.8047,1.5962,0.8852,0.7829,0.8844,0.006,9.1628,0.2462,0.3565,-0.7427,0.0025,-0.1574,-0.2327,38.778,111.9774,10.5819,42,0.1894,33.7191,333.7574,18.269,97.75,-0.3345,20.8161,277.0678,16.6454,65,-0.3542,1.15,1.8629,1.6199,0.5792,0.6357,1.0975,0.3355,0.4042,1.2046,-0.4005,-0.5772,1.4412,0.7073,1.0794,1.526,0.4297,0.6462,1.5038,0.2888,96.7344,0.427,-0.3756,0.1355,2.8021,6.3358,2.5171,11,0.1538,PANTALONI
