@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2142,2.9899,1.7291,11.6607,-0.968,0.1645,3.1001,1.7607,9.4567,-0.6453,-0.5281,4.7695,2.1839,14.5983,-2.4967,2.2443,6.1747,2.4849,11.3456,0.0018,1.3025,-0.4056,0.0955,-0.3114,0.0733,-0.2353,0.9821,0.7918,0.6959,0.8062,0.7086,0.8789,0.9645,0.6269,0.4842,0.65,0.5021,0.7724,1.5463,0.5502,-283.8727,0.3558,-183.5766,-515.902,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0278,0.6478,0.8335,1.2867,0.0015,3.3294,0.1633,0.4191,-0.0639,-0.375,0.3433,-0.6862,0.2378,1.6803,1.2963,4.1377,-0.1669,5.2403,1.2821,1.1323,4.4102,0.5138,7.9777,2.0446,1.4299,6.103,0.2912,0.0454,0.0298,0.6569,1.1448,0.9065,0.7919,1.3106,0.8218,0.6271,-0.127,-0.236,1.8581,0.391,0.4118,1.0533,0.9382,0.678,0.7226,0.0248,14.1757,0.8962,-0.8387,-0.99,0,0,0,0,0,TASCA_GIACCA_ALTA
0.3449,3.1118,1.764,13.1207,-1.8932,0.5605,3.3572,1.8323,10.2418,-0.4995,-0.8065,6.0744,2.4646,18.1479,-2.157,2.6688,6.5044,2.5504,13.4476,0.0044,0.6154,-0.4277,0.1292,-0.695,0.21,-0.3022,0.9628,0.7157,0.6917,0.7434,0.7184,0.9664,0.9269,0.5123,0.4784,0.5527,0.5161,0.9339,2.5166,0.6924,-143.8345,0.2752,-57.1553,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.2811,0.723,0.9757,0.5644,0.7616,1.3495,0.0027,3.8762,0.2133,0.0677,0.0545,-0.1264,0.4925,-0.508,0.6966,2.1918,1.4805,4.2869,-0.106,6.0815,2.5018,1.5817,4.4401,0.5246,6.9974,5.0422,2.2455,7.2765,0.1426,0.1145,0.0996,0.8691,0.936,0.6593,0.7044,0.8761,0.4347,0.4962,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0238,14.2032,0.9469,-0.9294,-0.9795,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.582,2.5057,1.5829,8.2702,-0.816,0.2439,5.3521,2.3135,19.0002,-0.2821,-0.4195,2.7182,1.6487,12.9508,-1.114,2.79,3.3662,1.8347,15.4938,0.016,-2.3864,1.3874,-0.2086,-0.5814,0.0874,-0.1504,0.6842,0.9601,0.8628,1.4032,1.2609,0.8986,0.4682,0.9218,0.7444,1.969,1.59,0.8075,0.8889,0.5445,-14.7153,0.6126,-16.5546,-27.0253,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.4353,0.6386,0.5338,1.4671,1.2263,0.8359,0.002,4.1431,0.7082,0.0216,0.0735,-0.081,0.4679,-0.1135,-2.6762,3.4401,1.8548,5.6586,?,2.4637,2.4644,1.5699,8.266,-0.0344,8.6677,1.8906,1.375,7.0051,0.2641,-1.0862,-0.3088,0.2842,1.1815,1.3489,1.1417,1.3959,1.8196,1.3035,20.5838,-2.2512,-0.1094,0,0,0.8395,0.6846,0.8078,1.18,0.0243,13.8252,-0.3125,0.7332,-0.8165,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.6519,4.8959,2.2127,12.3115,-1.4127,-0.035,2.3926,1.5468,8.2927,-0.9517,-0.2498,1.2306,1.1093,11.2392,-1.3527,2.3297,3.5804,1.8922,7.4541,0.0065,18.6286,2.6099,-0.2798,0.1401,-0.015,-0.1072,1.4305,1.9946,1.1694,1.3944,0.8175,0.5863,2.0463,3.9785,1.3674,1.9442,0.6682,0.3437,1.7827,1.1155,-148.2013,0.6258,-83.1349,-132.8514,1.201,1.0682,0.6801,0.8894,0.5663,0.6367,1.4846,1.0954,1.6517,0.7378,1.1125,1.5078,0.0019,3.3402,0.3806,0.159,-0.4704,0.0327,-0.0413,-0.2057,-1.1462,4.3781,2.0924,8.8594,-7.3047,3.182,0.1835,0.4284,2.1361,0.476,8.9204,0.5922,0.7695,3.7186,0.6022,-0.3602,-0.1285,0.3567,4.8844,2.719,0.5567,23.8574,7.3929,0.3099,-4.0158,-1.3845,0.3448,0.2617,0.1141,0.4361,4.1475,2.3824,0.5744,0.0254,13.4269,0.7579,0.9195,0.6554,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0326,0.0228,0.151,0.8891,-1.0968,-0.0524,0.0076,0.0872,0.5031,-1.9475,0.0111,0.0257,0.1603,1.1013,-0.4406,0.2055,0.0178,0.1333,0.8884,0.0123,-0.622,2.9225,0.1585,-4.6982,-0.2548,0.0542,1.7306,0.942,1.1323,0.5443,0.6543,1.2021,2.995,0.8873,1.2822,0.2963,0.4281,1.445,1.399,1.3808,-42.1902,0.9869,-30.1566,-30.5556,2.4841,0.5547,0.4714,0.2233,0.1898,0.85,1.7672,0.8073,1.0008,0.4568,0.5663,1.2397,0.0002,0.3135,-0.0726,-0.5339,-0.0343,-0.4598,-0.4459,0.4467,8.2869,0.0013,0.0359,0.1242,0.9851,5.2431,0.0032,0.0569,0.1968,0.9631,-0.0091,0.0031,0.0557,0.1861,-0.5932,1.5805,-913.7902,-578.149,0.6312,0.645,1.0219,0.3984,0.416,1.0443,1.6005,-118.7662,-74.2035,1.5648,71.5123,45.7006,0.6312,0.6678,1.0579,0.0267,13.5805,-1.0086,-0.6507,0.647,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0502,0.0152,0.1233,0.7588,-0.878,-0.0682,0.0112,0.106,0.6617,-2.1544,0.0054,0.0123,0.111,0.7736,-1.9107,0.1871,0.011,0.1047,0.5986,0.0155,-0.7359,9.3237,0.2684,-12.6692,-0.3647,0.0288,1.1636,1.1108,1.1779,0.9546,1.0123,1.0604,1.354,1.2338,1.3875,0.9112,1.0247,1.1245,0.785,0.6986,-37.5436,0.8899,-47.8287,-53.7433,1.9261,1.5202,0.6645,0.7893,0.345,0.4371,1.1467,0.9809,1.2676,0.8554,1.1055,1.2924,0.0002,0.2795,-0.0996,-0.297,0.3332,-0.1703,-0.4045,-0.1804,7.7271,0.0149,0.1219,0.4886,0.9385,6.0256,0.0257,0.1603,0.635,0.9002,0.318,0.0118,0.1086,0.3081,0.2494,1.2824,24.2998,18.949,0.7606,1.1221,1.4754,0.5785,1.2592,2.1767,1.3026,72.8651,55.9372,1.2494,19.3644,15.4988,0.7694,1.5855,2.0607,0.0257,14.0707,-0.998,0.8702,-0.8692,0,0,0,0,0,TASCA_GIACCA_ALTA
1.2389,6.5077,2.551,12.6156,-0.2167,-1.8458,15.7992,3.9748,17.4926,-4.0875,-0.2726,1.6946,1.3018,9.4555,-1.8267,3.4406,17.1799,4.1449,14.2808,0.0083,-0.6712,-4.5445,0.3601,6.7709,-0.5365,-0.0792,0.6418,1.9597,0.6155,3.0534,0.959,0.3141,0.4119,3.8403,0.3788,9.3233,0.9196,0.0986,0.1599,0.3678,-18.744,2.3,-117.2302,-50.9688,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8834,1.85,1.2249,0.6621,0.0059,4.9543,-0.4709,-0.2719,0.759,-0.0676,-0.8769,-0.0843,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4009,12.2171,3.4953,19.9215,-0.4803,-1.2734,10.8764,3.2979,17.0207,-4.0143,-0.7674,4.1089,2.0271,12.3657,-3.6889,3.0645,21.9841,4.6887,18.4824,0.0019,-1.1001,-1.8255,0.4571,1.6594,-0.4155,-0.2504,1.0598,1.7243,0.7455,1.627,0.7034,0.4323,1.1233,2.9733,0.5557,2.647,0.4947,0.1869,0.4744,0.6645,-179.7579,1.4007,-378.9256,-270.5328,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0779,1.3764,0.9209,0.6691,0.0054,4.7621,-0.7434,-0.5604,0.9039,0.5177,-0.8846,-0.6446,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,0,0,0,0,0,TASCA_GIACCA_BASSA
1.2389,6.5077,2.551,12.6156,-0.2167,-1.8458,15.7992,3.9748,17.4926,-4.0875,-0.2726,1.6946,1.3018,9.4555,-1.8267,3.4406,17.1799,4.1449,14.2808,0.0083,-0.6712,-4.5445,0.3601,6.7709,-0.5365,-0.0792,0.6418,1.9597,0.6155,3.0534,0.959,0.3141,0.4119,3.8403,0.3788,9.3233,0.9196,0.0986,0.1599,0.3678,-18.744,2.3,-117.2302,-50.9688,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8834,1.85,1.2249,0.6621,0.0059,4.9543,-0.4709,-0.2719,0.759,-0.0676,-0.8769,-0.0843,0.953,10.2326,3.1988,10.1751,-0.0869,5.285,14.4742,3.8045,15.5956,-1.2221,6.3738,2.0083,1.4171,4.7248,0.3316,0.1803,0.1495,0.8292,0.8408,2.2573,2.6846,0.707,5.0952,7.2073,0.0949,-0.3471,-3.6584,1.3338,1.3242,0.9928,0.6524,2.1535,3.3008,0.0219,14.7881,-0.7232,-0.8987,0.9263,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4009,12.2171,3.4953,19.9215,-0.4803,-1.2734,10.8764,3.2979,17.0207,-4.0143,-0.7674,4.1089,2.0271,12.3657,-3.6889,3.0645,21.9841,4.6887,18.4824,0.0019,-1.1001,-1.8255,0.4571,1.6594,-0.4155,-0.2504,1.0598,1.7243,0.7455,1.627,0.7034,0.4323,1.1233,2.9733,0.5557,2.647,0.4947,0.1869,0.4744,0.6645,-179.7579,1.4007,-378.9256,-270.5328,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0779,1.3764,0.9209,0.6691,0.0054,4.7621,-0.7434,-0.5604,0.9039,0.5177,-0.8846,-0.6446,0.8827,8.7583,2.9594,10.2564,-0.0467,5.3086,4.2345,2.0578,12.6204,-0.9447,6.96,5.7734,2.4028,9.937,-0.2543,0.1663,0.1268,0.7627,1.4382,1.2317,0.8564,2.0683,1.517,0.7335,0.0746,0.2269,3.0431,1.51,1.2369,0.8191,0.8127,1.0321,1.27,0.0232,14.236,-0.734,-0.9521,0.9045,0,0,0,0,0,TASCA_GIACCA_BASSA
1.6947,52.3365,7.2344,31.4009,-0.72,-1.847,16.0392,4.0049,18.5441,-1.5563,-0.6313,17.3895,4.1701,23.7592,-1.47,8.1495,26.0323,5.1022,18.4531,0.0455,-0.9175,-2.6845,0.208,2.9257,-0.2266,-0.0775,1.8064,1.7348,1.4179,0.9604,0.7849,0.8173,3.263,3.0097,2.0104,0.9224,0.6161,0.668,1.1643,0.9296,-14.9335,0.7984,-12.8262,-16.0641,2.5166,1.8979,0.9443,0.7541,0.3752,0.4975,1.6933,1.3216,1.7017,0.7805,1.0049,1.2875,0.0066,12.0177,-0.1045,0.0487,0.5802,-0.0608,-0.5293,-0.1332,7.044,15.6641,3.9578,14.6105,-0.4924,-0.2661,24.841,4.9841,16.5085,-0.6893,0.1887,5.9423,2.4377,8.0693,-1.6738,-26.4696,37.3261,-1.4101,0.7941,1.6236,2.0446,0.6306,2.636,4.1804,0.7156,0.9543,1.3335,1.0018,3.2441,3.2382,0.885,1.8106,2.0458,0.0179,13.9623,-0.5953,0.3447,0.0722,0.1552,0.1311,0.3621,1,0,TASCA_GIACCA_BASSA
