@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2316,3.0123,1.7356,11.5185,-0.9449,0.2077,3.2414,1.8004,9.4216,-0.6392,-0.5359,4.6866,2.1649,14.1499,-2.4106,2.2706,6.1687,2.4837,11.3303,0.0031,1.115,-0.4321,0.102,-0.3875,0.0915,-0.236,0.964,0.8017,0.6988,0.8316,0.7249,0.8716,0.9293,0.6427,0.4883,0.6916,0.5255,0.7597,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0032,3.3622,0.158,0.4411,-0.0766,-0.3592,0.3387,-0.6805,0.3643,0.772,0.8786,4.5235,-0.0863,-0.2823,1.0552,1.0272,6.8285,-2.0378,-0.1241,0.2266,0.4761,3.8559,-1.04,-1.2904,-2.9356,2.2749,0.8553,1.8457,2.1578,0.7316,3.4065,4.6562,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0025,1.1533,0.1766,-0.28,0.7043,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3256,3.2197,1.7943,13.1207,-1.8932,0.5445,3.3611,1.8333,10.166,-0.4884,-0.795,6.1449,2.4789,18.0274,-2.2031,2.679,6.583,2.5657,12.8876,0.0046,0.5981,-0.4096,0.1216,-0.6849,0.2032,-0.2968,0.9787,0.7239,0.6993,0.7396,0.7145,0.9661,0.9579,0.524,0.4891,0.547,0.5106,0.9334,2.5737,0.6924,-143.8345,0.269,-55.8854,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.2906,0.7278,1.0181,0.5639,0.7888,1.3988,0.0052,3.8808,0.1943,0.1085,0.0088,-0.0934,0.4861,-0.4859,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5982,2.434,1.5601,8.2702,-0.816,0.2133,4.9132,2.2166,17.077,-0.3242,-0.4198,2.7155,1.6479,12.8428,-1.0964,2.746,3.1014,1.7611,13.4835,0.0309,-2.8047,1.4249,-0.2178,-0.508,0.0777,-0.1529,0.7038,0.9468,0.8859,1.3451,1.2586,0.9357,0.4954,0.8963,0.7848,1.8093,1.5842,0.8756,0.8889,0.5533,-8.6318,0.6224,-9.7107,-15.6019,0.3531,0.7434,0.3273,2.1051,0.9269,0.4403,0.4843,0.644,0.6134,1.3297,1.2665,0.9525,0.0039,4.0703,0.7066,0.0247,0.067,-0.0785,0.45,-0.0958,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6585,5.1494,2.2692,12.3115,-1.4127,-0.0059,2.5444,1.5951,8.0109,-0.8854,-0.2355,1.2244,1.1065,9.1035,-1.6553,2.3711,3.7852,1.9456,7.427,0.0101,112.035,2.7958,-0.2777,0.025,-0.0025,-0.0993,1.4226,2.0508,1.1664,1.4416,0.8199,0.5687,2.0238,4.2058,1.3604,2.0781,0.6722,0.3235,1.9162,1.2703,-95.1523,0.6629,-49.6575,-74.9078,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5368,1.3524,1.6577,0.88,1.0786,1.2257,0.0037,3.4026,0.3842,0.1189,-0.4654,0.0521,-0.008,-0.1548,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0316,0.0222,0.1492,0.8844,-1.0856,-0.052,0.0077,0.0878,0.5031,-1.9475,0.0093,0.0272,0.1648,1.084,-0.4179,0.2063,0.0183,0.1354,0.8607,0.0287,-0.6075,3.3979,0.1532,-5.5934,-0.2522,0.0451,1.6979,0.9051,1.1013,0.533,0.6486,1.2168,2.883,0.8191,1.2128,0.2841,0.4207,1.4806,1.3847,1.441,-18.0949,1.0406,-13.0676,-12.5575,2.4841,0.5547,0.4785,0.2233,0.1926,0.8628,1.7577,0.8159,1.0275,0.4642,0.5846,1.2594,0.0003,0.3134,-0.0794,-0.5342,-0.0454,-0.4874,-0.4718,0.4387,0.0011,0.0012,0.0341,0.1965,-0.8597,0.0307,0.002,0.0446,0.2339,-0.4624,0.0128,0.0017,0.0414,0.2457,-0.5457,0.037,0.0885,2.3917,0.7643,0.8244,1.0787,0.5842,0.6797,1.1635,1.2284,1.0475,0.8527,0.6607,0.6649,1.0064,0.8402,0.8,0.9522,0.0002,0.1044,0.5695,0.6987,0.7723,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0524,0.0154,0.1241,0.6997,-0.7594,-0.0683,0.0115,0.1073,0.6368,-2.3341,0.0027,0.0123,0.111,0.7736,-1.9107,0.1882,0.0112,0.106,0.588,0.0329,-0.7679,19.7301,0.2786,-25.6938,-0.3628,0.0141,1.1568,1.1181,1.1705,0.9665,1.0118,1.0469,1.3382,1.2501,1.3701,0.9342,1.0238,1.0959,0.6774,0.5947,-15.0958,0.8779,-22.285,-25.3842,2.082,1.4963,0.654,0.7187,0.3141,0.4371,1.0987,0.9045,1.1899,0.8232,1.083,1.3156,0.0005,0.2813,-0.1047,-0.3032,0.33,-0.1413,-0.4015,-0.2017,-0.0063,0.0025,0.0503,0.2724,-1.1806,0.0276,0.0013,0.0365,0.2179,-0.5138,0.0263,0.0017,0.0409,0.2628,-0.4154,-0.2298,-0.2415,1.0509,1.378,1.2294,0.8922,1.8988,1.5114,0.796,1.9938,1.9121,0.959,0.8678,0.6729,0.7754,1.25,1.0366,0.8293,0.0002,0.1099,0.5713,0.6843,0.7523,?,?,?,?,?,TASCA_GIACCA_ALTA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,0.1848,0.5224,0.7228,5.1579,-0.4255,-0.6664,1.5884,1.2603,7.7983,-3.0822,1.1612,5.3529,2.3136,7.9468,-0.0537,-0.2773,0.1592,-0.5739,0.5735,0.3124,0.5447,0.3289,0.0976,0.2967,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.0071,2.3266,0.0989,0.642,-0.4719,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,0.2817,0.9767,0.9883,9.1174,-0.3758,-0.7909,2.7542,1.6596,6.0114,-43.1412,0.8819,4.1057,2.0263,7.8036,-0.0079,-0.3562,0.3195,-0.8968,0.5955,0.4877,0.819,0.3546,0.2379,0.6708,0.4239,40.6379,95.8753,48.6631,0.856,0.0176,1.5167,1.1684,0.7703,0.0064,2.1177,-0.2804,0.5782,-0.7922,?,?,?,?,?,TASCA_GIACCA_BASSA
1.1855,6.3431,2.5185,12.2921,-0.2181,-1.8912,15.6968,3.9619,17.4926,-4.0875,-0.2765,1.6412,1.2811,9.1141,-1.7246,3.4119,17.0987,4.1351,14.1731,0.0084,-0.6269,-4.2872,0.3475,6.8391,-0.5543,-0.081,0.6357,1.9659,0.6091,3.0926,0.9581,0.3098,0.4041,3.8648,0.371,9.564,0.918,0.096,0.1566,0.3815,-18.3559,2.4362,-117.2302,-48.121,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8673,1.9193,1.2342,0.6431,0.0118,4.8893,-0.4515,-0.2877,0.7416,-0.0617,-0.8812,-0.0869,0.1848,0.5224,0.7228,5.1579,-0.4255,-0.6664,1.5884,1.2603,7.7983,-3.0822,1.1612,5.3529,2.3136,7.9468,-0.0537,-0.2773,0.1592,-0.5739,0.5735,0.3124,0.5447,0.3289,0.0976,0.2967,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.0071,2.3266,0.0989,0.642,-0.4719,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4124,12.5544,3.5432,19.9215,-0.4803,-1.2995,11.1474,3.3388,16.8612,-4.0389,-0.751,4.139,2.0345,12.3657,-3.6889,3.1122,22.4027,4.7331,18.3593,0.002,-1.0869,-1.8807,0.4538,1.7304,-0.4175,-0.2413,1.0612,1.7416,0.7486,1.6411,0.7054,0.4298,1.1262,3.0332,0.5604,2.6933,0.4976,0.1848,0.4783,0.6645,-179.7579,1.3892,-375.8302,-270.5328,4.0217,5.1028,0.7316,1.2688,0.1819,0.1434,1.1815,1.611,1.0851,1.3635,0.9184,0.6735,0.0108,4.8215,-0.7321,-0.5472,0.8955,0.5037,-0.881,-0.6296,0.2817,0.9767,0.9883,9.1174,-0.3758,-0.7909,2.7542,1.6596,6.0114,-43.1412,0.8819,4.1057,2.0263,7.8036,-0.0079,-0.3562,0.3195,-0.8968,0.5955,0.4877,0.819,0.3546,0.2379,0.6708,0.4239,40.6379,95.8753,48.6631,0.856,0.0176,1.5167,1.1684,0.7703,0.0064,2.1177,-0.2804,0.5782,-0.7922,?,?,?,?,?,TASCA_GIACCA_BASSA
1.6599,52.425,7.2405,31.1873,-0.7274,-1.856,16.1443,4.018,17.7519,-1.5674,-0.6439,17.4224,4.174,21.8826,-1.3123,8.154,26.1191,5.1107,18.3595,0.0458,-0.8944,-2.578,0.2036,2.8825,-0.2276,-0.079,1.802,1.7347,1.4167,0.9626,0.7862,0.8167,3.2473,3.0091,2.0072,0.9266,0.6181,0.667,1.2118,1.0574,-14.9196,0.8726,-12.3123,-14.1092,2.6112,1.9079,0.9384,0.7306,0.3594,0.4919,1.7568,1.4252,1.6987,0.8112,0.9669,1.1919,0.0131,12.0425,-0.0969,0.0465,0.5795,-0.0661,-0.5253,-0.1287,0.2073,2.3856,1.5445,8.4755,-0.5609,0.122,5.3922,2.3221,15.1288,-2.0466,1.1752,8.0953,2.8452,10.2101,-0.4792,1.6995,0.1764,0.1038,0.6651,0.5428,0.8161,0.4424,0.2947,0.6661,0.2997,0.9208,3.0726,1.0935,0.7867,0.7194,0.5602,0.8301,1.4817,0.0061,4.9707,-0.4791,0.4978,0.1199,?,?,?,?,?,TASCA_GIACCA_BASSA
