@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0462,1.1287,1.0624,4.1911,-1.2735,0.0636,8.3682,2.8928,13.0975,-0.9049,0.981,3.2989,1.8163,7.5321,-0.4718,3.0318,4.5728,2.1384,7.9731,0.063,-0.7267,-0.0471,-0.0153,0.0649,0.021,0.3236,0.3673,0.5849,0.4968,1.5927,1.3528,0.8494,0.1349,0.3421,0.2468,2.5367,1.83,0.7214,0.3773,0.9723,-4.3819,2.5768,-11.6131,-4.5068,0.2681,0.3602,0.2167,1.3436,0.8081,0.6014,0.32,0.5564,0.5257,1.7389,1.6427,0.9447,0.0214,4.4176,-0.2614,-0.2803,-0.1994,0.863,0.2399,0.4119,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1726,3.5203,1.8762,7.0909,-1.7043,-1.473,16.9533,4.1174,16.7558,-2.0186,-0.6215,11.8433,3.4414,12.7711,-0.8964,5.1697,8.1771,2.8596,12.0681,0.0727,0.1172,0.2778,-0.0334,2.3702,-0.2849,-0.1202,0.4557,0.5452,0.6561,1.1964,1.4399,1.2035,0.2076,0.2972,0.4305,1.4315,2.0733,1.4483,0.3988,0.7403,-4.7247,1.8561,-11.8464,-6.3823,0.4724,0.3894,0.2015,0.8243,0.4265,0.5175,0.4232,0.5552,0.5876,1.312,1.3884,1.0583,0.035,8.1132,0.5934,0.1973,-0.2351,0.872,-0.5679,-0.409,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9911,1.2011,1.096,4.6069,-3.7394,0.2621,3.725,1.93,6.6544,-0.6581,-0.6952,1.4799,1.2165,5.9291,-0.8609,2.6001,1.1798,1.0862,4.6561,0.1511,-3.7814,1.4256,-0.3812,-0.377,0.1008,-0.2674,0.5678,0.9009,1.009,1.5866,1.7769,1.12,0.3224,0.8116,1.0181,2.5171,3.1573,1.2543,1.3763,1.3252,-4.3842,0.9629,-3.1855,-3.3084,0.2422,0.3051,0.1772,1.2596,0.7317,0.5809,0.6923,0.777,0.9894,1.1223,1.4292,1.2734,0.0264,4.1359,-0.7187,-0.2916,-0.7804,0.5297,0.5634,0.1183,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.239,1.8518,1.3608,3.9376,-0.4285,0.1203,1.1941,1.0927,4.0161,-0.8793,1.0226,3.0234,1.7388,6.93,-0.1771,2.3563,1.6344,1.2784,5.2371,0.1458,1.9866,0.2337,0.1014,0.1177,0.0511,0.434,1.2453,0.7826,1.0644,0.6284,0.8547,1.3601,1.5508,0.6125,1.133,0.3949,0.7306,1.8498,0.6285,1.1327,-1.3208,1.802,-2.1014,-1.1661,1.2899,0.4682,0.4496,0.363,0.3485,0.9602,0.9804,0.5682,0.7519,0.5795,0.7669,1.3233,0.0225,3.4677,0.6206,0.0104,0.2955,0.7291,0.7419,0.8588,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0408,0.3111,0.5578,2.0454,-0.8273,-0.2152,0.4748,0.6891,2.8595,-2.6563,-0.1904,0.4546,0.6742,2.7945,-1.7321,1.0166,0.2912,0.5397,2.4292,0.1091,0.1895,0.2141,-0.0401,1.13,-0.2117,-0.1873,0.8095,0.8273,1.0336,1.022,1.2768,1.2493,0.6553,0.6845,1.0684,1.0445,1.6303,1.5608,0.4457,0.5227,-3.113,1.1726,-6.9839,-5.9559,1.4313,1.0944,0.4105,0.7646,0.2868,0.3751,0.7153,0.7319,0.842,1.0233,1.1772,1.1504,0.0062,1.5977,-0.5429,0.3258,0.2185,0.6081,-0.6703,-0.5762,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5221,1.3837,1.1763,3.8825,-0.4741,0.6357,0.2039,0.4515,1.693,-0.0643,1.0468,3.1443,1.7732,6.9301,-0.3634,2.2457,1.4614,1.2089,4.7227,0.0985,0.8212,0.4987,0.2325,0.6073,0.2831,0.4662,2.6054,0.6634,0.9731,0.2546,0.3735,1.4668,6.788,0.4401,0.9469,0.0648,0.1395,2.1516,12.2034,0.676,-2.4198,0.0554,-0.1983,-3.5797,1.6558,0.5182,0.5027,0.313,0.3036,0.9702,2.2933,0.5602,0.8221,0.2443,0.3585,1.4674,0.0289,3.0486,0.2305,-0.7153,-0.2373,-0.4255,-0.4608,0.7302,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5481,0.9385,0.9688,3.3267,-1.9158,1.3335,6.0877,2.4673,7.7419,-0.4364,0.8909,3.3177,1.8215,5.4811,-0.4261,3.1255,3.4475,1.8567,6.7687,0.0093,-0.411,-0.6151,-0.1753,1.4967,0.4266,0.2851,0.3926,0.5319,0.5217,1.3546,1.3288,0.981,0.1542,0.2829,0.2722,1.8349,1.7658,0.9624,0.9293,1.3346,-34.23,1.4361,-36.833,-25.6485,0.2117,0.2969,0.167,1.4024,0.7889,0.5625,0.4297,0.6069,0.4915,1.4125,1.1438,0.8098,0.0346,4.8886,-0.6132,-0.5074,-0.5282,0.9915,0.8591,0.8472,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6781,1.4829,1.2178,3.919,-0.3473,0.5882,0.3049,0.5522,2.4304,-0.1662,0.88,2.3729,1.5404,5.9587,-0.2108,2.0497,1.5398,1.2409,4.6099,0.0832,1.1528,0.7705,0.3308,0.6684,0.287,0.4293,2.2054,0.7905,0.9814,0.3585,0.445,1.2414,4.8637,0.6249,0.9631,0.1285,0.198,1.541,2.9159,0.9738,-2.4149,0.334,-0.8282,-2.4799,1.3958,0.5911,0.5785,0.4235,0.4145,0.9788,1.6125,0.6577,0.8501,0.4079,0.5272,1.2926,0.0262,2.9235,0.7182,-0.5287,0.2366,-0.1558,0.3761,0.6388,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1485,0.0072,0.0846,0.3632,-0.0697,-0.152,0.0216,0.147,0.5837,-3.3565,0.0727,0.0034,0.0579,0.2402,-0.2618,0.2727,0.0082,0.0907,0.4234,0.1005,-0.9768,2.0422,0.5446,-2.0907,-0.5576,0.2667,0.5757,1.4601,0.9329,2.5361,1.6203,0.6389,0.3315,2.1319,0.8702,6.4316,2.6254,0.4082,0.0526,0.4746,-0.5,9.0225,-9.5047,-1.0534,2.534,1.7832,0.7213,0.7037,0.2847,0.4045,0.6222,1.5117,0.8578,2.4297,1.3787,0.5674,0.0046,0.4015,0.2792,0.1357,0.27,0.366,-0.7556,-0.1556,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6879,0.2056,0.4534,1.5563,-0.1539,-0.8897,1.0329,1.0163,3.1599,-3.2584,0.125,0.3461,0.5883,1.9275,-0.5393,1.5574,0.4394,0.6629,2.1956,0.1755,-0.7731,5.5036,0.4417,-7.1187,-0.5713,0.0803,0.4461,0.7708,0.684,1.7276,1.5332,0.8875,0.199,0.5941,0.4679,2.9847,2.3509,0.7876,0.0859,0.3074,-0.4442,3.5804,-5.174,-1.4451,1.8176,1.0771,0.5065,0.5926,0.2787,0.4702,0.4925,0.8074,0.7089,1.6394,1.4392,0.8779,0.0241,2.3229,-0.8049,0.5133,0.9195,-0.1504,-0.9293,0.3609,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1127,0.0021,0.0461,0.2254,?,-0.0573,0.0083,0.0912,0.428,-1.4413,0.0001,0.0071,0.084,0.4004,-0.8294,0.1707,0.0044,0.0661,0.2407,0.2287,1.9661,-1284.2346,-0.6604,-653.1741,-0.3359,0.0005,0.5057,0.549,0.6977,1.0856,1.3796,1.2708,0.2557,0.3014,0.4868,1.1786,1.9034,1.6149,0.8919,1.2414,-3.1584,1.3918,-3.5411,-2.5442,0,0,0,0.8009,0.5619,0.7016,0.5266,0.5628,0.9365,1.0688,1.7785,1.664,0.0026,0.2639,-0.1295,-0.3944,-0.3782,0.9392,-0.4181,-0.2338,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6971,3.1673,1.7797,8.658,-1.0096,-1.1171,3.9578,1.9894,8.0765,-1.4078,-0.1054,3.1907,1.7862,10.0197,-1.167,2.9604,3.2967,1.8157,8.0167,0.0245,0.624,6.6113,-0.2355,10.5942,-0.3773,-0.0356,0.8946,0.9963,0.9802,1.1137,1.0957,0.9838,0.8003,0.9927,0.9608,1.2404,1.2005,0.9678,0.9211,0.8061,-21.6203,0.8751,-23.4714,-26.8201,1.2844,0.9317,0.5243,0.7254,0.4082,0.5627,1.072,0.8641,1.08,0.8061,1.0075,1.2499,0.0275,4.5166,-0.0428,-0.6651,-0.2634,0.4733,-0.5725,-0.1709,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7486,21.8514,4.6745,14.2588,-1.0215,-2.4205,45.9521,6.7788,20.0002,-1.2094,0.1981,16.2243,4.0279,16.652,-0.7306,9.3911,2.2937,1.5145,5.7259,0.5325,-0.3093,3.7785,0.0797,-12.2174,-0.2577,0.0211,0.6896,1.1605,3.0866,1.6829,4.476,2.6596,0.4755,1.3468,9.5269,2.8323,20.0344,7.0736,0.6581,1.0249,-1.1049,1.5574,-1.6788,-1.078,0.7792,0.7331,0.5759,0.9408,0.7391,0.7857,0.7129,0.8563,2.4902,1.2011,3.493,2.9082,0.0529,14.5381,-0.7657,0.3119,0.5033,0.2755,-0.5042,0.13,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.7443,10.7819,3.2836,14.5469,-0.9381,-4.4255,18.4985,4.301,17.0773,-0.9621,-0.3307,21.1093,4.5945,13.6256,-0.6495,8.3778,2.9391,1.7144,7.9701,0.3153,-0.3942,-5.2741,0.2082,13.3809,-0.5282,-0.0395,0.7634,0.7147,1.9153,0.9361,2.5088,2.68,0.5829,0.5108,3.6685,0.8763,6.294,7.1823,0.8409,1.3124,-1.9189,1.5607,-2.2819,-1.4621,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.8252,1.2533,2.1427,1.7096,0.0993,12.8132,-0.4073,0.5868,0.5225,0.4373,0.0101,0.6737,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.0846,23.2568,4.8225,17.5993,-1.0634,-4.1152,39.6862,6.2997,25.3215,-0.868,-0.2161,22.114,4.7026,16.2569,-0.3971,9.7497,11.3273,3.3656,11.2107,0.2397,-0.5066,-9.6479,0.2138,19.0457,-0.4221,-0.0222,0.7655,1.0255,1.4329,1.3396,1.8718,1.3972,0.586,1.0517,2.0532,1.7946,3.5036,1.9523,0.7709,1.963,-2.5658,2.5465,-3.3283,-1.307,0.6292,0.733,0.5784,1.1649,0.9193,0.7891,0.695,1.0826,1.5699,1.5576,2.2587,1.4501,0.0962,15.386,-0.7616,0.1532,0.5135,0.402,-0.1229,0.3922,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0008,22.6693,4.7612,17.5662,-1.1862,-0.9114,6.4885,2.5472,10.252,-1.7063,1.9178,12.6646,3.5587,14.8312,-0.4901,6.3506,6.0005,2.4496,9.2636,0.1576,0.0008,-0.0004,-0.0001,-0.4752,-0.1435,0.302,1.8692,1.3379,1.9437,0.7158,1.0399,1.4528,3.4938,1.79,3.7779,0.5123,1.0813,2.1106,1.4745,1.9539,-5.4977,1.3251,-3.7285,-2.8138,2.1212,0.8073,0.7307,0.3806,0.3445,0.9051,1.7134,1.1844,1.8963,0.6912,1.1067,1.601,0.0442,9.3452,-0.6693,-0.2313,-0.3935,0.5106,0.2077,0.4463,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.5736,4.4016,2.098,11.3792,-0.2983,-0.8331,12.776,3.5744,17.0032,-0.8605,0.0514,7.7281,2.7799,13.5908,-2.3304,4.4945,5.7308,2.3939,10.0954,0.0737,-0.6885,11.1689,0.1276,-16.222,-0.1854,0.0114,0.587,0.7547,0.8764,1.2858,1.4931,1.1613,0.3445,0.5696,0.7681,1.6532,2.2294,1.3485,0.3325,0.2749,-3.2548,0.8269,-9.7904,-11.8397,0.959,2.1478,0.8042,2.2396,0.8386,0.3744,0.6692,0.8373,1.1272,1.2511,1.6842,1.3462,0.0207,6.644,-0.077,-0.46,0.338,-0.5255,0.0035,-0.3467,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4533,3.8032,1.9502,9.3423,-1.2265,-1.2707,6.1898,2.4879,8.6596,-2.0448,-0.0896,2.5105,1.5845,6.7798,-0.9263,3.4195,2.6392,1.6246,6.0119,0.1525,-0.3567,-5.0577,0.1326,14.1783,-0.3716,-0.0262,0.7839,1.2308,1.2004,1.5702,1.5315,0.9753,0.6144,1.5149,1.441,2.4655,2.3454,0.9513,0.8849,1.5786,-4.7564,1.7838,-5.3748,-3.0131,1.4753,1.1921,0.5915,0.8081,0.4009,0.4961,1.0788,1.378,1.554,1.2773,1.4404,1.1277,0.0288,5.153,0.6196,0.2534,-0.5558,0.4061,-0.7124,-0.1909,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8718,4.1956,2.0483,8.5899,-1.4207,-1.9053,6.2853,2.5071,11.3731,-1.8586,0.6862,11.086,3.3296,12.0851,-0.4977,4.7464,3.9,1.9748,8.2292,0.0641,0.4576,-1.2704,-0.1837,-2.7764,-0.4014,0.1446,0.817,0.6152,1.0372,0.753,1.2695,1.686,0.6675,0.3785,1.0758,0.567,1.6116,2.8426,0.6818,1.2552,-8.9505,1.8412,-13.1282,-7.1304,0.8919,0.4398,0.4036,0.4931,0.4525,0.9177,0.7553,0.7108,1.0438,0.9411,1.382,1.4686,0.045,7.2673,0.2891,-0.0723,-0.2341,-0.4239,-0.4539,0.3892,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4224,5.1419,2.2676,9.6186,-1.258,-0.6824,5.9437,2.438,11.4735,-0.9186,0.26,7.3195,2.7055,12.8827,-0.5881,3.8385,4.3827,2.0935,8.9117,0.0816,-0.6189,1.6242,0.11,-2.6243,-0.1778,0.0677,0.9301,0.8381,1.0832,0.9011,1.1645,1.2923,0.8651,0.7025,1.1732,0.812,1.3562,1.6701,0.9755,1.1233,-6.7675,1.1515,-6.9374,-6.0246,0.7123,0.5251,0.439,0.7372,0.6163,0.836,0.8383,0.7466,1.0793,0.8906,1.2875,1.4456,0.0183,5.8959,-0.1855,0.5883,-0.0034,0.6314,0.4542,0.4877,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1181,17.3268,4.1625,14.0819,-0.8694,-4.9473,12.6306,3.5539,15.1365,-3.759,1.5748,22.9783,4.7936,18.6249,-0.5607,8.329,10.5334,3.2455,12.0045,0.1909,-0.0239,0.075,0.0142,-3.1415,-0.594,0.1891,1.1712,0.8684,1.2826,0.7414,1.095,1.477,1.3718,0.754,1.6449,0.5497,1.1991,2.1815,0.5478,0.9788,-2.313,1.7868,-4.2225,-2.3632,2.3684,0.6312,0.5077,0.2665,0.2144,0.8044,0.9303,0.7561,1.173,0.8127,1.2609,1.5515,0.1105,13.1825,0.4078,0.5598,0.0051,0.0208,-0.7639,0.3759,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.0144,2.9276,1.711,6.9192,-0.5451,-0.397,7.5189,2.7421,11.5949,-0.8918,-0.028,19.2011,4.3819,17.6231,-0.6992,4.9936,5.899,2.4288,11.3302,0.0717,-2.5549,-36.2249,0.2031,14.1785,-0.0795,-0.0056,0.624,0.3905,0.7045,0.6258,1.129,1.8042,0.3894,0.1525,0.4963,0.3916,1.2746,3.255,0.4466,0.3366,-2.7893,0.7537,-6.2457,-8.2862,0.7307,0.4318,0.3669,0.5909,0.5022,0.8497,0.5968,0.3926,0.6107,0.6579,1.0234,1.5554,0.0232,7.5403,-0.2251,0.5072,0.2393,0.5706,0.3027,0.1654,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.4328,14.5123,3.8095,17.4623,-0.4029,-2.4879,6.1605,2.482,15.3418,-6.7578,0.0262,16.9216,4.1136,15.0675,-0.7119,6.3307,5.7605,2.4001,14.948,0.1817,-0.5759,54.705,0.2263,-94.9866,-0.393,0.0041,1.5348,0.9261,1.5872,0.6034,1.0341,1.7139,2.3557,0.8576,2.5193,0.3641,1.0694,2.9375,0.3753,0.8004,-1.5111,2.1328,-4.0269,-1.8881,6.2941,1.4142,0.6814,0.2247,0.1083,0.4818,1.1382,1.1589,1.1682,1.0182,1.0263,1.008,0.0624,9.6585,-0.2832,0.2302,0.6366,-0.2323,-0.7225,0.2664,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.3276,17.0038,4.1236,24.697,-1.0936,-0.7254,18.2203,4.2685,19.939,-0.7913,0.5427,16.2616,4.0326,16.8266,-0.8266,6.7751,8.1675,2.8579,15.5763,0.0907,-1.8302,2.446,0.1959,-1.3365,-0.1071,0.0801,0.966,1.0226,1.4429,1.0585,1.4936,1.411,0.9332,1.0456,2.0819,1.1204,2.2308,1.991,1.4646,1.6942,-8.3067,1.1567,-5.6716,-4.9031,1.0598,1.2806,0.6887,1.2083,0.6498,0.5378,1.2386,1.4677,1.5856,1.185,1.2801,1.0803,0.0342,10.4465,-0.4614,0.2445,-0.1231,0.3419,0.3856,0.3522,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2361,4.5272,2.1277,9.5823,-0.9701,-0.939,7.4107,2.7223,12.698,-1.2496,-0.7319,4.4314,2.1051,7.9915,-1.4468,3.8329,3.1516,1.7753,7.3753,0.1474,-0.2514,-0.3226,0.0616,1.2831,-0.245,-0.1909,0.7816,1.0107,1.1985,1.2932,1.5334,1.1858,0.6109,1.0216,1.4365,1.6723,2.3514,1.4061,0.6689,0.9985,-3.7012,1.4927,-5.5329,-3.7067,0.8617,1.4892,0.5623,1.7282,0.6525,0.3776,0.7546,1.1991,1.2992,1.5889,1.7217,1.0836,0.0258,5.9317,-0.4376,0.0706,-0.0773,0.8262,-0.278,-0.272,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0951,0.0059,0.0771,0.322,-0.3843,0.0575,0.0176,0.1327,0.5521,-0.7207,-0.001,0.0119,0.1092,0.4936,-1.0922,0.2078,0.0046,0.0681,0.2731,0.1996,1.6539,-94.61,0.4577,-57.2028,0.2767,-0.0048,0.5812,0.7059,1.132,1.2147,1.9479,1.6036,0.3378,0.4984,1.2815,1.4755,3.7942,2.5714,0.3865,0.3469,-1.3127,0.8975,-3.396,-3.784,0.725,0.9861,0.6818,1.3601,0.9404,0.6914,0.5833,0.6524,1.1792,1.1186,2.0217,1.8074,0.0023,0.3114,-0.3678,0.7086,0.2503,-0.0529,0.0137,0.1531,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1979,0.0158,0.1259,0.5084,-0.0775,-0.0251,0.0951,0.3084,1.2186,-0.8308,-0.0258,0.0241,0.1552,0.7288,-1.2512,0.3906,0.023,0.1517,0.5334,0.2296,-7.8818,-7.661,0.5068,0.972,-0.0643,-0.0661,0.4082,0.8111,0.83,1.9872,2.0335,1.0233,0.1666,0.6579,0.6889,3.9488,4.1353,1.0472,0.0661,0.0903,-0.23,1.3653,-3.4781,-2.5475,0.7088,1.4575,0.6815,2.0562,0.9614,0.4676,0.4172,0.6976,0.9532,1.6722,2.2848,1.3663,0.0041,0.5867,0.0494,0.2429,0.2754,0.7414,0.0633,0.0485,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2399,0.0063,0.0796,0.4111,0.0596,0.022,0.0218,0.1476,0.6347,-0.9742,0.0256,0.0167,0.1291,0.5826,-0.727,0.31,0.0074,0.0859,0.3375,0.327,10.9252,9.3735,0.7738,0.858,0.0708,0.0826,0.5395,0.6169,0.9269,1.1435,1.7181,1.5025,0.2911,0.3806,0.8592,1.3076,2.9518,2.2574,-0.0832,-0.1063,0.1589,1.2772,-1.91,-1.4955,1.3596,1.2959,0.8718,0.9531,0.6412,0.6727,0.6477,0.7057,1.2182,1.0896,1.881,1.7263,0.0055,0.4659,-0.3115,0.7,0.6464,-0.4793,0.0547,0.4967,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.5009,0.275,0.5244,1.8578,-0.3056,0.4226,0.4004,0.6328,2.338,-0.303,0.2328,0.8989,0.9481,3.7833,-0.5126,1.2637,0.4612,0.6791,2.6179,0.1404,1.1853,2.1517,0.3964,1.8153,0.3344,0.1842,0.8288,0.5531,0.7722,0.6674,0.9318,1.3961,0.6869,0.306,0.5964,0.4454,0.8682,1.9492,0.7997,0.3392,-1.0168,0.4241,-1.2716,-2.9981,0.7931,0.5689,0.4672,0.7173,0.5892,0.8213,0.7946,0.4911,0.7097,0.618,0.8931,1.4452,0.0145,1.9382,-0.0987,-0.3788,0.1554,0.8839,0.7297,0.6327,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2951,0.5404,0.7351,2.3165,-0.5366,0.2724,0.3142,0.5605,2.1727,-0.5791,0.2413,0.741,0.8608,2.7956,-0.3556,1.2366,0.2859,0.5347,1.966,0.1967,1.0834,1.2227,0.2386,1.1286,0.2203,0.1952,1.3115,0.854,1.3749,0.6512,1.0484,1.6099,1.7199,0.7293,1.8903,0.424,1.0991,2.5918,1.0153,1.1032,-1.68,1.0866,-1.6547,-1.5228,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,1.0662,0.8286,1.1783,0.7772,1.1052,1.422,0.0096,1.8543,0.1895,-0.5521,0.0596,0.5404,0.6755,0.7236,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
