@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0404,8.7534,2.9586,22.9365,-1.5446,1.1293,30.3582,5.5098,42.3938,-0.2912,-0.5914,9.271,3.0448,15.1729,-1.1134,5.532,19.4066,4.4053,34.9633,0.0265,0.0357,-0.0682,0.0073,-1.9097,0.2041,-0.1069,0.537,0.9717,0.6716,1.8096,1.2507,0.6912,0.2883,0.9442,0.4511,3.2745,1.5643,0.4777,1.4563,1.7418,-14.6365,1.196,-10.0506,-8.4032,0.2745,1.2555,0.251,4.5732,0.9142,0.1999,0.541,1.5117,0.656,2.7941,1.2125,0.434,0.0088,8.0883,-0.1547,0.6128,-0.2035,-0.1257,0.7299,-0.1448,2.4486,1.5676,1.2521,3.5796,0.2264,9.1213,0.5478,0.7401,2.2073,0.7736,1.6849,2.027,1.4237,4.6352,-0.0343,0.2685,1.4532,5.4134,1.6917,0.8794,0.5198,2.8618,0.7734,0.2702,0.1389,-6.8217,-49.1239,0.4746,1.0325,2.1756,1.6217,0.7723,0.4762,0.0662,13.2636,-0.9304,0.8503,-0.9565,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.511,7.5427,2.7464,14.975,-0.7764,0.7949,6.1814,2.4862,12.4611,-0.4449,-0.6242,19.6047,4.4277,27.7086,-1.6768,5.1752,7.8289,2.798,16.9106,0.0484,0.6429,-0.8186,0.0987,-1.2734,0.1536,-0.1206,1.1046,0.6203,0.9816,0.5615,0.8886,1.5825,1.2202,0.3847,0.9635,0.3153,0.7896,2.5042,1.706,0.3771,-7.6149,0.221,-4.4637,-20.1944,0.9774,0.8144,0.4744,0.8332,0.4853,0.5825,1.2017,0.5404,0.8855,0.4497,0.7369,1.6385,0.0076,7.5038,0.4955,0.4396,0.2788,0.3829,0.3438,0.0659,2.0149,3.2148,1.793,4.6566,0.0008,5.7754,1.7519,1.3236,3.9201,0.5264,7.1207,3.0646,1.7506,4.8766,0.4449,0.3489,0.283,0.8111,1.3546,1.0242,0.7561,1.835,1.049,0.5716,0.0009,0.001,1.1148,0.563,0.5305,0.9422,1.1879,0.9549,0.8039,0.0626,14.911,0.9264,-0.9369,-0.992,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6886,6.2205,2.4941,13.4729,-1.0742,0.8335,7.4226,2.7244,10.815,-0.6313,-0.4773,10.7311,3.2758,14.6107,-0.9879,4.7013,3.6688,1.9154,8.5656,0.0595,0.8261,-1.4426,0.1465,-1.7464,0.1773,-0.1015,0.9154,0.7614,1.3021,0.8317,1.4224,1.7102,0.838,0.5797,1.6955,0.6917,2.0231,2.9249,1.6671,0.961,-12.8686,0.5764,-7.719,-13.3912,0.9798,0.8838,0.7132,0.902,0.7279,0.807,1.2458,0.9221,1.5729,0.7402,1.2626,1.7057,0.008,7.0168,0.1907,0.1762,0.2498,-0.1237,0.2815,0.2616,2.7773,3.3446,1.8288,4.9092,0.0469,5.6043,1.5144,1.2306,4.1743,0.4925,7.0431,2.5802,1.6063,5.5503,0.3782,0.4956,0.3943,0.7957,1.4861,1.1385,0.7661,2.2085,1.2962,0.5869,0.0596,0.0715,1.1999,0.6262,0.577,0.9214,1.176,0.8845,0.7521,0.0641,15.4247,0.7323,-0.8318,-0.9716,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0404,8.7534,2.9586,22.9365,-1.5446,1.1293,30.3582,5.5098,42.3938,-0.2912,-0.5914,9.271,3.0448,15.1729,-1.1134,5.532,19.4066,4.4053,34.9633,0.0265,0.0357,-0.0682,0.0073,-1.9097,0.2041,-0.1069,0.537,0.9717,0.6716,1.8096,1.2507,0.6912,0.2883,0.9442,0.4511,3.2745,1.5643,0.4777,1.4563,1.7418,-14.6365,1.196,-10.0506,-8.4032,0.2745,1.2555,0.251,4.5732,0.9142,0.1999,0.541,1.5117,0.656,2.7941,1.2125,0.434,0.0088,8.0883,-0.1547,0.6128,-0.2035,-0.1257,0.7299,-0.1448,2.4486,1.5676,1.2521,3.5796,0.2264,9.1213,0.5478,0.7401,2.2073,0.7736,1.6849,2.027,1.4237,4.6352,-0.0343,0.2685,1.4532,5.4134,1.6917,0.8794,0.5198,2.8618,0.7734,0.2702,0.1389,-6.8217,-49.1239,0.4746,1.0325,2.1756,1.6217,0.7723,0.4762,0.0662,13.2636,-0.9304,0.8503,-0.9565,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.511,7.5427,2.7464,14.975,-0.7764,0.7949,6.1814,2.4862,12.4611,-0.4449,-0.6242,19.6047,4.4277,27.7086,-1.6768,5.1752,7.8289,2.798,16.9106,0.0484,0.6429,-0.8186,0.0987,-1.2734,0.1536,-0.1206,1.1046,0.6203,0.9816,0.5615,0.8886,1.5825,1.2202,0.3847,0.9635,0.3153,0.7896,2.5042,1.706,0.3771,-7.6149,0.221,-4.4637,-20.1944,0.9774,0.8144,0.4744,0.8332,0.4853,0.5825,1.2017,0.5404,0.8855,0.4497,0.7369,1.6385,0.0076,7.5038,0.4955,0.4396,0.2788,0.3829,0.3438,0.0659,2.0149,3.2148,1.793,4.6566,0.0008,5.7754,1.7519,1.3236,3.9201,0.5264,7.1207,3.0646,1.7506,4.8766,0.4449,0.3489,0.283,0.8111,1.3546,1.0242,0.7561,1.835,1.049,0.5716,0.0009,0.001,1.1148,0.563,0.5305,0.9422,1.1879,0.9549,0.8039,0.0626,14.911,0.9264,-0.9369,-0.992,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6886,6.2205,2.4941,13.4729,-1.0742,0.8335,7.4226,2.7244,10.815,-0.6313,-0.4773,10.7311,3.2758,14.6107,-0.9879,4.7013,3.6688,1.9154,8.5656,0.0595,0.8261,-1.4426,0.1465,-1.7464,0.1773,-0.1015,0.9154,0.7614,1.3021,0.8317,1.4224,1.7102,0.838,0.5797,1.6955,0.6917,2.0231,2.9249,1.6671,0.961,-12.8686,0.5764,-7.719,-13.3912,0.9798,0.8838,0.7132,0.902,0.7279,0.807,1.2458,0.9221,1.5729,0.7402,1.2626,1.7057,0.008,7.0168,0.1907,0.1762,0.2498,-0.1237,0.2815,0.2616,2.7773,3.3446,1.8288,4.9092,0.0469,5.6043,1.5144,1.2306,4.1743,0.4925,7.0431,2.5802,1.6063,5.5503,0.3782,0.4956,0.3943,0.7957,1.4861,1.1385,0.7661,2.2085,1.2962,0.5869,0.0596,0.0715,1.1999,0.6262,0.577,0.9214,1.176,0.8845,0.7521,0.0641,15.4247,0.7323,-0.8318,-0.9716,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0922,5.0407,2.2451,11.8642,-2.0529,0.6632,3.7219,1.9292,9.8512,-0.8111,-1.256,6.2557,2.5011,13.9114,-3.8258,3.4795,6.1213,2.4741,11.5331,0.0381,-1.6469,0.8696,-0.3139,-0.528,0.1906,-0.361,1.1638,0.8976,0.9074,0.7713,0.7798,1.0109,1.3543,0.8058,0.8235,0.595,0.608,1.022,1.8083,0.7234,-17.474,0.4,-9.663,-24.1558,0.7145,1.3481,0.3241,1.8869,0.4537,0.2404,1.2043,0.8528,1.0287,0.7081,0.8542,1.2062,0.0126,5.2151,0.1057,0.6256,-0.587,-0.2781,0.4153,-0.794,-2.2005,4.5768,2.1393,6.7201,?,4.7234,2.2409,1.497,4.3392,0.4313,7.045,12.5709,3.5455,10.7732,-0.1699,-0.4659,-0.3123,0.6705,1.4291,0.6034,0.4222,2.0424,0.3641,0.1783,-2.0422,4.296,-2.1036,0,0,0.8285,1.5487,0.6238,0.4028,0.0617,14.223,-0.9702,0.9729,-0.921,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.3143,6.451,2.5399,13.9225,-2.2836,-0.5755,8.3178,2.8841,13.0107,-1.2927,-2.0754,5.1068,2.2598,12.4489,-2.8909,4.6893,4.2523,2.0621,11.3239,0.0704,2.2839,0.6333,-0.2803,0.2773,-0.1227,-0.4426,0.8807,1.1239,1.2317,1.2762,1.3986,1.0959,0.7756,1.2632,1.5171,1.6288,1.9561,1.2009,1.3199,1.0468,-11.2868,0.7931,-8.5513,-10.7819,0.7472,1.3252,0.3481,1.7737,0.4658,0.2626,1.0701,1.1184,1.2295,1.0451,1.149,1.0994,0.0179,7.0238,0.0701,0.4588,-0.5654,0.0043,-0.0846,-0.5367,-5.7294,11.0882,3.3299,9.2995,?,4.0362,4.2638,2.0649,8.5524,-0.2388,2.8794,23.4181,4.8392,12.8378,-0.3914,-1.4195,-1.9898,1.4017,1.6126,0.6881,0.4267,2.6005,0.4735,0.1821,5.6405,2.5751,0.4565,0,0,0.7482,1.0874,0.7244,0.6662,0.0537,14.3915,0.1591,0.9807,0.3258,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0722,1.4388,1.1995,6.7407,-0.5767,-0.1127,0.5299,0.7279,3.0106,-0.6796,-0.0146,0.5087,0.7132,3.2978,-1.1821,1.3733,0.6095,0.7807,4.2107,0.0184,-0.6406,-4.9345,0.0526,7.703,-0.082,-0.0107,1.6478,1.6818,1.5365,1.0206,0.9324,0.9136,2.7154,2.8283,2.3607,1.0416,0.8694,0.8347,2.024,1.3801,-31.225,0.6819,-15.4272,-22.6251,2.3851,2.8288,0.9966,1.186,0.4178,0.3523,2.239,2.044,1.6008,0.9129,0.715,0.7832,0.001,2.063,-0.172,-0.3559,0.2404,0.2685,0.3614,-0.0333,8.0693,0.0561,0.2368,0.9193,0.8908,5.5261,0.1131,0.3362,1.2743,0.7967,0.5826,0.0104,0.102,0.358,0.5218,1.4602,13.8506,9.4853,0.7044,2.3226,3.2974,0.4961,5.3944,10.8731,1.5014,19.1921,12.7828,1.3428,11.2424,8.3722,0.7214,2.5677,3.5593,0.0748,14.1779,-0.998,-0.1617,0.1195,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0248,1.3941,1.1807,6.1188,-0.7116,-0.029,0.5625,0.75,3.236,-0.8591,-0.1,0.6821,0.8259,3.8359,-1.69,1.411,0.6591,0.8119,3.6019,0.0315,-0.8554,-0.2482,0.0176,0.2902,-0.0206,-0.0708,1.5743,1.4297,1.4543,0.9081,0.9238,1.0172,2.4784,2.044,2.1151,0.8247,0.8534,1.0348,1.7012,1.0556,-21.6957,0.6205,-12.7533,-20.5536,2.0538,2.507,0.9612,1.2207,0.468,0.3834,1.8909,1.5951,1.6988,0.8436,0.8984,1.065,0.0008,2.1098,0.3594,-0.1085,0.1449,0.1089,0.2392,-0.3571,8.22,0.0161,0.1268,0.5158,0.9386,5.2967,0.0436,0.2089,0.8166,0.8599,-0.6613,0.0479,0.2189,0.9021,?,1.5519,-12.4296,-8.0092,0.607,0.5791,0.9541,0.3684,0.3354,0.9103,1.5726,-8.7404,-5.5578,1.4408,0,0,0.6316,0.5718,0.9052,0.0705,14.1781,-0.9988,-0.8844,0.8953,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.2269,5.7045,2.3884,10.3309,-0.2391,-1.4637,13.1293,3.6234,15.3245,-4.379,-0.6446,10.1388,3.1842,13.5715,-0.9451,4.8906,9.118,3.0196,11.8955,0.101,-0.8382,-1.9035,0.2509,2.2708,-0.2993,-0.1318,0.6592,0.7501,0.791,1.138,1.2,1.0545,0.4345,0.5626,0.6256,1.295,1.4399,1.112,0.1598,0.3023,-1.4914,1.8919,-9.3332,-4.9332,2.9265,1.1949,0.6301,0.4083,0.2153,0.5273,0.6741,0.7612,0.8685,1.1292,1.2883,1.1409,0.0141,6.9764,-0.4081,0.1236,0.6262,0.1824,-0.7575,0.1134,1.9646,8.4323,2.9038,9.5126,-0.0096,3.3609,5.6719,2.3816,11.3854,-1.3016,7.9453,3.752,1.937,6.6617,0.2764,0.5845,0.2473,0.423,1.2193,1.4991,1.2295,1.4867,2.2474,1.5117,0.0141,-0.0356,-2.5301,1.9047,1.0234,0.5373,0.8355,1.428,1.7091,0.0619,13.9843,-0.5917,-0.9821,0.6858,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.5753,7.3167,2.7049,12.6265,-0.5122,-1.383,11.0911,3.3303,14.9138,-1.8502,0.0343,7.7163,2.7778,13.8721,-1.1449,4.8249,7.2396,2.6906,10.1963,0.1035,-1.1391,45.9419,0.3265,-40.332,-0.2866,0.0071,0.8122,0.9738,1.0053,1.1989,1.2377,1.0324,0.6597,0.9482,1.0106,1.4374,1.532,1.0658,0.4418,0.5776,-3.6333,1.3075,-8.2241,-6.2901,1.5957,1.291,0.7341,0.8091,0.4601,0.5686,0.8466,0.9102,1.2383,1.0751,1.4627,1.3605,0.0147,7.2513,-0.162,-0.1577,0.564,-0.1105,-0.6341,0.1166,2.35,9.406,3.0669,8.8292,-0.0333,3.8914,10.3399,3.2156,12.5182,-0.8599,7.3346,1.9548,1.3981,3.9996,0.5311,0.6039,0.3204,0.5306,0.9538,2.1936,2.2999,0.9097,4.8118,5.2896,0.0492,-0.0629,-1.2778,1.2695,1.0018,0.7892,0.7053,2.2075,3.1299,0.0603,14.6153,-0.5628,-0.9818,0.4447,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.2269,5.7045,2.3884,10.3309,-0.2391,-1.4637,13.1293,3.6234,15.3245,-4.379,-0.6446,10.1388,3.1842,13.5715,-0.9451,4.8906,9.118,3.0196,11.8955,0.101,-0.8382,-1.9035,0.2509,2.2708,-0.2993,-0.1318,0.6592,0.7501,0.791,1.138,1.2,1.0545,0.4345,0.5626,0.6256,1.295,1.4399,1.112,0.1598,0.3023,-1.4914,1.8919,-9.3332,-4.9332,2.9265,1.1949,0.6301,0.4083,0.2153,0.5273,0.6741,0.7612,0.8685,1.1292,1.2883,1.1409,0.0141,6.9764,-0.4081,0.1236,0.6262,0.1824,-0.7575,0.1134,1.9646,8.4323,2.9038,9.5126,-0.0096,3.3609,5.6719,2.3816,11.3854,-1.3016,7.9453,3.752,1.937,6.6617,0.2764,0.5845,0.2473,0.423,1.2193,1.4991,1.2295,1.4867,2.2474,1.5117,0.0141,-0.0356,-2.5301,1.9047,1.0234,0.5373,0.8355,1.428,1.7091,0.0619,13.9843,-0.5917,-0.9821,0.6858,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.5753,7.3167,2.7049,12.6265,-0.5122,-1.383,11.0911,3.3303,14.9138,-1.8502,0.0343,7.7163,2.7778,13.8721,-1.1449,4.8249,7.2396,2.6906,10.1963,0.1035,-1.1391,45.9419,0.3265,-40.332,-0.2866,0.0071,0.8122,0.9738,1.0053,1.1989,1.2377,1.0324,0.6597,0.9482,1.0106,1.4374,1.532,1.0658,0.4418,0.5776,-3.6333,1.3075,-8.2241,-6.2901,1.5957,1.291,0.7341,0.8091,0.4601,0.5686,0.8466,0.9102,1.2383,1.0751,1.4627,1.3605,0.0147,7.2513,-0.162,-0.1577,0.564,-0.1105,-0.6341,0.1166,2.35,9.406,3.0669,8.8292,-0.0333,3.8914,10.3399,3.2156,12.5182,-0.8599,7.3346,1.9548,1.3981,3.9996,0.5311,0.6039,0.3204,0.5306,0.9538,2.1936,2.2999,0.9097,4.8118,5.2896,0.0492,-0.0629,-1.2778,1.2695,1.0018,0.7892,0.7053,2.2075,3.1299,0.0603,14.6153,-0.5628,-0.9818,0.4447,1100,0,0,0,1,TASCA_GIACCA_BASSA
-1.4718,17.2646,4.1551,27.7059,-5.0577,0.2424,6.6233,2.5736,14.0629,-0.5526,-1.0538,16.0117,4.0015,44.8722,-5.2255,3.8051,28.7567,5.3625,44.1432,0.0017,-6.0719,1.3966,-0.3868,-0.23,0.0637,-0.277,1.6145,1.0384,0.7748,0.6432,0.4799,0.7462,2.6066,1.0783,0.6004,0.4137,0.2303,0.5568,4.6216,0.6142,-304.6111,0.1329,-65.9103,-495.975,0.505,0.6345,0.1034,1.2567,0.2048,0.163,1.9701,0.6174,0.6276,0.3134,0.3186,1.0165,0.0129,5.9824,-0.3437,0.5617,-0.8924,0.1227,0.2982,-0.7179,-2.7217,8.6699,2.9445,9.5357,?,3.7721,2.4582,1.5679,8.3395,-0.2711,7.6215,5.3187,2.3062,7.7223,0.1573,-0.7215,-0.3571,0.4949,1.878,1.2767,0.6798,3.527,1.6301,0.4622,5.3607,-6.6161,-1.2342,0,0,0.716,1.1434,1.2348,1.0799,0.0629,14.2328,0.4038,0.988,0.3229,1100,0,0,0,1,TASCA_GIACCA_BASSA
