@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,0.4007,0.0012,0.0345,0.1222,0.7319,-0.298,0.0002,0.0131,0.3132,?,-0.1095,0.0004,0.021,0.162,?,-1.3443,-3.6607,2.723,2.6324,1.6449,0.6249,6.9293,2.7058,0.3905,-1.0653,-2.0594,1.9332,0,0,1,0.3903,0.7545,1.9332,0.0051,0.8082,-0.0145,-0.4197,0.3692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,0.3232,0.0055,0.0738,0.2277,0.4972,-0.3537,0.0003,0.018,0.3823,?,-0.2548,0.0032,0.0569,0.3482,?,-0.9138,-1.2683,1.3879,4.1075,1.2972,0.3158,16.8716,1.6828,0.0997,-0.589,-0.6466,1.0978,0,0,1,0.5955,0.6538,1.0978,0.0055,0.9317,0.5563,0.8718,0.3115,0.7439,1.3208,1.1493,3.9168,-1.031,0.2609,1.0228,1.0113,4.9945,-0.8384,-0.1246,1.0959,1.0469,3.5493,-1.4531,2.8509,-5.9721,-2.0948,1.1364,1.0978,0.9661,1.2914,1.2052,0.9333,0.8729,0.9457,1.0834,0.7099,1.3329,1.8776,0.7842,1.1035,1.4072,0.0081,2.9482,0.6741,0.7796,0.7338,TASCA_GIACCA_ALTA
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,0.5499,0.004,0.0631,0.1708,0.7395,-0.0876,0.0006,0.0254,0.1439,?,0.1069,0.0019,0.0433,0.1421,0.1855,-6.2805,5.1426,-0.8188,2.4833,1.4575,0.5869,6.167,2.1242,0.3445,-3.367,14.9803,-4.4491,0,3.7577,0,1.1863,1.2019,1.0132,0.0058,0.7445,-0.7634,-0.1699,0.004,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,TASCA_GIACCA_ALTA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,0.5853,0.0039,0.0628,0.2053,0.6972,-0.1246,0.0001,0.0105,0.1391,?,0.099,0.0019,0.0435,0.1507,0.073,-4.6988,5.9097,-1.2577,5.9968,1.4441,0.2408,35.9619,2.0853,0.058,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0063,0.8089,-0.1713,0.4697,-0.645,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,TASCA_GIACCA_ALTA
-0.9116,9.8989,3.1463,14.7356,-1.4819,0.2948,1.7603,1.3268,6.533,-1.4732,-3.1511,7.3802,2.7167,17.3692,-0.9013,4.9633,5.2524,2.2918,9.034,0.0757,-3.0923,0.2893,-0.1837,-0.0936,0.0594,-0.6349,2.3714,1.1581,1.3728,0.4884,0.5789,1.1854,5.6234,1.3413,1.8847,0.2385,0.3351,1.4051,2.2609,1.0685,-11.8927,0.4726,-5.2601,-11.1298,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.8484,1.6311,0.3761,0.7232,1.9226,0.034,7.144,-0.0291,-0.0275,-0.5649,-0.4551,0.2756,-0.4648,0.5573,0.0033,0.0576,0.202,0.6939,-0.0707,0.0015,0.0381,0.1238,-17.6209,0.1392,0.0041,0.0642,0.2191,0.0872,-7.8798,4.0035,-0.5081,1.513,0.8981,0.5936,2.2892,0.8066,0.3524,-3.9092,21.8785,-5.5967,99.2708,2.7498,0.0277,1.6319,0.9222,0.5651,0.006,0.7681,-0.8896,-0.5678,0.7531,0.9137,0.9224,0.9604,3.8719,-0.5038,-0.6798,1.7015,1.3044,5.2306,-1.78,-0.1048,2.2064,1.4854,5.8981,-1.2162,-1.3441,-8.7205,6.4881,0.7363,0.6466,0.8782,0.5421,0.4181,0.7712,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0118,3.3686,0.3503,0.3407,0.8173,TASCA_GIACCA_ALTA
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,TASCA_GIACCA_ALTA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,TASCA_GIACCA_ALTA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,0.5195,0.0043,0.0659,0.216,0.6579,-0.213,0.002,0.0451,0.2707,?,-0.0299,0.0025,0.0499,0.1862,-3.3208,-2.4387,-17.3948,7.1327,1.4607,1.3203,0.9039,2.1335,1.7433,0.8171,-1.5341,-2.902,1.8917,0,14.6484,0,0.7977,1.1598,1.4539,0.0057,0.7777,-0.2841,-0.2612,0.8615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5345,2.3897,1.5459,5.152,-0.6045,0.2584,13.4324,3.665,11.9716,-0.5684,-0.0612,2.5737,1.6043,6.171,-0.5927,4.0243,2.5572,1.5991,6.7089,0.1431,2.0687,-8.732,0.1328,-4.2211,0.0642,-0.0152,0.4218,0.9636,0.9667,2.2845,2.2919,1.0032,0.1779,0.9285,0.9345,5.2191,5.2527,1.0064,0.4474,0.8452,-1.733,1.8893,-3.874,-2.0505,0.4207,0.8288,0.4102,1.9701,0.975,0.4949,0.4304,0.8349,0.7679,1.94,1.7845,0.9198,0.0062,5.5803,0.0434,0.6132,-0.0342,0.0081,0.5023,0.1689,0.6144,0.0004,0.0211,0.0714,0.8911,-0.2845,0.0005,0.0223,0.3203,?,-0.2028,0.0001,0.0104,0.2264,?,-2.1593,-3.0299,1.4032,0.9479,2.0215,2.1326,0.8985,4.0866,4.548,-1.8241,-2.5806,1.4147,0,0,1,0.223,0.3154,1.4147,0.0073,1.1017,0.4347,0.8393,0.7099,0.0209,0.775,0.8803,3.5376,-0.6842,-0.2161,0.5122,0.7157,2.6692,-0.8076,0.051,0.0868,0.2946,1.0318,-1.5855,-0.0966,0.4091,-4.2345,1.23,2.9886,2.4297,1.513,8.9315,5.9033,1.2051,2.2713,1.8848,1.4225,5.2634,3.7002,1.3253,3.4286,2.587,0.0023,1.4985,0.4751,-0.601,-0.4252,TASCA_GIACCA_ALTA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,0.4007,0.0012,0.0345,0.1222,0.7319,-0.298,0.0002,0.0131,0.3132,?,-0.1095,0.0004,0.021,0.162,?,-1.3443,-3.6607,2.723,2.6324,1.6449,0.6249,6.9293,2.7058,0.3905,-1.0653,-2.0594,1.9332,0,0,1,0.3903,0.7545,1.9332,0.0051,0.8082,-0.0145,-0.4197,0.3692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,0.3232,0.0055,0.0738,0.2277,0.4972,-0.3537,0.0003,0.018,0.3823,?,-0.2548,0.0032,0.0569,0.3482,?,-0.9138,-1.2683,1.3879,4.1075,1.2972,0.3158,16.8716,1.6828,0.0997,-0.589,-0.6466,1.0978,0,0,1,0.5955,0.6538,1.0978,0.0055,0.9317,0.5563,0.8718,0.3115,0.7439,1.3208,1.1493,3.9168,-1.031,0.2609,1.0228,1.0113,4.9945,-0.8384,-0.1246,1.0959,1.0469,3.5493,-1.4531,2.8509,-5.9721,-2.0948,1.1364,1.0978,0.9661,1.2914,1.2052,0.9333,0.8729,0.9457,1.0834,0.7099,1.3329,1.8776,0.7842,1.1035,1.4072,0.0081,2.9482,0.6741,0.7796,0.7338,TASCA_GIACCA_ALTA
