@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2388,3.0866,1.7569,8.5197,-0.7748,0.0851,5.3354,2.3099,14.204,-1.7064,0.0634,6.517,2.5529,12.071,-0.5882,3.4921,2.8124,1.677,8.9193,0.0763,-2.8058,-3.7671,-0.0684,1.3426,0.0244,0.0182,0.7606,0.6882,1.0476,0.9048,1.3774,1.5223,0.5785,0.4736,1.0975,0.8187,1.8971,2.3173,0.4153,0.8319,-5.0473,2.0033,-12.1538,-6.0669,0.9147,0.6316,0.4971,0.6905,0.5435,0.7871,0.5998,0.7058,0.9552,1.1767,1.5925,1.3534,0.0013,5.1963,0.1693,0.3164,0.0296,-0.0789,-0.2787,0.4124,0.1415,0.62,0.7874,4.1877,-0.8274,0.1661,0.6312,0.7945,3.6154,-0.7919,0.0983,0.3131,0.5595,3.2114,-0.6331,0.8522,1.4395,1.6891,0.9911,1.4073,1.4199,0.9824,1.9805,2.016,1.1868,1.5231,1.2834,1.1358,1.1653,1.026,1.1583,1.304,1.1258,0.0012,1.7204,-0.0041,-0.5681,0.1276,-14.5409,6.3933,2.5285,19.2466,?,33.9633,4.8087,2.1929,8.2881,0.7782,19.4324,23.0642,4.8025,18.1338,0.38,-0.4281,-0.7483,1.7478,1.1531,0.5265,0.4566,1.3295,0.2772,0.2085,-0.6619,-1.7314,2.6159,0,0,1.2775,2.3222,1.0614,0.4571,0.2077,67.9365,-0.5527,0.8088,-0.8388,SINISTRA_PANTALONI
-1.3254,28.0074,5.2922,24.7116,-1.6444,-1.1545,16.1662,4.0207,19.0435,-1.757,-0.9485,8.3275,2.8857,16.4805,-1.7925,5.9642,20.9184,4.5737,19.8795,0.0092,1.148,1.3974,-0.2222,1.2172,-0.1936,-0.159,1.3162,1.8339,1.1571,1.3933,0.8791,0.6309,1.7325,3.3632,1.3389,1.9413,0.7728,0.3981,1.2662,1.4526,-83.2283,1.1472,-65.7299,-57.296,1.3529,1.5834,0.4657,1.1704,0.3443,0.2941,1.2976,1.4994,1.2431,1.1555,0.9579,0.829,0.0101,8.9796,0.75,-0.1393,-0.5537,-0.1165,-0.5584,0.1046,0.0384,1.2584,1.1218,4.6602,-1.2028,0.8748,3.0571,1.7485,9.0416,-0.5324,-0.7143,3.3742,1.8369,7.308,-3.1433,0.0439,-0.0537,-1.2247,0.6416,0.6107,0.9519,0.4116,0.373,0.906,0.8101,0.459,0.5666,0.3585,1.1994,3.3453,0.5154,0.6377,1.2372,0.0057,3.5789,0.3171,0.1861,-0.3993,33.2395,179.199,13.3865,37.1323,0.1948,-14.6048,343.308,18.5286,57.1854,-2.8351,7.5098,193.9577,13.9269,44.7189,-0.5689,-2.2759,4.4262,-1.9448,0.7225,0.9612,1.3304,0.522,0.9239,1.77,-0.2125,-0.554,2.607,3.0927,1.6179,0.5231,0.6493,0.8303,1.2788,0.1882,65.5002,0.8906,0.7868,0.7162,SINISTRA_PANTALONI
-1.1725,23.7932,4.8778,25.9312,-0.9277,-1.6031,17.1328,4.1392,18.6405,-1.3063,-1.731,18.7452,4.3296,37.0395,-1.0751,7.3485,12.6126,3.5514,19.5194,0.0318,0.7314,0.6774,-0.1596,0.9261,-0.2182,-0.2356,1.1785,1.1266,1.3735,0.956,1.1655,1.2191,1.3887,1.2693,1.8865,0.914,1.3584,1.4862,1.182,0.6503,-19.467,0.5502,-16.4702,-29.9367,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.3911,0.7001,1.3285,0.5033,0.955,1.8976,0.0132,11.1819,0.4968,0.1892,-0.2559,0.2153,-0.3203,-0.2232,0.5067,2.5829,1.6071,7.198,-0.7419,1.2101,6.0923,2.4683,13.8567,-0.8081,-0.5744,5.7127,2.3901,10.5241,-1.162,0.4187,-0.8821,-2.1068,0.6511,0.6724,1.0327,0.424,0.4521,1.0665,0.4951,0.542,1.0948,0.5392,0.8489,1.5744,0.5195,0.684,1.3167,0.0072,5.4069,0.3981,-0.357,-0.416,35.1073,127.9007,11.3093,33.8974,0.2802,-6.9198,287.8928,16.9674,59.8953,-1.7257,4.22,471.5573,21.7154,64.4119,-1.0424,-5.0735,8.3193,-1.6398,0.6665,0.5208,0.7814,0.4443,0.2712,0.6105,-0.3479,-0.4013,1.1535,2.143,1.4932,0.6968,0.5659,0.5263,0.9299,0.1811,70.3554,0.6806,0.7444,0.8325,SINISTRA_PANTALONI
1.3862,7.2784,2.6978,18.616,-0.2108,-0.1132,6.2651,2.503,11.3079,-1.0038,-0.8112,7.1573,2.6753,24.1846,-0.4122,3.8861,8.1912,2.862,19.7122,0.0115,-12.2434,-1.7088,0.3567,0.1396,-0.0291,-0.2087,1.0778,1.0084,0.9426,0.9356,0.8746,0.9348,1.1617,1.0169,0.8886,0.8753,0.7649,0.8738,0.5721,0.4591,-14.1076,0.8025,-24.6602,-30.7303,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.6463,0.7697,0.9444,0.4676,0.5736,1.2269,0.0088,5.9313,0.1415,-0.1031,0.7241,-0.3412,-0.0176,-0.0593,0.3054,0.8913,0.9441,5.1483,-0.6719,-0.3208,0.7635,0.8738,6.0477,-3.3696,0.9139,2.5974,1.6116,7.0816,-0.4836,-0.952,0.3341,-0.351,1.0804,0.5858,0.5422,1.1674,0.3432,0.294,0.4436,0.8963,2.0203,2.2249,0.6451,0.29,0.8513,0.727,0.854,0.0056,2.469,-0.2401,0.1554,0.1875,-1.7728,593.2556,24.3568,64.8575,-2.5212,-30.506,60.3638,7.7694,42.54,?,-13.9999,250.3996,15.824,49.4385,-0.9855,0.0581,0.1266,2.179,3.135,1.5392,0.491,9.828,2.3692,0.2411,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.1847,72.6946,-0.7233,-0.8116,0.5958,SINISTRA_PANTALONI
0.506,26.5897,5.1565,39.5244,-0.8729,0.5796,14.0512,3.7485,24.9735,-0.2074,-1.3203,8.3608,2.8915,23.8341,-0.5623,5.6237,19.7104,4.4396,26.8892,0.0427,0.8731,-0.3832,0.09,-0.439,0.1031,-0.2348,1.3756,1.7833,1.1615,1.2964,0.8443,0.6513,1.8923,3.1803,1.349,1.6806,0.7129,0.4242,4.2948,2.1474,-15.3634,0.5,-3.5773,-7.1545,1.0203,1.3833,0.7513,1.3558,0.7364,0.5431,1.5827,1.6583,1.4699,1.0478,0.9288,0.8864,0.0083,8.1764,-0.1589,0.0121,0.0909,0.1976,0.6806,0.3987,-0.1116,1.6458,1.2829,6.3553,-1.1948,-1.11,2.9546,1.7189,7.7374,-2.5067,0.2639,3.8756,1.9687,10.1706,-0.9087,0.1005,-0.4228,-4.2054,0.7463,0.6516,0.8731,0.557,0.4246,0.7623,0.6255,0.7145,1.1423,1.3123,0.5434,0.4141,0.8214,0.6249,0.7608,0.0062,4.1949,0.1372,0.1865,0.3682,-33.7533,79.5723,8.9203,49.4995,?,3.562,290.5809,17.0464,50.9384,-0.9883,-15.5704,568.2565,23.8381,78.3585,-1.173,-9.476,2.1678,-0.2288,0.5233,0.3742,0.7151,0.2738,0.14,0.5114,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.2018,75.261,0.3413,-0.5242,-0.8195,SINISTRA_PANTALONI
-0.0136,0.5086,0.7132,3.3523,-1.0319,-0.0396,0.1744,0.4176,2.1875,-0.5761,-0.0384,0.44,0.6634,3.206,-0.6299,0.9215,0.2771,0.5264,2.3234,0.0305,0.3437,0.3541,-0.0148,1.0302,-0.043,-0.0417,1.7078,1.0751,1.3547,0.6295,0.7932,1.2601,2.9166,1.1558,1.8351,0.3963,0.6292,1.5878,2.1291,1.374,-23.278,0.6453,-10.9331,-16.9419,1.1887,0.8388,0.6884,0.7056,0.5791,0.8207,1.5325,1.0456,1.4428,0.6823,0.9415,1.3799,0.0003,1.4047,0.3648,-0.0476,-0.2662,0.4444,0.3154,0.3538,0.1824,0.0574,0.2397,1.2177,-1.0469,0.1569,0.0311,0.1763,0.9389,-0.6879,0.0025,0.0405,0.2013,1.066,-0.7183,1.1624,73.5319,63.2579,1.3598,1.1909,0.8758,1.8491,1.4181,0.7669,1.6275,1.3975,0.8587,1.0695,0.9589,0.8966,1.2969,1.1423,0.8808,0.0013,0.6101,0.0846,0.0002,0.3246,-44.115,2.579,1.6059,46.7987,?,-10.1448,2.8775,1.6963,13.0188,?,-1.1923,4.0603,2.015,7.5592,-1.4708,4.3485,36.9997,8.5085,0.9467,0.797,0.8418,0.8963,0.6352,0.7087,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.2488,56.2449,0.1522,-0.793,-0.373,SINISTRA_PANTALONI
-0.0319,0.6356,0.7973,4.2188,-0.795,-0.0654,0.2008,0.4481,2.432,-1.2539,0.0647,0.6203,0.7876,3.327,-0.9963,1.0456,0.3729,0.6107,2.5774,0.0527,0.4882,-0.4936,-0.0305,-1.0112,-0.0625,0.0618,1.7791,1.0123,1.3055,0.569,0.7338,1.2897,3.1652,1.0247,1.7045,0.3237,0.5385,1.6634,1.3811,1.1254,-13.0216,0.8149,-9.4287,-11.571,2.1782,1.4102,0.8638,0.6474,0.3966,0.6125,1.7347,1.2681,1.6369,0.731,0.9436,1.2908,0.0005,1.5757,0.3985,-0.1929,-0.1376,0.1481,0.109,-0.0784,0.215,0.1302,0.3609,1.4655,-0.469,0.2223,0.0887,0.2978,1.3319,-0.4762,0.0248,0.0387,0.1968,0.9784,-0.9292,0.9671,8.6706,8.9651,1.2116,1.8334,1.5132,1.468,3.3614,2.2898,1.089,0.9929,0.9117,1.1056,1.967,1.7792,1.1002,1.4978,1.3614,0.0017,0.8017,0.7868,-0.1559,-0.0266,-43.2154,1.027,1.0134,44.8792,?,-6.4737,2.0086,1.4173,10.199,?,10.4763,25.1937,5.0193,14.8788,0.1015,6.6755,-4.1251,-0.6179,0.715,0.2019,0.2824,0.5113,0.0408,0.0797,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.2429,60.1654,-0.3971,0.6705,-0.4972,SINISTRA_PANTALONI
-0.9805,6.8038,2.6084,14.6278,-1.6048,0.1975,1.3398,1.1575,6.4731,-1.4515,0.6644,9.0685,3.0114,14.7411,-0.6102,3.2682,7.9731,2.8237,11.5899,0.0554,-4.9644,-1.4758,-0.3,0.2973,0.0604,0.2033,2.2535,0.8662,0.9238,0.3844,0.4099,1.0665,5.0782,0.7503,0.8533,0.1477,0.168,1.1374,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.006,4.9495,-0.5469,-0.7139,-0.6096,0.2964,0.3612,0.5745,-0.427,2.6282,1.6212,8.5971,-0.8212,-0.0482,1.6078,1.268,7.9107,-0.6615,-0.1742,2.0482,1.4311,8.9222,-0.6462,8.853,2.4513,0.2769,1.2785,1.1328,0.886,1.6346,1.2832,0.785,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0023,2.7511,0.8707,0.9141,0.7942,-18.2591,344.5516,18.5621,45.4,-4.128,-35.3145,32.0919,5.665,46.3908,?,3.8477,266.7216,16.3316,44.0682,-1.2454,0.517,-4.7455,-9.1781,3.2766,1.1366,0.3469,10.7364,1.2918,0.1203,0.7878,1.4952,1.898,0,0.4511,0,0.9786,1.0302,1.0527,0.1997,73.773,-0.7325,-0.9743,0.6265,SINISTRA_PANTALONI
0.5207,9.7782,3.127,17.2462,-0.6706,0.5281,6.577,2.5646,11.3855,-0.7821,-0.6833,8.2286,2.8686,14.3997,-1.4217,4.6168,4.2856,2.0702,11.3221,0.0255,0.986,-0.762,0.1128,-0.7727,0.1144,-0.148,1.2193,1.0901,1.5105,0.894,1.2388,1.3857,1.4867,1.1883,2.2816,0.7993,1.5347,1.92,1.3855,0.8189,-23.355,0.5911,-16.8566,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.5147,1.1977,1.5232,0.7907,1.0056,1.2718,0.0055,6.9703,0.0209,0.4184,0.2359,-0.1247,0.2184,-0.3033,0.6116,2.7345,1.6536,9.0651,-0.4704,-0.5948,1.3,1.1402,6.0284,-1.2435,0.4449,3.168,1.7799,6.3766,-0.5328,-1.0282,1.3747,-1.337,1.4503,0.9291,0.6406,2.1034,0.8632,0.4104,0.8679,1.3083,1.5074,2.2943,1.482,0.6459,1.5037,1.4216,0.9454,0.0052,3.7432,0.2461,0.4719,0.2552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
1.4899,10.8957,3.3009,17.4753,-0.2473,-0.1474,4.8563,2.2037,11.5944,-1.0529,-0.094,3.222,1.795,14.6173,-0.9568,3.1704,11.1728,3.3426,14.9953,0.0166,-10.11,-15.8557,0.4699,1.5683,-0.0465,-0.0296,1.4979,1.8389,0.9875,1.2277,0.6593,0.537,2.2436,3.3817,0.9752,1.5072,0.4347,0.2884,0.5826,0.4847,-13.6499,0.832,-23.4302,-28.1619,2.4808,1.8757,0.9188,0.7561,0.3704,0.4899,1.5072,1.1955,1.1654,0.7932,0.7732,0.9748,0.008,4.7264,0.5186,0.0919,0.8526,0.0533,0.285,-0.0167,0.9233,3.0846,1.7563,7.2151,-0.0484,0.6295,1.6322,1.2776,6.5742,-0.1514,0.9622,2.0813,1.4427,4.9229,-0.0519,1.4668,0.9595,0.6542,1.3747,1.2174,0.8856,1.8898,1.4821,0.7842,0.3856,1.3735,3.5618,1.2052,1.4704,1.22,1.0975,1.4656,1.3354,0.0079,2.8236,0.4145,0.5467,0.1886,-24.6178,35.5054,5.9586,38.6993,?,-25.3975,102.0087,10.0999,35.5789,?,-22.1663,6.8338,2.6142,28.2593,?,0.9693,1.1106,1.1458,0.59,2.2794,3.8636,0.3481,5.1955,14.927,1.0877,1.3694,1.259,1,1,1,1.0877,1.3694,1.259,0.2232,72.1815,-0.9011,0.1032,-0.4672,SINISTRA_PANTALONI
