@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.2893,3.9904,1.9976,11.5185,-0.9449,0.2677,4.2973,2.073,9.4216,-0.6392,-0.7219,6.0917,2.4681,14.1499,-2.4106,2.9531,6.335,2.5169,11.3303,0.0031,1.0806,-0.4007,0.098,-0.3708,0.0907,-0.2445,0.9636,0.8094,0.7937,0.8399,0.8236,0.9806,0.9286,0.6551,0.6299,0.7054,0.6783,0.9616,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0057,4.3722,0.155,0.456,-0.1193,-0.3555,0.3547,-0.702,0.4837,0.97,0.9849,4.5235,-0.0863,-0.3778,1.3676,1.1695,6.8285,-2.0378,-0.1756,0.2907,0.5392,3.8559,-1.04,-1.2804,-2.7549,2.1517,0.8422,1.8267,2.1689,0.7093,3.3367,4.7043,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0044,1.5065,0.224,-0.2472,0.696,?,?,?,?,?,GIACCA
0.4346,3.7408,1.9341,13.1207,-1.8932,0.743,3.1698,1.7804,9.8469,-0.4417,-1.0542,7.9026,2.8112,18.0274,-2.2031,2.9756,7.8113,2.7949,12.8876,0.0046,0.585,-0.4123,0.1461,-0.7048,0.2497,-0.3543,1.0863,0.688,0.692,0.6333,0.637,1.0058,1.1801,0.4734,0.4789,0.4011,0.4058,1.0117,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.3325,0.7278,1.0181,0.5462,0.7641,1.3988,0.0093,4.3102,0.0104,0.1295,-0.0185,-0.0865,0.5647,-0.4877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.7887,2.1276,1.4586,8.2702,-0.816,0.2859,4.606,2.1462,15.8622,-0.23,-0.5602,3.5122,1.8741,12.8428,-1.0964,2.7798,3.5364,1.8805,13.4835,0.0309,-2.7589,1.4078,-0.2837,-0.5103,0.1028,-0.2015,0.6796,0.7783,0.7757,1.1452,1.1413,0.9966,0.4619,0.6058,0.6016,1.3114,1.3025,0.9932,1.253,0.5533,-8.6318,0.4415,-6.8889,-15.6019,0.3531,0.7434,0.3273,2.1051,0.9269,0.4403,0.5214,0.644,0.6134,1.2351,1.1764,0.9525,0.0069,4.1965,0.674,-0.0066,0.0552,-0.089,0.5744,-0.1051,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.8943,6.6018,2.5694,12.3115,-1.4127,-0.0388,3.3659,1.8346,8.0109,-0.8854,-0.3107,1.5906,1.2612,9.1035,-1.6553,3.013,3.378,1.8379,7.3597,0.0191,23.0278,2.8783,-0.2968,0.125,-0.0129,-0.1031,1.4005,2.0373,1.398,1.4547,0.9982,0.6862,1.9614,4.1505,1.9544,2.1161,0.9964,0.4709,1.9162,1.2703,-50.4057,0.6629,-26.3054,-39.6814,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5368,1.3524,1.6728,0.88,1.0885,1.2369,0.0067,4.3127,0.3888,0.0999,-0.4528,0.0541,0.0168,-0.1098,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0203,0.012,0.1095,0.5151,-0.7506,-0.0345,0.0049,0.0698,0.4335,-1.5393,-0.0102,0.0135,0.116,0.529,-1.1452,0.1628,0.0055,0.0742,0.3309,0.0714,-0.5897,-1.9823,0.1248,3.3618,-0.2116,-0.0629,1.5692,0.9443,1.4753,0.6018,0.9402,1.5624,2.4624,0.8917,2.1765,0.3621,0.8839,2.441,0.8406,0.7822,-8.682,0.9305,-10.3286,-11.1001,1.7238,1.1933,0.8257,0.6923,0.479,0.692,1.1884,0.9738,1.5567,0.8194,1.3099,1.5985,0.0003,0.2453,-0.1297,-0.2864,0.1336,-0.4371,-0.1314,0.0174,0.0038,0.0008,0.0286,0.1175,-1.0021,0.0243,0.0016,0.0395,0.1698,-0.7714,0.0103,0.0012,0.0351,0.172,-0.7164,0.1547,0.363,2.347,0.7231,0.8142,1.1259,0.5229,0.6629,1.2677,0.7951,0.8193,1.0304,0.6121,0.5857,0.9569,0.6918,0.6832,0.9876,0.0002,0.0921,0.5401,0.5909,0.7583,?,?,?,?,?,GIACCA
0.045,0.0148,0.1218,0.6997,-0.7594,-0.0543,0.0056,0.0751,0.3891,-1.0448,0.0179,0.0056,0.0746,0.364,-0.5814,0.1599,0.0058,0.0759,0.3813,0.0499,-0.8294,2.5107,0.2816,-3.0273,-0.3395,0.1122,1.6224,1.6326,1.6057,1.0063,0.9897,0.9835,2.6322,2.6654,2.5781,1.0126,0.9795,0.9673,1.5192,2.2564,-15.0958,1.4853,-9.9369,-6.6903,2.09,1.7276,0.991,0.8266,0.4742,0.5736,1.7984,1.922,1.8351,1.0688,1.0204,0.9548,0.0005,0.2374,-0.3821,0.0315,0.3772,-0.0011,-0.2082,0.1895,-0.0073,0.0013,0.036,0.1613,-2.6001,0.0221,0.001,0.0319,0.1527,-0.9388,0.0214,0.0011,0.0334,0.1805,-0.7459,-0.333,-0.344,1.0328,1.1307,1.077,0.9525,1.2785,1.1598,0.9072,1.575,1.5105,0.959,0.5687,0.4333,0.762,1.0559,0.8935,0.8462,0.0002,0.0899,0.8599,0.6955,0.7331,?,?,?,?,?,GIACCA
1.6899,8.2041,2.8643,12.6156,-0.2167,-2.4047,19.6361,4.4313,17.3876,-4.0891,-0.3421,2.2443,1.4981,9.3754,-1.8715,4.4562,18.9825,4.3569,14.2285,0.012,-0.7028,-4.9396,0.3792,7.0289,-0.5396,-0.0768,0.6464,1.9119,0.6574,2.9579,1.0171,0.3438,0.4178,3.6555,0.4322,8.7492,1.0344,0.1182,0.1608,0.3678,-13.0514,2.2864,-81.1441,-35.4896,3.0347,3.1757,0.72,1.0465,0.2373,0.2267,0.7255,1.3456,0.8866,1.8546,1.222,0.6589,0.0207,6.4491,-0.4527,-0.2429,0.7592,-0.104,-0.8705,-0.0455,0.2318,0.6331,0.7957,5.0394,-0.4247,-0.8919,1.8576,1.3629,7.6253,-2.9916,1.5584,6.6148,2.5719,7.998,-0.0547,-0.2599,0.1488,-0.5723,0.5838,0.3094,0.5299,0.3408,0.0957,0.2808,0.2629,3.6214,13.7768,1.8516,0.4664,0.2519,0.6609,0.6301,0.9534,0.0127,3.0041,0.1027,0.6639,-0.4284,?,?,?,?,?,GIACCA
1.8537,14.9327,3.8643,16.0861,-0.2231,-1.6637,13.4127,3.6623,17.0207,-4.0143,-1.041,5.1535,2.2701,11.8708,-4.4457,3.9455,25.2195,5.0219,18.452,0.0036,-1.1142,-1.7806,0.4698,1.5981,-0.4217,-0.2639,1.0551,1.7022,0.7695,1.6133,0.7293,0.452,1.1133,2.8976,0.5921,2.6027,0.5318,0.2043,0.2153,0.3028,-44.221,1.4061,-205.3503,-146.0436,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8718,1.4338,0.9224,0.6433,0.019,6.1557,-0.7426,-0.5518,0.9125,0.5088,-0.8875,-0.6386,0.3415,1.1028,1.0501,8.8889,-0.4372,-1.0615,3.3696,1.8357,5.9024,-49.4658,1.1537,5.0208,2.2407,7.7513,-0.0064,-0.3218,0.296,-0.92,0.5721,0.4687,0.8192,0.3273,0.2196,0.6711,0.4674,54.5909,116.8068,52.8817,0.8031,0.0152,1.506,1.1468,0.7615,0.0113,2.7409,-0.2688,0.5489,-0.7917,?,?,?,?,?,GIACCA
1.6899,8.2041,2.8643,12.6156,-0.2167,-2.4047,19.6361,4.4313,17.3876,-4.0891,-0.3421,2.2443,1.4981,9.3754,-1.8715,4.4562,18.9825,4.3569,14.2285,0.012,-0.7028,-4.9396,0.3792,7.0289,-0.5396,-0.0768,0.6464,1.9119,0.6574,2.9579,1.0171,0.3438,0.4178,3.6555,0.4322,8.7492,1.0344,0.1182,0.1608,0.3678,-13.0514,2.2864,-81.1441,-35.4896,3.0347,3.1757,0.72,1.0465,0.2373,0.2267,0.7255,1.3456,0.8866,1.8546,1.222,0.6589,0.0207,6.4491,-0.4527,-0.2429,0.7592,-0.104,-0.8705,-0.0455,0.2318,0.6331,0.7957,5.0394,-0.4247,-0.8919,1.8576,1.3629,7.6253,-2.9916,1.5584,6.6148,2.5719,7.998,-0.0547,-0.2599,0.1488,-0.5723,0.5838,0.3094,0.5299,0.3408,0.0957,0.2808,0.2629,3.6214,13.7768,1.8516,0.4664,0.2519,0.6609,0.6301,0.9534,0.0127,3.0041,0.1027,0.6639,-0.4284,?,?,?,?,?,GIACCA
1.8537,14.9327,3.8643,16.0861,-0.2231,-1.6637,13.4127,3.6623,17.0207,-4.0143,-1.041,5.1535,2.2701,11.8708,-4.4457,3.9455,25.2195,5.0219,18.452,0.0036,-1.1142,-1.7806,0.4698,1.5981,-0.4217,-0.2639,1.0551,1.7022,0.7695,1.6133,0.7293,0.452,1.1133,2.8976,0.5921,2.6027,0.5318,0.2043,0.2153,0.3028,-44.221,1.4061,-205.3503,-146.0436,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8718,1.4338,0.9224,0.6433,0.019,6.1557,-0.7426,-0.5518,0.9125,0.5088,-0.8875,-0.6386,0.3415,1.1028,1.0501,8.8889,-0.4372,-1.0615,3.3696,1.8357,5.9024,-49.4658,1.1537,5.0208,2.2407,7.7513,-0.0064,-0.3218,0.296,-0.92,0.5721,0.4687,0.8192,0.3273,0.2196,0.6711,0.4674,54.5909,116.8068,52.8817,0.8031,0.0152,1.506,1.1468,0.7615,0.0113,2.7409,-0.2688,0.5489,-0.7917,?,?,?,?,?,GIACCA
-0.6834,26.6668,5.164,26.279,-0.9989,-0.7555,15.3793,3.9216,17.7519,-1.5674,-1.3116,19.424,4.4073,21.8826,-1.3123,6.8094,17.8598,4.2261,16.9024,0.0495,0.9046,0.521,-0.1004,0.576,-0.1109,-0.1926,1.3168,1.1717,1.2219,0.8898,0.928,1.0429,1.7339,1.3729,1.4931,0.7918,0.8611,1.0876,1.2118,1.0574,-14.9196,0.8726,-12.3123,-14.1092,1.9013,1.3892,0.7393,0.7306,0.3888,0.5322,1.4803,1.2009,1.5547,0.8112,1.0503,1.2946,0.0112,10.3294,0.3647,-0.1859,0.0832,0.0948,-0.4519,-0.3945,0.0447,2.8116,1.6768,8.4755,-0.5609,-0.46,5.2701,2.2957,12.0857,-5.2857,-0.0116,3.5618,1.8873,8.4509,-0.6431,-0.0972,-3.8554,39.677,0.7304,0.8885,1.2164,0.5335,0.7894,1.4796,0.2997,0.9208,3.0726,2.8241,1.0557,0.3738,0.7013,1.0029,1.4301,0.0031,4.0902,-0.712,0.4968,-0.4762,?,?,?,?,?,GIACCA
