@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.3851,4.6837,2.1642,11.5185,-0.9449,0.2936,3.4117,1.8471,9.1239,-0.5874,-1.0887,8.6629,2.9433,14.1499,-2.4106,3.1129,8.4879,2.9134,11.273,0.0082,1.3117,-0.3537,0.1237,-0.2697,0.0943,-0.3497,1.1717,0.7353,0.7428,0.6276,0.634,1.0103,1.3728,0.5407,0.5518,0.3938,0.402,1.0206,1.6575,0.5596,-60.2514,0.3376,-36.3508,-107.6775,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.0218,0.6448,0.8094,1.2552,0.0123,4.6655,-0.2352,0.5183,-0.1444,-0.5404,0.5341,-0.7388,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7217,4.9847,2.2326,12.5571,-1.7943,1.1583,4.2455,2.0605,9.684,-0.4342,-1.6187,10.5834,3.2532,18.0567,-2.1411,4.2561,6.1822,2.4864,13.2636,0.018,0.623,-0.4458,0.1696,-0.7156,0.2722,-0.3803,1.0836,0.6863,0.8979,0.6334,0.8287,1.3084,1.1741,0.471,0.8063,0.4011,0.6867,1.7119,2.7504,0.6551,-33.0918,0.2382,-12.0314,-50.5129,0.6655,0.7817,0.3327,1.1746,0.4999,0.4256,1.2967,0.6954,0.9467,0.5363,0.7301,1.3614,0.0216,6.2194,-0.0042,0.0963,-0.0319,-0.0912,0.551,-0.493,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.761,2.594,1.6106,8.1911,-0.809,0.8128,6.7263,2.5935,17.8837,-0.2067,-0.9781,4.1155,2.0287,12.2352,-1.2613,3.2565,5.0278,2.2423,15.3216,0.027,-0.9363,0.778,-0.2337,-0.831,0.2496,-0.3004,0.621,0.7939,0.7183,1.2784,1.1566,0.9047,0.3857,0.6303,0.5159,1.6344,1.3378,0.8186,1.1956,0.5367,-8.6264,0.4489,-7.2153,-16.0715,0.3055,0.8369,0.2876,2.739,0.9412,0.3436,0.458,0.6695,0.5346,1.4617,1.1672,0.7986,0.0153,4.8891,0.6839,0.0206,0.2124,0.0248,0.7203,-0.1007,-0.0978,0.0016,0.0402,0.1759,-7.3643,0.2552,0.0182,0.1348,0.5412,0.0975,0.7613,0.0014,0.0377,0.1654,0.7979,-0.383,-0.1284,0.3353,0.298,1.0657,3.5757,0.0888,1.1356,12.7858,-2.6494,-0.2372,0.0895,0.0351,0.0257,0.7327,0.325,1.0636,3.2721,0.0083,1.1151,0.4982,-0.4886,-0.9923,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.4423,8.0686,2.8405,12.3115,-1.4127,-0.1301,2.8623,1.6918,7.82,-0.8405,-0.451,2.3129,1.5208,9.1035,-1.6553,3.5727,2.7803,1.6674,6.8689,0.0845,11.0822,3.1984,-0.4037,0.2886,-0.0364,-0.1262,1.679,1.8678,1.7035,1.1124,1.0146,0.9121,2.8189,3.4885,2.902,1.2375,1.0295,0.8319,2.0186,1.2703,-11.373,0.6293,-5.634,-8.9533,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5744,1.3524,1.7924,0.859,1.1385,1.3253,0.0161,5.1246,0.2536,0.0521,-0.4992,0.0409,0.0564,-0.0807,0.0277,0.0135,0.1164,0.3943,-1.6043,0.2062,0.0062,0.079,0.2775,0.2877,0.7578,0.0037,0.0612,0.2024,0.7598,0.1341,0.0365,0.2721,1.4728,1.9019,1.2914,2.1691,3.6172,1.6676,-2.1674,-0.3794,0.1751,0.3886,0.1797,0.4624,1.4208,1.9484,1.3714,0.0084,1.07,-0.9792,0.9006,-0.9213,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0206,0.0128,0.113,0.5351,-0.6504,-0.0326,0.006,0.0772,0.3448,-1.3894,0.0069,0.0137,0.1168,0.563,-0.8024,0.1677,0.0058,0.076,0.3562,0.0644,-0.6334,2.9749,0.123,-4.6966,-0.1941,0.0413,1.4629,0.9669,1.4857,0.6609,1.0156,1.5366,2.14,0.9348,2.2072,0.4368,1.0314,2.3611,1.0516,0.8413,-8.6009,0.8,-8.1788,-10.2229,2.2463,1.0379,0.8515,0.4621,0.3791,0.8204,1.5516,0.9504,1.502,0.6125,0.9681,1.5804,0.0004,0.255,-0.1809,-0.1468,0.2516,-0.5497,-0.2592,0.2153,0.4953,0,0.0007,0.0026,0.9948,-0.5071,0,0.0005,0.5082,?,0.1506,0,0.0037,0.0144,0.9085,-0.9768,3.2886,-3.3668,1.4002,0.182,0.13,1.9606,0.0331,0.0169,-0.9722,3.4648,-3.5636,0,3.1642,0,0.0051,0.1799,35.3871,0.0079,1.1531,0.3589,0.6852,0.641,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0483,0.0101,0.1004,0.3981,-0.5682,-0.0652,0.0042,0.065,0.2867,-2.218,0.0014,0.0045,0.0671,0.3226,-0.6273,0.1454,0.0042,0.0651,0.2969,0.0871,-0.7413,35.5041,0.3322,-47.8963,-0.4481,0.0094,1.5432,1.4963,1.5418,0.9696,0.999,1.0304,2.3815,2.2389,2.377,0.9401,0.9981,1.0617,0.7299,1.16,-5.0915,1.5892,-6.9753,-4.3893,2.8493,1.2807,0.7807,0.4495,0.274,0.6096,1.3885,1.2341,1.3411,0.8888,0.9658,1.0866,0.0008,0.219,-0.3427,0.1417,0.5779,-0.13,-0.5995,0.1354,0.5018,0,0.0005,0.002,0.9959,-0.4774,0,0.0004,0.4782,?,0.119,0,0.0069,0.0258,0.8049,-1.0512,4.2162,-4.0107,1.2511,0.0657,0.0525,1.5652,0.0043,0.0028,-1.0474,4.71,-4.4967,0,3.8063,0,0.0043,0.0791,18.5478,0.0073,1.0982,0.2703,-0.7566,-0.2263,?,?,?,?,?,TASCA_GIACCA_ALTA
2.3735,9.0991,3.0165,12.2921,-0.2181,-3.7267,22.9004,4.7854,17.4926,-4.0875,-0.5271,3.0263,1.7396,9.1141,-1.7246,5.7449,21.8215,4.6714,14.1678,0.0088,-0.6369,-4.5032,0.4131,7.0706,-0.6487,-0.0917,0.6303,1.734,0.6457,2.7508,1.0244,0.3724,0.3973,3.0067,0.417,7.5671,1.0494,0.1387,0.1566,0.3815,-17.5731,2.4362,-112.2313,-46.0691,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8676,1.9193,1.2347,0.6433,0.0464,8.2093,-0.3859,-0.2524,0.6921,-0.2014,-0.8997,0.0285,0.3003,0.0138,0.1176,0.4663,-0.2015,-0.1785,0.0718,0.2679,0.6737,-9.884,0.1597,0.0468,0.2162,0.8283,0.0116,-1.6822,1.8806,-1.1179,0.439,0.5438,1.2388,0.1927,0.2958,1.5347,0.1278,-8.0779,-63.2103,6.2698,0.4631,0.0739,0.6921,0.5629,0.8134,0.004,0.6934,0.8719,-0.9915,-0.8197,?,?,?,?,?,TASCA_GIACCA_BASSA
2.7456,19.6536,4.4332,16.0861,-0.2231,-2.5657,16.9301,4.1146,17.0207,-4.0143,-1.5473,6.9038,2.6275,11.8708,-4.4457,5.4491,30.3096,5.5054,18.2687,0.0135,-1.0701,-1.7745,0.5039,1.6582,-0.4708,-0.2839,1.0774,1.6872,0.8052,1.566,0.7474,0.4773,1.1609,2.8468,0.6484,2.4523,0.5586,0.2278,0.2153,0.3028,-11.7522,1.4061,-54.5739,-38.8125,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8805,1.4338,0.9317,0.6498,0.0428,8.551,-0.7496,-0.507,0.919,0.4522,-0.8953,-0.5936,0.3333,0.0018,0.0422,0.1727,0.6026,-0.0971,0.0679,0.2605,0.792,-10.5554,0.178,0.0085,0.0919,0.408,0.2371,-3.434,1.8723,-0.5452,0.1621,0.4594,2.8336,0.0263,0.211,8.0292,-0.3619,2.0642,-5.7037,6.3397,0.8124,0.1281,0.218,0.4232,1.941,0.0041,0.69,-0.4263,0.1043,-0.9338,?,?,?,?,?,TASCA_GIACCA_BASSA
2.3735,9.0991,3.0165,12.2921,-0.2181,-3.7267,22.9004,4.7854,17.4926,-4.0875,-0.5271,3.0263,1.7396,9.1141,-1.7246,5.7449,21.8215,4.6714,14.1678,0.0088,-0.6369,-4.5032,0.4131,7.0706,-0.6487,-0.0917,0.6303,1.734,0.6457,2.7508,1.0244,0.3724,0.3973,3.0067,0.417,7.5671,1.0494,0.1387,0.1566,0.3815,-17.5731,2.4362,-112.2313,-46.0691,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8676,1.9193,1.2347,0.6433,0.0464,8.2093,-0.3859,-0.2524,0.6921,-0.2014,-0.8997,0.0285,0.3003,0.0138,0.1176,0.4663,-0.2015,-0.1785,0.0718,0.2679,0.6737,-9.884,0.1597,0.0468,0.2162,0.8283,0.0116,-1.6822,1.8806,-1.1179,0.439,0.5438,1.2388,0.1927,0.2958,1.5347,0.1278,-8.0779,-63.2103,6.2698,0.4631,0.0739,0.6921,0.5629,0.8134,0.004,0.6934,0.8719,-0.9915,-0.8197,?,?,?,?,?,TASCA_GIACCA_BASSA
2.7456,19.6536,4.4332,16.0861,-0.2231,-2.5657,16.9301,4.1146,17.0207,-4.0143,-1.5473,6.9038,2.6275,11.8708,-4.4457,5.4491,30.3096,5.5054,18.2687,0.0135,-1.0701,-1.7745,0.5039,1.6582,-0.4708,-0.2839,1.0774,1.6872,0.8052,1.566,0.7474,0.4773,1.1609,2.8468,0.6484,2.4523,0.5586,0.2278,0.2153,0.3028,-11.7522,1.4061,-54.5739,-38.8125,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8805,1.4338,0.9317,0.6498,0.0428,8.551,-0.7496,-0.507,0.919,0.4522,-0.8953,-0.5936,0.3333,0.0018,0.0422,0.1727,0.6026,-0.0971,0.0679,0.2605,0.792,-10.5554,0.178,0.0085,0.0919,0.408,0.2371,-3.434,1.8723,-0.5452,0.1621,0.4594,2.8336,0.0263,0.211,8.0292,-0.3619,2.0642,-5.7037,6.3397,0.8124,0.1281,0.218,0.4232,1.941,0.0041,0.69,-0.4263,0.1043,-0.9338,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.542,17.4704,4.1798,24.9879,-1.026,-0.7561,17.2838,4.1574,17.1765,-1.4842,-1.8573,19.2956,4.3927,21.0075,-1.4461,6.3516,18.0217,4.2452,16.9024,0.0495,0.7167,0.2918,-0.0853,0.4071,-0.119,-0.2924,1.0054,0.9515,0.9846,0.9464,0.9793,1.0347,1.0108,0.9054,0.9694,0.8957,0.9591,1.0707,1.2331,1.0189,-14.3763,0.8263,-11.6586,-14.1092,1.7838,1.4361,0.6936,0.8051,0.3888,0.483,1.4548,1.1895,1.4784,0.8176,1.0162,1.2429,0.021,9.6861,0.1597,-0.2934,0.1868,0.2118,-0.4499,-0.6682,-0.6796,0.011,0.1047,0.8317,?,-0.209,0.0035,0.0593,0.3163,?,-0.5859,0.0479,0.2187,0.7726,?,3.2513,1.1599,0.3567,1.767,0.4787,0.2709,3.1222,0.2292,0.0734,2.6294,1.0766,0.4094,1,1,1,2.6294,1.0766,0.4094,0.0093,1.4746,0.0857,-0.971,-0.2289,?,?,?,?,?,TASCA_GIACCA_BASSA
