@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.7217,4.9847,2.2326,12.5571,-1.7943,1.1583,4.2455,2.0605,9.684,-0.4342,-1.6187,10.5834,3.2532,18.0567,-2.1411,4.2561,6.1822,2.4864,13.2636,0.018,0.623,-0.4458,0.1696,-0.7156,0.2722,-0.3803,1.0836,0.6863,0.8979,0.6334,0.8287,1.3084,1.1741,0.471,0.8063,0.4011,0.6867,1.7119,2.7504,0.6551,-33.0918,0.2382,-12.0314,-50.5129,0.6655,0.7817,0.3327,1.1746,0.4999,0.4256,1.2967,0.6954,0.9467,0.5363,0.7301,1.3614,0.0216,6.2194,-0.0042,0.0963,-0.0319,-0.0912,0.551,-0.493,-0.3582,124.1896,11.144,28.7994,-1.2967,-35.311,85.0831,9.2241,51.4786,?,-108.028,18.7098,4.3255,111.7188,?,0.0101,0.0033,0.3269,1.2082,2.5764,2.1325,1.4596,6.6377,4.5475,0.3159,0.1455,0.4608,0,0,1,0.5594,0.2578,0.4608,1.1597,153.5829,0.9435,-0.8778,-0.9228,?,?,?,?,?,TASCA_GIACCA
0.4299,5.8771,2.4243,15.4423,-0.8145,0.8998,4.0812,2.0202,10.5647,-0.4104,-1.4983,8.086,2.8436,13.8457,-1.0286,4.0555,4.836,2.1991,9.4945,0.0231,0.4778,-0.2869,0.106,-0.6005,0.2219,-0.3694,1.2,0.8525,1.1024,0.7104,0.9187,1.2931,1.44,0.7268,1.2153,0.5047,0.8439,1.672,2.2547,0.9874,-30.9054,0.4379,-13.7071,-31.2998,1.1362,1.2469,0.8757,1.0974,0.7707,0.7023,1.4617,1.1153,1.6264,0.763,1.1127,1.4583,0.0186,6.1267,-0.3125,0.1815,-0.2597,-0.104,0.4858,-0.3702,-4.6637,135.0125,11.6195,31.5582,-1.5911,-30.0345,81.4555,9.0253,47.1588,?,-110.1022,14.6481,3.8273,114.8987,?,0.1553,0.0424,0.2728,1.2874,3.036,2.3581,1.6575,9.2171,5.5608,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,1.1775,151.3368,0.9192,-0.7194,-0.8992,?,?,?,?,?,TASCA_GIACCA
0.3851,4.6837,2.1642,11.5185,-0.9449,0.2936,3.4117,1.8471,9.1239,-0.5874,-1.0887,8.6629,2.9433,14.1499,-2.4106,3.1129,8.4879,2.9134,11.273,0.0082,1.3117,-0.3537,0.1237,-0.2697,0.0943,-0.3497,1.1717,0.7353,0.7428,0.6276,0.634,1.0103,1.3728,0.5407,0.5518,0.3938,0.402,1.0206,1.6575,0.5596,-60.2514,0.3376,-36.3508,-107.6775,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.0218,0.6448,0.8094,1.2552,0.0123,4.6655,-0.2352,0.5183,-0.1444,-0.5404,0.5341,-0.7388,3.9715,93.6547,9.6775,27.478,-1.3016,-26.3942,31.5488,5.6168,45.2393,?,-111.8078,4.5928,2.1431,114.119,?,-0.1505,-0.0355,0.2361,1.723,4.5157,2.6209,2.9686,20.3918,6.8692,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,1.185,147.787,0.9484,-0.4967,-0.7078,?,?,?,?,?,TASCA_GIACCA
0.7217,4.9847,2.2326,12.5571,-1.7943,1.1583,4.2455,2.0605,9.684,-0.4342,-1.6187,10.5834,3.2532,18.0567,-2.1411,4.2561,6.1822,2.4864,13.2636,0.018,0.623,-0.4458,0.1696,-0.7156,0.2722,-0.3803,1.0836,0.6863,0.8979,0.6334,0.8287,1.3084,1.1741,0.471,0.8063,0.4011,0.6867,1.7119,2.7504,0.6551,-33.0918,0.2382,-12.0314,-50.5129,0.6655,0.7817,0.3327,1.1746,0.4999,0.4256,1.2967,0.6954,0.9467,0.5363,0.7301,1.3614,0.0216,6.2194,-0.0042,0.0963,-0.0319,-0.0912,0.551,-0.493,-0.3582,124.1896,11.144,28.7994,-1.2967,-35.311,85.0831,9.2241,51.4786,?,-108.028,18.7098,4.3255,111.7188,?,0.0101,0.0033,0.3269,1.2082,2.5764,2.1325,1.4596,6.6377,4.5475,0.3159,0.1455,0.4608,0,0,1,0.5594,0.2578,0.4608,1.1597,153.5829,0.9435,-0.8778,-0.9228,?,?,?,?,?,TASCA_GIACCA
-0.761,2.594,1.6106,8.1911,-0.809,0.8128,6.7263,2.5935,17.8837,-0.2067,-0.9781,4.1155,2.0287,12.2352,-1.2613,3.2565,5.0278,2.2423,15.3216,0.027,-0.9363,0.778,-0.2337,-0.831,0.2496,-0.3004,0.621,0.7939,0.7183,1.2784,1.1566,0.9047,0.3857,0.6303,0.5159,1.6344,1.3378,0.8186,1.1956,0.5367,-8.6264,0.4489,-7.2153,-16.0715,0.3055,0.8369,0.2876,2.739,0.9412,0.3436,0.458,0.6695,0.5346,1.4617,1.1672,0.7986,0.0153,4.8891,0.6839,0.0206,0.2124,0.0248,0.7203,-0.1007,22.7282,27.2804,5.2231,13.62,0.5367,-8.5261,23.6635,4.8645,22.8592,?,-24.4001,31.1132,5.5779,30.5389,?,-2.6657,-0.9315,0.3494,1.0737,0.9364,0.8721,1.1528,0.8768,0.7606,-0.6903,-0.5167,0.7485,0,0,1,0.5958,0.446,0.7485,0.3548,55.6544,-0.7856,0.918,-0.9554,?,?,?,?,?,TASCA_GIACCA
-1.4423,8.0686,2.8405,12.3115,-1.4127,-0.1301,2.8623,1.6918,7.82,-0.8405,-0.451,2.3129,1.5208,9.1035,-1.6553,3.5727,2.7803,1.6674,6.8689,0.0845,11.0822,3.1984,-0.4037,0.2886,-0.0364,-0.1262,1.679,1.8678,1.7035,1.1124,1.0146,0.9121,2.8189,3.4885,2.902,1.2375,1.0295,0.8319,2.0186,1.2703,-11.373,0.6293,-5.634,-8.9533,1.201,1.4884,0.6801,1.2393,0.5663,0.457,1.5744,1.3524,1.7924,0.859,1.1385,1.3253,0.0161,5.1246,0.2536,0.0521,-0.4992,0.0409,0.0564,-0.0807,11.7311,73.6518,8.5821,28.5004,0.1104,-15.8627,5.8793,2.4247,18.1198,?,-26.8416,14.0759,3.7518,29.7592,?,-0.7395,-0.437,0.591,3.5394,2.2875,0.6463,12.5273,5.2325,0.4177,-0.1953,-0.1189,0.6089,0,0,1,1.5729,0.9577,0.6089,0.3544,54.4353,0.9273,0.9512,0.9175,?,?,?,?,?,TASCA_GIACCA
0.0206,0.0128,0.113,0.5351,-0.6504,-0.0326,0.006,0.0772,0.3448,-1.3894,0.0069,0.0137,0.1168,0.563,-0.8024,0.1677,0.0058,0.076,0.3562,0.0644,-0.6334,2.9749,0.123,-4.6966,-0.1941,0.0413,1.4629,0.9669,1.4857,0.6609,1.0156,1.5366,2.14,0.9348,2.2072,0.4368,1.0314,2.3611,1.0516,0.8413,-8.6009,0.8,-8.1788,-10.2229,2.2463,1.0379,0.8515,0.4621,0.3791,0.8204,1.5516,0.9504,1.502,0.6125,0.9681,1.5804,0.0004,0.255,-0.1809,-0.1468,0.2516,-0.5497,-0.2592,0.2153,-36.1171,0.0407,0.2016,36.5387,?,-11.0203,0.073,0.2702,11.6989,?,-12.7969,0.072,0.2683,13.3194,?,3.2773,2.8223,0.8612,0.7462,0.7515,1.0071,0.5568,0.5648,1.0143,3.1233,2.7433,0.8783,1,1,1,3.1233,2.7433,0.8783,0.4334,59.9343,-0.2913,-0.2906,-0.0829,?,?,?,?,?,TASCA_GIACCA
0.0483,0.0101,0.1004,0.3981,-0.5682,-0.0652,0.0042,0.065,0.2867,-2.218,0.0014,0.0045,0.0671,0.3226,-0.6273,0.1454,0.0042,0.0651,0.2969,0.0871,-0.7413,35.5041,0.3322,-47.8963,-0.4481,0.0094,1.5432,1.4963,1.5418,0.9696,0.999,1.0304,2.3815,2.2389,2.377,0.9401,0.9981,1.0617,0.7299,1.16,-5.0915,1.5892,-6.9753,-4.3893,2.8493,1.2807,0.7807,0.4495,0.274,0.6096,1.3885,1.2341,1.3411,0.8888,0.9658,1.0866,0.0008,0.219,-0.3427,0.1417,0.5779,-0.13,-0.5995,0.1354,-35.36,0.0244,0.1562,35.64,?,-11.3135,0.2831,0.5321,12.1796,?,-13.3687,0.108,0.3287,13.9786,?,3.1255,2.645,0.8463,0.2936,0.4753,1.619,0.0862,0.2259,2.6213,2.9262,2.5496,0.8713,1,1,1,2.9262,2.5496,0.8713,0.411,60.0422,0.4347,0.2098,-0.2002,?,?,?,?,?,TASCA_GIACCA
2.3735,9.0991,3.0165,12.2921,-0.2181,-3.7267,22.9004,4.7854,17.4926,-4.0875,-0.5271,3.0263,1.7396,9.1141,-1.7246,5.7449,21.8215,4.6714,14.1678,0.0088,-0.6369,-4.5032,0.4131,7.0706,-0.6487,-0.0917,0.6303,1.734,0.6457,2.7508,1.0244,0.3724,0.3973,3.0067,0.417,7.5671,1.0494,0.1387,0.1566,0.3815,-17.5731,2.4362,-112.2313,-46.0691,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8676,1.9193,1.2347,0.6433,0.0464,8.2093,-0.3859,-0.2524,0.6921,-0.2014,-0.8997,0.0285,-1.9835,317.1745,17.8094,45.9595,-2.6132,-27.2425,108.4603,10.4144,37.0789,-10.0354,-108.0717,12.2724,3.5032,112.2589,?,0.0728,0.0184,0.2521,1.7101,5.0838,2.9728,2.9243,25.8445,8.8377,0.9858,0.2961,0.3004,3.7856,0,0,1.2395,0.4094,0.3303,1.1611,151.0676,-0.8528,-0.7115,0.9281,?,?,?,?,?,TASCA_GIACCA
2.7456,19.6536,4.4332,16.0861,-0.2231,-2.5657,16.9301,4.1146,17.0207,-4.0143,-1.5473,6.9038,2.6275,11.8708,-4.4457,5.4491,30.3096,5.5054,18.2687,0.0135,-1.0701,-1.7745,0.5039,1.6582,-0.4708,-0.2839,1.0774,1.6872,0.8052,1.566,0.7474,0.4773,1.1609,2.8468,0.6484,2.4523,0.5586,0.2278,0.2153,0.3028,-11.7522,1.4061,-54.5739,-38.8125,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8805,1.4338,0.9317,0.6498,0.0428,8.551,-0.7496,-0.507,0.919,0.4522,-0.8953,-0.5936,2.3738,253.4545,15.9203,53.3386,-3.4902,-28.8006,13.3323,3.6513,34.3185,?,-108.6542,25.7559,5.075,111.4792,?,-0.0824,-0.0218,0.2651,4.3601,3.137,0.7195,19.0105,9.8406,0.5176,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,1.1835,151.0754,-0.3694,-0.9063,0.7217,?,?,?,?,?,TASCA_GIACCA
2.3735,9.0991,3.0165,12.2921,-0.2181,-3.7267,22.9004,4.7854,17.4926,-4.0875,-0.5271,3.0263,1.7396,9.1141,-1.7246,5.7449,21.8215,4.6714,14.1678,0.0088,-0.6369,-4.5032,0.4131,7.0706,-0.6487,-0.0917,0.6303,1.734,0.6457,2.7508,1.0244,0.3724,0.3973,3.0067,0.417,7.5671,1.0494,0.1387,0.1566,0.3815,-17.5731,2.4362,-112.2313,-46.0691,2.935,3.0168,0.706,1.0279,0.2406,0.234,0.7027,1.3487,0.8676,1.9193,1.2347,0.6433,0.0464,8.2093,-0.3859,-0.2524,0.6921,-0.2014,-0.8997,0.0285,-1.9835,317.1745,17.8094,45.9595,-2.6132,-27.2425,108.4603,10.4144,37.0789,-10.0354,-108.0717,12.2724,3.5032,112.2589,?,0.0728,0.0184,0.2521,1.7101,5.0838,2.9728,2.9243,25.8445,8.8377,0.9858,0.2961,0.3004,3.7856,0,0,1.2395,0.4094,0.3303,1.1611,151.0676,-0.8528,-0.7115,0.9281,?,?,?,?,?,TASCA_GIACCA
2.7456,19.6536,4.4332,16.0861,-0.2231,-2.5657,16.9301,4.1146,17.0207,-4.0143,-1.5473,6.9038,2.6275,11.8708,-4.4457,5.4491,30.3096,5.5054,18.2687,0.0135,-1.0701,-1.7745,0.5039,1.6582,-0.4708,-0.2839,1.0774,1.6872,0.8052,1.566,0.7474,0.4773,1.1609,2.8468,0.6484,2.4523,0.5586,0.2278,0.2153,0.3028,-11.7522,1.4061,-54.5739,-38.8125,3.8745,6.0334,0.7102,1.5572,0.1833,0.1177,0.9451,1.3551,0.8805,1.4338,0.9317,0.6498,0.0428,8.551,-0.7496,-0.507,0.919,0.4522,-0.8953,-0.5936,2.3738,253.4545,15.9203,53.3386,-3.4902,-28.8006,13.3323,3.6513,34.3185,?,-108.6542,25.7559,5.075,111.4792,?,-0.0824,-0.0218,0.2651,4.3601,3.137,0.7195,19.0105,9.8406,0.5176,1.2081,0.3719,0.3078,0,0,1,1.5542,0.4785,0.3078,1.1835,151.0754,-0.3694,-0.9063,0.7217,?,?,?,?,?,TASCA_GIACCA
-0.542,17.4704,4.1798,24.9879,-1.026,-0.7561,17.2838,4.1574,17.1765,-1.4842,-1.8573,19.2956,4.3927,21.0075,-1.4461,6.3516,18.0217,4.2452,16.9024,0.0495,0.7167,0.2918,-0.0853,0.4071,-0.119,-0.2924,1.0054,0.9515,0.9846,0.9464,0.9793,1.0347,1.0108,0.9054,0.9694,0.8957,0.9591,1.0707,1.2331,1.0189,-14.3763,0.8263,-11.6586,-14.1092,1.7838,1.4361,0.6936,0.8051,0.3888,0.483,1.4548,1.1895,1.4784,0.8176,1.0162,1.2429,0.021,9.6861,0.1597,-0.2934,0.1868,0.2118,-0.4499,-0.6682,-33.3023,62.7489,7.9214,43.1168,?,-11.3154,226.3029,15.0434,45.34,-1.8069,13.3993,225.3898,15.013,40.7333,-0.0546,2.9431,-2.4854,-0.8445,0.5266,0.5276,1.002,0.2773,0.2784,1.0041,1.4773,20.4613,13.8508,0,0,0.4182,0.951,1.0585,1.1131,0.3802,64.3452,0.7297,0.927,0.8673,?,?,?,?,?,TASCA_GIACCA
